_orig_row,GUID,CEEB,Name,Region,City,sector,n12,leaid7,C_ap_opportunity,C_ap_performance,C_advanced_access,C_ib,C_stem_depth,C_test_performance,C_test_participation,C_college_placement,C_faculty_investment,rigor_score_v5,rigor_tier_num_v5,rigor_tier_label_v5,rigor_tier_num_v5_quantile,rigor_tier_label_v5_quantile,rigor_score_v5_sector,rigor_tier_num_v5_sector,rigor_tier_label_v5_sector,rigor_expected_ses,rigor_residual_v5,overperformer_v5,n_components,weight_covered,components_available,rigor_weighting_scheme_v5,rigor_tier_method_v5,rigor_score_v5_raw,below_coverage_floor,qd,ib_int,stem_breadth,pct_college,pct_certified,instr_spend_per_pupil,sat_score,ap_score,grad,poverty
15590,8ccdc8a6-6be7-4c64-8e5d-05b5f323b347,051069,Glendora Adult Education,CA,Glendora,,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
15591,059790a9-935a-47ee-9ea0-28521872a224,051070,Glendora High School,CA,Glendora,public,061527001953,6152700,1.2894086874559558,2.020924404374206,0.3299626109925038,-0.17503127158841358,0.7621916886736692,0.23853559536288924,-0.386217665452759,-0.028003471405384228,0.45398152569902694,0.746355015324784,4.0,Very Demanding,5.0,Most Demanding,1.5881571440666347,4.0,Very Demanding,0.1891586710314339,0.5571963442933501,False,9,1.0,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,0.746355015324784,False,3.712059017519493,0.0,4.0,82.5,100.0,,1160.0,3.51,98.0,16.2
15592,90cc1748-d185-4cda-8ab7-69d7caedc999,210592,Glenelg Country School,MD,Ellicott City,private,,,0.38492211663445713,1.1637590077409885,,,,1.626201829979284,0.7636901141168019,1.3087286876326003,,1.121125513583319,5.0,Most Demanding,5.0,Most Demanding,0.9849097612311088,4.0,Very Demanding,,,False,5,0.7000000000000001,"ap_opportunity,ap_performance,test_performance,test_participation,college_placement",designed_v5,jenks_natural_breaks_k5,1.121125513583319,False,2.783908944428793,,,94.5,,,1250.0,3.35,,
15593,d26b6625-15db-4fc4-b08f-781cb2d1aaba,210593,Glenelg High School,MD,Glenelg,public,240042000731,2400420,0.7302420773883067,2.143975132164716,0.5730845108091047,-0.17503127158841358,0.7621916886736692,0.8552761440812869,0.42334921288427385,0.6158571342813983,0.6315748127941101,0.9484945379383622,4.0,Very Demanding,5.0,Most Demanding,1.9595906341814535,5.0,Most Demanding,0.3693508670465915,0.5791436708917708,False,9,1.0,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,0.9484945379383622,False,3.845299979463616,0.0,4.0,82.5,100.0,13300.418163205108,1200.0,3.59,98.0,5.5
15594,cf1ec129-8f98-4ee3-a234-db955436ded0,410519,Glenforest School,SC,West Columbia,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
15595,d040a7a4-bca7-400a-ae2a-07077d1682c7,101628,Glenhaven Academy,FL,Spring Hill,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
15596,7b07e444-964c-0ccb-82b1-88fc88532d5a,221343,Glenhaven Academy,MA,Marlborough,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
15597,6199d3f3-7fc7-152f-8241-942ab8f32614,070831,Glenholme School The,CT,Washington,private,,,,,,,,,0.7344931675159998,,,,,,,,,,,,,False,1,0.05,test_participation,designed_v5,jenks_natural_breaks_k5,0.7344931675159997,True,,,,,,,,,,
15598,3bd547b4-c787-4194-a9b7-de3fb90a21bc,332112,Glenmont Job Corps Center,NY,Glenmont,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
15599,542e8e30-c4f4-f9e4-7a61-5445a6911203,230218,Glenmor High School,MI,Caledonia,,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
15600,e8279b86-a1b2-4be6-bb2a-8f73474be6d6,191020,Glenmora High School,LA,Glenmora,,,,,,,,,,,-1.0457268001785505,,,,,,,,,,,,False,1,0.1,college_placement,designed_v5,jenks_natural_breaks_k5,-1.0457268001785505,True,,,,38.0,,,,,,
15601,afed5212-61ee-4cd1-8d23-fbcf13ac5da4,110285,Glenn Hills High School,GA,Augusta,public,130438001536,1304380,-0.641875427354505,-1.2135066055050638,-0.3824070179758327,-0.17503127158841358,-0.03167262229722768,,-0.9391032955569454,-1.0457268001785505,-1.906106286562563,-0.7949691524184321,1.0,Below Average,1.0,Below Average,-1.2440421587763049,1.0,Below Average,-0.6409881839849989,-0.15398096843343323,False,8,0.8,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.7949691524184321,False,0.20977417259026224,0.0,3.0,38.0,64.4,8189.695072148108,,1.15,77.0,27.3
15602,c4f4016d-9b38-e22b-7a8c-fed64c6dcb2c,200451,Glenn Stratton Learning Center,ME,Hinckley,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
15603,c1e76e76-fcc1-4bf4-a543-593a781d43ed,020039,Glennallen School,AK,Glennallen,public,020007000039,2000700,,,-0.9721184307287175,-0.17503127158841358,-2.413265555209918,,-1.3398497885823477,-2.166159185808608,0.45398152569902694,-1.3515539864406911,1.0,Below Average,1.0,Below Average,-2.266772621245389,1.0,Below Average,-0.7266183498044338,-0.6249356366362573,False,6,0.45,"advanced_access,ib,stem_depth,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-1.3515539864406911,False,,0.0,0.0,12.5,100.0,,,,69.5,20.5
15604,b2549b93-0fb1-45c2-b98e-355f703e4029,130230,Glenns Ferry High School,ID,Glenns Ferry,public,160123000220,1601230,,,-0.9721184307287175,-0.17503127158841358,-2.413265555209918,,-0.08370121102715777,-1.0457268001785505,0.05485929430717823,-1.0073438622825295,1.0,Below Average,1.0,Below Average,-1.6342829126725196,1.0,Below Average,-0.07892847074265363,-0.9284153915398758,False,6,0.45,"advanced_access,ib,stem_depth,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-1.0073438622825295,False,,0.0,0.0,38.0,100.0,9000.0,,,90.0,13.1
15605,23e10d5c-b8de-409d-b2aa-c8f87f3f93ac,111439,Glennville Christian Academy,GA,Glennville,private,,,,,,,,,,1.4367998581782437,,,,,,,,,,,,False,1,0.1,college_placement,designed_v5,jenks_natural_breaks_k5,1.4367998581782437,True,,,,94.5,,,,,,
15606,e2564254-985a-4b62-b30e-4f8448d087fc,363827,Glenoak High School,OH,Canton,public,390499303761,3904993,-0.1065299501165691,-0.4467863113640934,-0.4481383914069802,1.1905913726867983,0.7621916886736692,-0.0698346789963096,-0.6623616985743059,0.05273632298817261,-0.17691525305640995,-0.06505900751127569,3.0,Demanding,3.0,Demanding,0.09717537794140955,3.0,Demanding,-0.019929355572561924,-0.045129651938713766,False,9,1.0,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.06505900751127569,False,1.0399890877539142,0.035953978906999,4.0,63.0,98.9,7698.495859388204,1140.0,2.38,94.0,17.2
15607,e853c5f7-8837-063a-3086-763cb033cd3b,142061,Glenoaks Therapeutic West,IL,North Aurora,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
15608,377e3188-2e04-47cd-91b3-11779f35483e,371470,Glenpool High School,OK,Glenpool,public,401272000594,4012720,-0.8494697369605068,-0.8558621461526608,0.49020601942789643,-0.17503127158841358,-0.03167262229722768,,0.10923235193480439,0.9095375590582165,-0.32182176991253086,-0.22645853579253322,2.0,Average,3.0,Demanding,-0.19939794585630835,3.0,Demanding,-0.14998686195254052,-0.0764716738399927,False,8,0.8,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.22645853579253322,False,0.5970363420528237,0.0,3.0,82.5,100.0,6191.186922530206,,2.41,92.0,15.2
15609,26a3a853-aded-4be5-af80-38f95b92d6e7,510160,Glenrock High School,WY,Glenrock,public,560215000137,5602150,,,,-0.17503127158841358,-0.03167262229722768,,0.247833769514292,0.05273632298817261,0.44853458111592837,0.0804949257748138,3.0,Demanding,4.0,Very Demanding,0.3646322549606695,3.0,Demanding,0.03862668468372549,0.04186824109108832,False,5,0.35000000000000003,"ib,stem_depth,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,0.0804949257748138,False,,0.0,3.0,63.0,100.0,11935.534591194968,,,95.0,9.4
15610,046df0e5-9bab-46df-b397-75642cbd1ecd,332103,Glens Falls High School,NY,Glens Falls,public,361224000981,3612240,0.13777807074617904,0.11076891689278345,0.019604976832774294,0.07241184119839068,0.7621916886736692,0.7010910069016875,-0.6949121552516266,0.9095375590582165,1.0888520626342046,0.37548970525633546,4.0,Very Demanding,4.0,Very Demanding,0.9066882521836128,4.0,Very Demanding,-0.003655126508197437,0.3791448317645329,False,9,1.0,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,0.37548970525633546,False,1.643717292242037,0.006514657980456,4.0,82.5,100.0,16710.216110019646,1190.0,2.97,87.0,12.3
15611,40a90719-360b-4864-87dc-10f5776cbcbd,472043,Glenvar High School,VA,Salem,public,510333001457,5103330,0.012088739134396412,0.5871541297806564,0.07958862430802152,-0.17503127158841358,0.7621916886736692,-0.22401981617590902,-0.6570402309463124,0.9095375590582165,-0.3668043729282866,0.18962816702194904,3.0,Demanding,4.0,Very Demanding,0.5651657288694627,4.0,Very Demanding,0.11427501462462725,0.0753531523973218,False,9,1.0,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,0.18962816702194904,False,2.1595535262966505,0.0,4.0,82.5,91.9,8998.405681571128,1130.0,3.11,92.0,7.0
15612,cf114340-b556-0318-ac5c-ea828f0fce66,030578,Glenview Adventist Academy,AZ,Phoenix,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
15613,e8e5fc2e-0f99-c116-7c10-8c86cf79532e,442586,Glenview Christian School,TX,Ft Worth,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
15614,7979e82f-991b-02c8-5251-b439e1814173,030753,Glenview College Prep High Sch,AZ,Glendale,,,,-0.67765163863574,-0.5485148806674964,,,,,-0.22900607031047127,,,-0.5570025636109597,2.0,Average,1.0,Below Average,,,,,,False,3,0.39999999999999997,"ap_opportunity,ap_performance,test_participation",designed_v5,jenks_natural_breaks_k5,-0.5570025636109597,False,0.9298360421395822,,,,,,,2.26,,
15615,f55e1fbc-fbe0-4309-8393-d9f3ac399fbc,361255,Glenville High School,OH,Cleveland,public,390437800468,3904378,-1.0775141875968455,-1.2578561963593846,-1.1229890387443122,-0.17503127158841358,-0.8255369332681245,,-0.5031727539976492,-1.0457268001785505,0.6821033405951478,-0.89053584860006,1.0,Below Average,1.0,Below Average,-1.4196469640243217,1.0,Below Average,-0.13823872704678364,-0.7522971215532763,False,8,0.8,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.89053584860006,False,0.128537149342415,0.0,2.0,38.0,100.0,13677.196300345735,,1.14,57.0,21.6
15617,6ca5efce-36ed-4f51-b94c-6a69cd0cd821,240933,Glenville-Emmons High School,MN,Glenville,public,,2700148,,,,-0.17503127158841358,,,0.28040163737268475,-1.0457268001785505,0.6399855256005013,-0.2692195417944657,2.0,Average,2.0,Average,-0.27797174228542687,3.0,Demanding,0.024945388168677307,-0.29416492996314303,False,4,0.25,"ib,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.2692195417944657,False,,0.0,,38.0,,12669.642857142857,,,90.0,12.2
15618,e584fa07-6476-e436-5fb8-69c3494cc77f,210127,Glenwood Academy,MD,Mount Airy,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
15619,b4cfdea5-77a8-bd4f-d160-5ea987e5d01a,340303,Glenwood Christian Academy,NC,Bostic,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
15620,d286e597-0beb-4e8e-b03b-99f75ddff7f1,180789,Glenwood Christian Academy,KY,Falmouth,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
15621,3966e7d2-e915-46e0-b19f-9d64186a1c4e,261192,Glenwood Christian School,MO,Glenwood,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
15622,c53b00fb-09dc-41e7-87fc-cb3305c3656c,500755,Glenwood City High School,WI,Glenwood City,public,550552000587,5505520,-0.39724928991124814,-0.21568332406484286,-0.4427862107458766,-0.17503127158841358,0.7621916886736692,,0.18185811986668313,-1.0457268001785505,-0.16981588190720337,-0.22938205275772278,2.0,Average,3.0,Demanding,-0.20476993890225065,3.0,Demanding,0.2097847481771989,-0.43916680093492166,False,8,0.8,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.22938205275772278,False,1.2902304710339518,0.0,4.0,38.0,100.0,7324.655436447167,,2.53,95.0,4.8
15623,1559eb15-3643-4e85-9dbb-35893fa7f040,161775,Glenwood High School,IA,Glenwood,public,191269000767,1912690,-0.5177250758862656,-0.2777357304835751,-0.24104929856458873,-0.17503127158841358,0.7621916886736692,,-0.9189829276958802,0.05273632298817261,-0.22267183651295658,-0.17706542244974008,3.0,Demanding,3.0,Demanding,-0.10863758272028644,3.0,Demanding,0.08757331642178878,-0.2646387388715289,False,8,0.8,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.17706542244974008,False,1.2230393014192915,0.0,4.0,63.0,100.0,6930.522280785817,,2.91,92.0,9.4
15624,a6720114-ec5b-4674-8f16-3bcd34492b69,480425,Glenwood High School,WA,Glenwood,,,,,,,,,,,-1.0457268001785505,,,,,,,,,,,,False,1,0.1,college_placement,designed_v5,jenks_natural_breaks_k5,-1.0457268001785505,True,,,,38.0,,,,,,
15625,75bdfa69-3738-432e-af87-df7b100dd53a,363655,Glenwood High School,OH,New Boston,public,390444601390,3904446,0.3180905726149282,-1.2578561963593846,-0.7771455760189407,-0.17503127158841358,-0.03167262229722768,-0.8407603648943067,0.17913592325049504,-1.0457268001785505,0.46685889950230647,-0.5339160486497515,2.0,Average,2.0,Average,-0.7643543461981146,2.0,Average,-0.4974093870373393,-0.03650666161241223,False,9,1.0,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.5339160486497515,False,0.1468590563758959,0.0,3.0,38.0,93.8,14477.653631284917,1090.0,1.67,90.0,21.8
15626,30d03c31-2c90-4dbc-9d38-6c8e66e9fc01,012137,Glenwood School,AL,Smiths Sta,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
15627,f786870b-bac2-4ecc-a3e0-a125746dfc0b,142080,Glenwood School for Boys,IL,Glenwood,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
15628,b4463863-6fc6-429f-895b-70e7fbeb64f6,140612,Glenwood Senior High School,IL,Chatham,public,170492000184,1704920,0.21724184426169907,1.005271204126417,-0.060564104040472744,-0.17503127158841358,-0.03167262229722768,0.38436483010542755,0.7697649233494804,-0.24178388754481203,-0.26542179449860487,0.29357701496049565,4.0,Very Demanding,4.0,Very Demanding,0.756172825769747,4.0,Very Demanding,0.23581338317677913,0.05776363178371652,False,9,1.0,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,0.29357701496049565,False,2.612296246241685,0.0,3.0,63.0,100.0,6611.746922910818,1140.0,3.38,,11.2
15629,089e8ab3-b917-4549-9c3a-ea0190d0b840,060665,Glenwood Springs High School,CO,Glenwood Spgs,public,080426000588,8042600,0.19510921492634709,0.44223690748415206,0.4696012697480687,-0.17503127158841358,0.7621916886736692,-0.5323900905351079,0.58097541839614,0.05273632298817261,0.1522026148757907,0.16759601185392783,3.0,Demanding,4.0,Very Demanding,0.5246814129722032,4.0,Very Demanding,-0.004999089815658664,0.1725951016695865,False,9,1.0,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,0.16759601185392783,False,2.002635233753681,0.0,4.0,63.0,97.1,,1110.0,2.77,92.0,9.3
15630,557d829d-8b5c-4270-9541-ccc2cbb797c0,500760,Glidden HS,WI,Glidden,,,,,,,,,,,0.05273632298817261,,,,,,,,,,,,False,1,0.1,college_placement,designed_v5,jenks_natural_breaks_k5,0.05273632298817261,True,,,,63.0,,,,,,
15631,a84a3265-c844-4a1b-9a4f-5c9280afd533,161780,Glidden-Ralston Community Sch,IA,Glidden,public,191275000772,1912750,,,0.29520512488483314,-0.17503127158841358,-0.03167262229722768,,-1.272683753705386,-1.0457268001785505,0.08318211430532513,-0.32543572290781825,2.0,Average,2.0,Average,-0.38126956391814043,2.0,Average,0.1745569865909261,-0.49999270949874436,False,6,0.45,"advanced_access,ib,stem_depth,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.32543572290781825,False,,0.0,3.0,38.0,100.0,9211.19592875318,,,90.0,7.9
15632,c42f1bae-a8de-44c6-a2a1-689283d425a5,380415,Glide High School,OR,Glide,public,410567000305,4105670,,,0.9382129466120632,-0.17503127158841358,0.7621916886736692,-0.22401981617590902,-0.8139122833717953,-1.0457268001785505,-1.3686916400576798,-0.14956606073132006,3.0,Demanding,3.0,Demanding,-0.05810721752036155,3.0,Demanding,-0.8491700733213965,0.6996040125900764,True,7,0.65,"advanced_access,ib,stem_depth,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.14956606073132006,False,,0.0,4.0,38.0,69.6,10179.558011049723,1130.0,,95.0,16.6
15633,d642b25f-66ff-4dae-921b-497ba2d53411,288268,Global Academy at ASU Prep,AZ,Tempe,,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
15634,bd9a4ccf-1206-dde8-ee0b-3a977f296cab,070290,Global Communications Academy,CT,Hartford,,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
15635,6183d556-11b4-46ec-a6b2-3a1b013044d1,290129,Global Community High School,NV,Las Vegas,public,,3200060,-0.9515265533819951,-0.8985475381489783,0.2796966115811815,-0.17503127158841358,,,-0.11442691822074573,,-0.2679717662744773,-0.5372338788052643,2.0,Average,2.0,Average,-0.7704508938615132,2.0,Average,-0.5569340257331981,0.01970014692793376,False,6,0.6,"ap_opportunity,ap_performance,advanced_access,ib,test_participation,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.5372338788052643,False,0.5508160328139056,0.0,,,,9284.441744783544,,2.4,84.5,15.3
15636,cb764f2c-1ef1-a1b3-84e3-6ed817269b44,332719,Global Concepts Charter HS,NY,Lackawanna,,,,-0.953363836128606,-1.1248115111051826,,,,-1.303315776433105,-1.3676869877417552,,,-1.1616906371900602,1.0,Below Average,1.0,Below Average,,,,-0.20751740800480256,-0.9541732291852576,False,4,0.6000000000000001,"ap_opportunity,ap_performance,test_performance,test_participation",designed_v5,jenks_natural_breaks_k5,-1.1616906371900602,False,0.30581439851793374,,,,,,1060.0,1.62,,
15637,3b7b15c4-86e3-fc19-ad28-65502889d648,231371,Global Dual Language School,MI,Benton Harbor,,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
15638,dde195ab-81c9-c10f-12ae-1d22a0aeca98,070031,Global Experience Magnet Schl,CT,Bloomfield,,,,,,,,,0.3927207325424887,1.2892351529312407,,,0.572023616620239,4.0,Very Demanding,5.0,Most Demanding,,,,-0.1024634335892185,0.6744870502094575,True,2,0.25,"test_performance,test_participation",designed_v5,jenks_natural_breaks_k5,0.572023616620239,False,,,,,,,1170.0,,,
