total_population,fips_state,fips_distid,district_name,state_abbr,child_poverty_estimate,child_population_5_17,leaid,pct_child_poverty
995,53,8790,Tekoa School District,WA,17,169,5308790,10.06
10553,53,8820,Tenino School District,WA,127,1516,5308820,8.38
1532,53,8850,Thorp School District,WA,29,211,5308850,13.74
5209,53,8910,Toledo School District,WA,62,875,5308910,7.09
7326,53,8940,Tonasket School District,WA,275,1095,5308940,25.11
14696,53,8970,Toppenish School District,WA,714,3450,5308970,20.7
1186,53,9000,Touchet School District,WA,21,218,5309000,9.63
4216,53,9030,Toutle Lake School District,WA,77,780,5309030,9.87
1229,53,9060,Trout Lake School District,WA,32,202,5309060,15.84
21293,53,8130,Tukwila School District,WA,643,3020,5308130,21.29
44540,53,9100,Tumwater School District,WA,537,6943,5309100,7.73
3895,53,9150,Union Gap School District,WA,247,805,5309150,30.68
32736,53,9180,University Place School District,WA,549,5734,5309180,9.57
1568,53,9240,Valley School District,WA,64,288,5309240,22.22
172188,53,9270,Vancouver Public Schools,WA,2733,24853,5309270,11
11399,53,9300,Vashon Island School District,WA,111,1432,5309300,7.75
3860,53,9330,Wahkiakum School District,WA,77,500,5309330,15.4
8425,53,9360,Wahluke School District,WA,353,2005,5309360,17.61
1541,53,9390,Waitsburg School District,WA,15,273,5309390,5.49
39424,53,9450,Walla Walla Public Schools,WA,777,5916,5309450,13.13
14142,53,9480,Wapato School District,WA,858,3469,5309480,24.73
3965,53,9510,Warden School District,WA,165,863,5309510,19.12
23303,53,9540,Washougal School District,WA,260,3729,5309540,6.97
343,53,9570,Washtucna School District,WA,5,66,5309570,7.58
1868,53,9600,Waterville School District,WA,45,326,5309600,13.8
1446,53,9630,Wellpinit School District,WA,62,315,5309630,19.68
48195,53,9660,Wenatchee School District,WA,992,8466,5309660,11.72
21939,53,9690,West Valley School District (Spokane),WA,260,3220,5309690,8.07
32657,53,9720,West Valley School District (Yakima),WA,736,6250,5309720,11.78
4320,53,9750,White Pass School District,WA,78,481,5309750,16.22
25202,53,9780,White River School District,WA,240,4736,5309780,5.07
9660,53,9810,White Salmon Valley School District,WA,140,1230,5309810,11.38
1529,53,9840,Wilbur School District,WA,39,226,5309840,17.26
2403,53,9870,Willapa Valley School District,WA,37,305,5309870,12.13
603,53,9900,Wilson Creek School District,WA,25,111,5309900,22.52
5106,53,9930,Winlock School District,WA,82,833,5309930,9.84
915,53,9990,Wishkah Valley School District,WA,23,145,5309990,15.86
399,53,10020,Wishram School District,WA,21,44,5310020,47.73
14632,53,10050,Woodland School District,WA,204,2683,5310050,7.6
80737,53,10110,Yakima School District,WA,4628,16472,5310110,28.1
36650,53,10140,Yelm Community Schools,WA,532,6561,5310140,8.11
5266,53,10170,Zillah School District,WA,132,1196,5310170,11.04
15369,54,30,Barbour County School District,WV,540,2265,5400030,23.84
136287,54,60,Berkeley County School District,WV,3422,22799,5400060,15.01
20496,54,90,Boone County School District,WV,657,3188,5400090,20.61
12051,54,120,Braxton County School District,WV,352,1684,5400120,20.9
21285,54,150,Brooke County School District,WV,377,2752,5400150,13.7
91489,54,180,Cabell County School District,WV,2399,13423,5400180,17.87
5873,54,210,Calhoun County School District,WV,201,794,5400210,25.31
7689,54,240,Clay County School District,WV,317,1284,5400240,24.69
7615,54,270,Doddridge County School District,WV,131,802,5400270,16.33
38600,54,300,Fayette County School District,WV,1702,5977,5400300,28.48
7116,54,330,Gilmer County School District,WV,168,789,5400330,21.29
10971,54,360,Grant County School District,WV,296,1556,5400360,19.02
31851,54,390,Greenbrier County School District,WV,865,4645,5400390,18.62
23793,54,420,Hampshire County School District,WV,643,3078,5400420,20.89
28054,54,450,Hancock County School District,WV,801,3821,5400450,20.96
14335,54,480,Hardy County School District,WV,381,2081,5400480,18.31
64472,54,510,Harrison County School District,WV,1588,10131,5400510,15.67
27718,54,540,Jackson County School District,WV,834,4342,5400540,19.21
61264,54,570,Jefferson County School District,WV,725,9494,5400570,7.64
173906,54,600,Kanawha County School District,WV,4932,25449,5400600,19.38
16477,54,630,Lewis County School District,WV,509,2639,5400630,19.29
19377,54,660,Lincoln County School District,WV,794,3231,5400660,24.57
30560,54,690,Logan County School District,WV,1139,4811,5400690,23.67
55649,54,720,Marion County School District,WV,1294,8190,5400720,15.8
29354,54,750,Marshall County School District,WV,990,4077,5400750,24.28
24770,54,780,Mason County School District,WV,750,3724,5400780,20.14
17147,54,810,McDowell County School District,WV,901,2423,5400810,37.19
57524,54,840,Mercer County School District,WV,2087,9198,5400840,22.69
26778,54,870,Mineral County School District,WV,727,3970,5400870,18.31
21712,54,900,Mingo County School District,WV,1248,3572,5400900,34.94
108697,54,930,Monongalia School District,WV,1455,12448,5400930,11.69
12462,54,960,Monroe County School District,WV,316,1773,5400960,17.82
17780,54,990,Morgan County School District,WV,299,2234,5400990,13.38
24017,54,1020,Nicholas County School District,WV,747,3699,5401020,20.19
41090,54,1050,Ohio County School District,WV,1278,6024,5401050,21.22
5944,54,1080,Pendleton County School District,WV,135,832,5401080,16.23
7358,54,1110,Pleasants County School District,WV,178,1037,5401110,17.16
7653,54,1140,Pocahontas County School District,WV,226,1024,5401140,22.07
34055,54,1170,Preston County School District,WV,820,4614,5401170,17.77
57067,54,1200,Putnam County School District,WV,916,9189,5401200,9.97
72379,54,1230,Raleigh County School District,WV,2911,11499,5401230,25.32
27190,54,1260,Randolph County School District,WV,721,3637,5401260,19.82
8170,54,1290,Ritchie County School District,WV,229,1164,5401290,19.67
13540,54,1320,Roane County School District,WV,473,2024,5401320,23.37
11544,54,1350,Summers County School District,WV,336,1372,5401350,24.49
16438,54,1380,Taylor County School District,WV,461,2433,5401380,18.95
6573,54,1410,Tucker County School District,WV,108,693,5401410,15.58
7843,54,1440,Tyler County School District,WV,255,1184,5401440,21.54
23650,54,1470,Upshur County School District,WV,801,3628,5401470,22.08
37589,54,1500,Wayne County School District,WV,1058,5641,5401500,18.76
7947,54,1530,Webster County School District,WV,354,1195,5401530,29.62
13766,54,1560,Wetzel County School District,WV,456,2090,5401560,21.82
4924,54,1590,Wirt County School District,WV,166,769,5401590,21.59
82757,54,1620,Wood County School District,WV,2253,12851,5401620,17.53
19964,54,1650,Wyoming County School District,WV,737,3001,5401650,24.56
3703,55,30,Abbotsford School District,WI,78,741,5500030,10.53
14230,55,60,Adams-Friendship Area School District,WI,238,1388,5500060,17.15
3148,55,120,Albany School District,WI,28,458,5500120,6.11
5185,55,150,Algoma School District,WI,79,716,5500150,11.03
2932,55,210,Alma Center School District,WI,76,522,5500210,14.56
1525,55,180,Alma School District,WI,17,192,5500180,8.85
2563,55,240,Almond-Bancroft School District,WI,29,437,5500240,6.64
10433,55,270,Altoona School District,WI,126,1588,5500270,7.93
10017,55,300,Amery School District,WI,143,1455,5500300,9.83
17205,55,360,Antigo School District,WI,416,2582,5500360,16.11
103415,55,390,Appleton Area School District,WI,1299,16145,5500390,8.05
6403,55,420,Arcadia School District,WI,162,1443,5500420,11.23
1904,55,450,Argyle School District,WI,66,305,5500450,21.64
35366,55,6180,Arrowhead Union High School District,WI,40,2040,5506180,1.96
13346,55,510,Ashland School District,WI,341,2106,5500510,16.19
15655,55,540,Ashwaubenon School District,WI,167,2359,5500540,7.08
4402,55,570,Athens School District,WI,91,865,5500570,10.52
4529,55,600,Auburndale School District,WI,75,823,5500600,9.11
4860,55,630,Augusta School District,WI,250,987,5500630,25.33
9925,55,720,Baldwin-Woodville Area School District,WI,105,1744,5500720,6.02
3966,55,780,Bangor School District,WI,52,709,5500780,7.33
21402,55,810,Baraboo School District,WI,316,3481,5500810,9.08
2423,55,840,Barneveld School District,WI,20,426,5500840,4.69
8959,55,870,Barron Area School District,WI,248,1437,5500870,17.26
3467,55,900,Bayfield School District,WI,136,508,5500900,26.77
22901,55,960,Beaver Dam School District,WI,378,3559,5500960,10.62
2293,55,11550,Beecher-Dunbar-Pembine School District,WI,56,320,5511550,17.5
5734,55,990,Belleville School District,WI,38,924,5500990,4.11
2305,55,1020,Belmont Community School District,WI,76,477,5501020,15.93
36510,55,1050,Beloit School District,WI,1306,6269,5501050,20.83
9287,55,1080,Beloit Turner School District,WI,122,1412,5501080,8.64
1581,55,1110,Benton School District,WI,20,272,5501110,7.35
10626,55,1140,Berlin Area School District,WI,267,1801,5501140,14.83
11035,55,15480,Big Foot Union High School District,WI,22,429,5515480,5.13
2389,55,1170,Birchwood School District,WI,27,242,5501170,11.16
2603,55,5730,Black Hawk School District,WI,87,396,5505730,21.97
12577,55,1260,Black River Falls School District,WI,253,1770,5501260,14.29
4308,55,16,Blair-Taylor School District,WI,123,854,5500016,14.4
7639,55,1350,Bloomer School District,WI,114,1240,5501350,9.19
6370,55,1470,Bonduel School District,WI,133,1052,5501470,12.64
5881,55,1500,Boscobel Area School District,WI,182,936,5501500,19.44
2388,55,1560,Bowler School District,WI,60,385,5501560,15.58
4706,55,1590,Boyceville Community School District,WI,75,776,5501590,9.66
1288,55,1650,Brighton No. 1 School District,WI,4,111,5501650,3.6
5843,55,1680,Brillion School District,WI,53,952,5501680,5.57
5949,55,1710,Bristol No. 1 School District,WI,24,665,5501710,3.61
6300,55,1740,Brodhead School District,WI,119,1060,5501740,11.23
12311,55,1800,Brown Deer School District,WI,233,1926,5501800,12.1
3600,55,1830,Bruce School District,WI,89,518,5501830,17.18
23734,55,1890,Burlington Area School District,WI,326,3854,5501890,8.46
1162,55,1920,Butternut School District,WI,26,156,5501920,16.67
5393,55,2040,Cadott Community School District,WI,154,960,5502040,16.04
2403,55,2070,Cambria-Friesland School District,WI,47,487,5502070,9.65
6333,55,2100,Cambridge School District,WI,40,892,5502100,4.48
4951,55,2130,Cameron School District,WI,73,876,5502130,8.33
10281,55,2160,Campbellsport School District,WI,80,1552,5502160,5.15
4148,55,2340,Cashton School District,WI,221,985,5502340,22.44
1824,55,2400,Cassville School District,WI,39,256,5502400,15.23
6172,55,2430,Cedar Grove-Belgium Area School District,WI,44,1015,5502430,4.33
21720,55,2460,Cedarburg School District,WI,97,3712,5502460,2.61
6486,55,58,Chequamegon School District,WI,124,746,5500058,16.62
8365,55,61,Chetek-Weyerhaeuser Area School District,WI,202,1204,5500061,16.78
7372,55,2520,Chilton School District,WI,80,1081,5502520,7.4
36181,55,2550,Chippewa Falls Area School District,WI,500,5471,5502550,9.14
1820,55,2580,Clayton School District,WI,33,309,5502580,10.68
3524,55,2610,Clear Lake School District,WI,58,589,5502610,9.85
5921,55,2640,Clinton Community School District,WI,82,1019,5502640,8.05
9566,55,2670,Clintonville School District,WI,165,1427,5502670,11.56
4587,55,2700,Cochrane-Fountain City School District,WI,44,600,5502700,7.33
7187,55,2730,Colby School District,WI,171,1475,5502730,11.59
4993,55,2760,Coleman School District,WI,88,773,5502760,11.38
4812,55,2790,Colfax School District,WI,61,748,5502790,8.16
8580,55,2820,Columbus School District,WI,64,1364,5502820,4.69
2868,55,2880,Cornell School District,WI,106,517,5502880,20.5
5933,55,2910,Crandon School District,WI,158,872,5502910,18.12
6645,55,2970,Crivitz School District,WI,106,813,5502970,13.04
4986,55,3030,Cuba City School District,WI,54,750,5503030,7.2
17918,55,3060,Cudahy School District,WI,369,2537,5503060,14.54
6101,55,3090,Cumberland School District,WI,50,977,5503090,5.12
36265,55,13170,D.C. Everest Area School District,WI,411,6216,5513170,6.61
5281,55,3150,Darlington Community School District,WI,229,976,5503150,23.46
25044,55,3210,De Pere Unified School District,WI,182,4840,5503210,3.76
4518,55,3240,De Soto Area School District,WI,84,655,5503240,12.82
23874,55,3180,DeForest Area School District,WI,155,4439,5503180,3.49
4654,55,3270,Deerfield Community School District,WI,33,849,5503270,3.89
16657,55,3640,Delavan-Darien School District,WI,220,2432,5503640,9.05
8957,55,3660,Denmark School District,WI,68,1568,5503660,4.34
5927,55,7260,Dodgeland School District,WI,97,823,5507260,11.79
8476,55,3690,Dodgeville School District,WI,114,1289,5503690,8.84
1952,55,3750,Dover No. 1 School District,WI,6,109,5503750,5.5
4388,55,3810,Drummond Area School District,WI,54,405,5503810,13.33
7530,55,3840,Durand School District,WI,185,1265,5503840,14.62
12190,55,4020,East Troy Community School District,WI,84,1810,5504020,4.64
88947,55,4050,Eau Claire Area School District,WI,1085,12115,5504050,8.96
3652,55,4080,Edgar School District,WI,53,719,5504080,7.37
12893,55,4110,Edgerton School District,WI,95,2075,5504110,4.58
3237,55,4170,Elcho School District,WI,33,288,5504170,11.46
3809,55,4200,Eleva-Strum School District,WI,58,689,5504200,8.42
5340,55,4230,Elk Mound Area School District,WI,80,1048,5504230,7.63
3731,55,4260,Elkhart Lake-Glenbeulah School District,WI,20,478,5504260,4.18
17874,55,4290,Elkhorn Area School District,WI,150,2962,5504290,5.06
11554,55,4320,Ellsworth Community School District,WI,98,1789,5504320,5.48
49848,55,1770,Elmbrook School District,WI,194,8974,5501770,2.16
2039,55,4350,Elmwood School District,WI,24,305,5504350,7.87
2555,55,4410,Erin School District,WI,4,247,5504410,1.62
10061,55,4440,Evansville Community School District,WI,83,1735,5504440,4.78
4484,55,4500,Fall Creek School District,WI,45,815,5504500,5.52
3065,55,4530,Fall River School District,WI,23,500,5504530,4.6
5088,55,4590,Fennimore Community School District,WI,195,985,5504590,19.8
4223,55,14970,Flambeau School District,WI,179,719,5514970,24.9
4673,55,4650,Florence School District,WI,77,484,5504650,15.91
54692,55,4680,Fond du Lac School District,WI,910,8391,5504680,10.84
3945,55,4720,Fontana Joint No. 8 School District,WI,7,208,5504720,3.37
18829,55,4740,Fort Atkinson School District,WI,166,2725,5504740,6.09
7280,55,4800,Fox Point Joint No. 2 School District,WI,19,942,5504800,2.02
29269,55,4830,Franklin Public School District,WI,254,4763,5504830,5.33
3760,55,4860,Frederic School District,WI,90,540,5504860,16.67
10085,55,4920,Freedom Area School District,WI,57,1935,5504920,2.95
9349,55,4960,Galesville-Ettrick-Trempealeau School District,WI,103,1673,5504960,6.16
1100,55,5100,Geneva Joint No. 4 School District,WI,4,109,5505100,3.67
5046,55,5130,Genoa City Joint No. 2 School District,WI,41,607,5505130,6.75
27896,55,5160,Germantown School District,WI,134,4699,5505160,2.85
6911,55,5220,Gibraltar Area School District,WI,46,598,5505220,7.69
4043,55,5250,Gillett School District,WI,86,567,5505250,15.17
3057,55,5280,Gilman School District,WI,107,562,5505280,19.04
1089,55,5370,Gilmanton School District,WI,25,207,5505370,12.08
13197,55,5460,Glendale-River Hills School District,WI,107,1254,5505460,8.53
4132,55,5520,Glenwood City School District,WI,54,659,5505520,8.19
1051,55,5580,Goodman-Armstrong School District,WI,15,106,5505580,14.15
15167,55,5610,Grafton School District,WI,78,2321,5505610,3.36
2092,55,5640,Granton Area School District,WI,155,497,5505640,31.19
5317,55,5670,Grantsburg School District,WI,87,751,5505670,11.58
143477,55,5820,Green Bay Area School District,WI,2702,22804,5505820,11.85
2789,55,5880,Green Lake School District,WI,14,284,5505880,4.93
14621,55,5910,Greendale School District,WI,182,2657,5505910,6.85
28798,55,5940,Greenfield School District,WI,464,3804,5505940,12.2
3349,55,5970,Greenwood School District,WI,143,731,5505970,19.56
1722,55,56,Gresham School District,WI,26,222,5500056,11.71
29591,55,6030,Hamilton School District,WI,142,5049,5506030,2.81
19264,55,6090,Hartford Joint No. 1 School District,WI,143,2123,5506090,6.74
33559,55,6120,Hartford Union High School District,WI,66,1589,5506120,4.15
12030,55,6140,Hartland-Lakeside Joint No. 3 School District,WI,52,1359,5506140,3.83
15007,55,6270,Hayward Community School District,WI,324,2161,5506270,14.99
4714,55,75,Herman-Neosho-Rubicon School District,WI,26,465,5500075,5.59
1596,55,6420,Highland School District,WI,35,268,5506420,13.06
3222,55,6450,Hilbert School District,WI,20,536,5506450,3.73
4534,55,6480,Hillsboro School District,WI,219,967,5506480,22.65
22383,55,6540,Holmen School District,WI,192,4117,5506540,4.66
7025,55,80,Holy Hill Area School District,WI,19,682,5500080,2.79
5675,55,6570,Horicon School District,WI,89,856,5506570,10.4
23146,55,6600,Hortonville School District,WI,121,4713,5506600,2.57
33008,55,6630,Howard-Suamico School District,WI,201,5919,5506630,3.4
6052,55,6660,Howards Grove School District,WI,34,959,5506660,3.55
34519,55,6690,Hudson School District,WI,214,5918,5506690,3.62
4263,55,6750,Hurley School District,WI,77,583,5506750,13.21
3197,55,6780,Hustisford School District,WI,21,473,5506780,4.44
2593,55,6810,Independence School District,WI,66,551,5506810,11.98
