destinationtable,rcdts,level,school_name,district,city,county,district_type,school_type,grades_served,percent_of_kindergartners_rated_on_14_required_measures,percent_of_kindergartners_demonstrating_readiness_in_zero_devel,percent_of_kindergartners_demonstrating_readiness_in_one_develo,percent_of_kindergartners_demonstrating_readiness_in_two_develo,percent_of_kindergartners_demonstrating_readiness_in_all_three_,percent_of_kindergartners_demonstrating_readiness_in_all_thre_1,percent_of_kindergartners_demonstrating_readiness_in_all_thre_2,percent_of_kindergartners_demonstrating_readiness_in_all_thre_3,percent_of_kindergartners_demonstrating_readiness_in_all_thre_4,percent_of_kindergartners_demonstrating_readiness_in_all_thre_5,percent_of_kindergartners_demonstrating_readiness_in_all_thre_6,percent_of_kindergartners_demonstrating_readiness_in_all_thre_7,percent_of_kindergartners_demonstrating_readiness_in_all_thre_8,percent_of_kindergartners_demonstrating_readiness_in_all_thre_9,percent_of_kindergartners_demonstrating_readiness_in_all_thr_10,percent_of_kindergartners_demonstrating_readiness_in_all_thr_11,percent_of_kindergartners_demonstrating_readiness_in_all_thr_12,percent_of_kindergartners_demonstrating_readiness_in_all_thr_13,percent_of_kindergartners_demonstrating_readiness_in_all_thr_14,percent_of_kindergartners_demonstrating_readiness_in_all_thr_15,percent_of_kindergartners_demonstrating_readiness_in_all_thr_16,percent_of_kindergartners_demonstrating_readiness_in_social_and,percent_of_kindergartners_demonstrating_readiness_in_language_a,percent_of_kindergartners_demonstrating_readiness_in_math
KIDS1,15-016-2990-25-2337,School,Mayer Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,63.8,,,,68.6,67.6,*,*,*,,,*,,68.2,69,,*,*,*,*,,84.3,78.4,74.5
KIDS1,15-016-2990-25-2802,School,Mays Elem Academy,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,95.2,,,,50,,*,*,,,,,,,,,,,,*,,90,75,60
KIDS1,15-016-2990-25-2877,School,McAuliffe Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,88.2,36.7,,36.7,,,*,*,,,,*,,,,,*,*,*,*,*,60,53.3,
KIDS1,15-016-2990-25-2341,School,McCormick Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 5,92.2,54.9,15.5,25.4,,,*,*,,,,*,,,,,*,*,*,*,*,45.1,28.2,
KIDS1,15-016-2990-25-2344,School,McCutcheon Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,,,,,,,*,*,,,,,,,,,*,*,*,*,,,,
KIDS1,15-016-2990-25-2345,School,McDade Elem Classical School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,K - 8,100,,,60,,,*,*,,,,,,,,,*,*,,*,,84,76,
KIDS1,15-016-2990-25-2737,School,McDowell Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 5,86.7,,,,,,*,,,,,*,,,,,*,*,*,*,*,,92.3,76.9
KIDS1,15-016-2990-25-2346,School,McKay Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,93.5,53.4,17.2,,19,,*,24.4,,,,*,,,,,*,*,*,17.5,*,46.6,27.6,20.7
KIDS1,15-016-2990-25-2634,School,McNair Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,80.5,45.5,,,,,*,*,,,,,,,,,*,*,*,*,*,54.5,,
KIDS1,15-016-2990-25-2349,School,McPherson Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,73,42.9,,34.5,19,,*,*,*,,,*,,21.7,,,*,*,*,*,*,56,53.6,20.2
KIDS1,15-016-2990-25-2352,School,Melody Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,96.4,,,51.9,,,*,*,,,,,,,,,*,*,*,*,*,81.5,66.7,44.4
KIDS1,15-016-2990-25-2804,School,Metcalfe Elem Community Academy,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,95.1,48.7,,,,,*,*,,,,*,,,,,*,*,*,*,*,46.2,43.6,28.2
KIDS1,15-016-2990-25-2339,School,Minnie Minoso Academy,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,76,89.5,,,,,*,*,,,,*,,,,,*,*,,*,*,,,
KIDS1,15-016-2990-25-2452,School,Mireles Elem Academy,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,87.5,73.2,23.2,,,,*,*,,,,,,,,,*,*,*,*,,26.8,,
KIDS1,15-016-2990-25-2353,School,Mitchell Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-2354,School,Mollison Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,90,,,,,,*,*,,,*,,,,,,*,*,,*,*,66.7,61.1,
KIDS1,15-016-2990-25-2488,School,Monarcas Academy,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 5,95.6,66.3,16.3,15.1,,,,*,,,,,,,,,*,*,*,*,*,31.4,19.8,
KIDS1,15-016-2990-25-233C,School,Montessori of Englewood Chtr ES,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-2356,School,Moos Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,87.5,,51.4,,,,*,*,*,,,,,,,,*,*,*,*,,91.4,40,
KIDS1,15-016-2990-25-0031,School,Morgan Park High School,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,7 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-2357,School,Morrill Elem Math & Sci School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,93.2,41.8,,18.2,36.4,,*,42.1,,,,,,43.8,,,*,*,50.0,36.0,*,58.2,54.5,36.4
KIDS1,15-016-2990-25-2844,School,Morton Elem Career Academy,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,97.4,,,,71.1,100,58.8,*,,,,*,,61.1,80,,*,*,*,52.2,*,84.2,89.5,71.1
KIDS1,15-016-2990-25-2089,School,Mosaic School of Fine Arts,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,,,,,,,,*,,,*,,,,,,*,*,*,*,,,,
KIDS1,15-016-2990-25-2361,School,Mount Greenwood Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,100,51.8,19.3,14.9,14,12.5,*,*,,,,*,,20,,*,*,*,,*,,31.6,37.7,21.9
KIDS1,15-016-2990-25-2362,School,Mount Vernon Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,94.4,,,,,,*,*,,,,,,,,,,,*,*,*,88.2,,
KIDS1,15-016-2990-25-244C,School,Moving Everest Charter School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,K - 8,92.3,18.3,18.3,23.3,40,,42.6,*,,,,*,,40.7,39.4,,*,*,*,38.5,*,68.3,66.7,50
KIDS1,15-016-2990-25-2363,School,Mozart Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,44.4,80,,,,,*,*,,,,,,,,,*,*,*,*,,,,
KIDS1,15-016-2990-25-0836,School,Multicultural Arts High School,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-2365,School,Murphy Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,90,33.3,26.7,,,,*,*,*,,,*,,,,,*,*,*,*,*,57.8,42.2,26.7
KIDS1,15-016-2990-25-2366,School,Murray Elem Language Academy,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,K - 8,96,60.4,,,,,*,*,,,*,*,,,,,*,*,,*,*,27.1,35.4,
KIDS1,15-016-2990-25-218C,School,Namaste Elem Charter School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,K - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-2368,School,Nash Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,70.4,,,,,,*,*,,,,,,,,,*,*,*,*,*,,,
KIDS1,15-016-2990-25-2924,School,National Teachers Elem Academy,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,60,,,,81.5,,73.3,*,*,,,*,,86.4,78.1,,*,*,*,73.7,*,94.4,87,83.3
KIDS1,15-016-2990-25-2369,School,Neil Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,83.9,42.3,,46.2,,,*,,,,,*,,,,,*,*,,*,*,57.7,50,
KIDS1,15-016-2990-25-2370,School,Nettelhorst Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,98.6,40.3,25,19.4,15.3,,*,*,*,,,*,,,,,*,*,*,*,*,48.6,41.7,19.4
KIDS1,15-016-2990-25-2930,School,New Field Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 4,87.5,72.5,16.5,,,,*,*,*,,,*,,,,,*,*,*,*,*,26.4,12.1,
KIDS1,15-016-2990-25-2371,School,Newberry Elem Math & Science Acad,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,89.3,,,,56,,*,*,,,,*,,,,,*,*,*,55.6,,60,76,60
KIDS1,15-016-2990-25-2072,School,Nicholson Technology Acad Elem Sch,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,42.9,47.6,,,,,*,*,,,,,,,,,,,*,*,*,52.4,,
KIDS1,15-016-2990-25-2373,School,Nightingale Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,93.2,30.9,25,33.8,,,,*,,,,,,,,,*,*,*,*,,60.3,45.6,17.6
KIDS1,15-016-2990-25-2823,School,Ninos Heroes Elem Academic Ctr,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-2374,School,Nixon Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 6,98.8,63.4,18.3,15.9,,,*,*,,,,*,,,,,*,*,*,*,*,32.9,22,
KIDS1,15-016-2990-25-2375,School,Nobel Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,96.4,43.4,32.1,,,,*,*,,,,,,,,,*,*,*,*,*,50.9,28.3,
KIDS1,15-016-2990-25-044C,School,Noble St Chtr - Mansueto,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-029C,School,Noble St Chtr Rauner College Prep,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-040C,School,Noble St Chtr-Baker Campus,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-039C,School,Noble St Chtr-Butler College Prep - Crimson,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-034C,School,Noble St Chtr-Chicago Bulls Prep,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-032C,School,Noble St Chtr-Comer College Prep,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,6 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-038C,School,Noble St Chtr-DRW Trading College Prep,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-031C,School,Noble St Chtr-Golder College Prep,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-037C,School,Noble St Chtr-Hansberry College Prep - Silver,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-042C,School,Noble St Chtr-ITW Speer Acad,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-036C,School,Noble St Chtr-Johnson College Prep,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-035C,School,Noble St Chtr-Muchin College Prep,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-041C,School,Noble St Chtr-Noble Campus,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-028C,School,Noble St Chtr-Pritzker College Prep,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-030C,School,Noble St Chtr-Rowe-Clark MS Acad,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-043C,School,Noble St Chtr-The Noble Academy,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-033C,School,Noble St Chtr-UIC College Prep,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-084C,School,North Lawndale Prep Chtr - Christiana,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-046C,School,North Lawndale Prep Chtr-Collins,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-2935,School,North River Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-0825,School,North-Grand High School,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-0794,School,Northside College Preparatory Hs,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-2915,School,Northwest Middle School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-2376,School,Norwood Park Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-2380,School,Ogden Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,92.3,,,,73.6,90.5,64.7,*,*,,,*,,75.7,71.4,,*,*,66.7,55.0,*,86.1,83.3,79.2
KIDS1,15-016-2990-25-0855,School,Ogden Int High School,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-2381,School,Oglesby Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,91.7,63.6,,,,,*,*,,,,,,,,*,*,*,,*,*,,,
KIDS1,15-016-2990-25-2382,School,OKeeffe Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,80,32.5,,25,,,*,*,,,,*,,,,,*,*,*,*,*,67.5,47.5,
KIDS1,15-016-2990-25-2383,School,Onahan Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,91,27.9,27.9,18,26.2,37.9,,*,*,,,*,,,,,*,*,*,*,*,52.5,52.5,37.7
KIDS1,15-016-2990-25-2384,School,Oriole Park Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-2842,School,Orozco Elem Fine Arts & Sciences,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-0847,School,Orr Academy High School,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-2898,School,Ortiz De Dominguez Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 2,93.9,22.8,15.2,16.3,45.7,,,46.2,,,,,,48.8,42.9,,*,*,53.8,44.6,,75,62,47.8
KIDS1,15-016-2990-25-2386,School,Otis Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,96.3,53.8,,,,,*,*,*,,,,,,,,*,*,*,*,*,38.5,,
KIDS1,15-016-2990-25-2387,School,OToole Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,65.7,,,,,,*,*,,,,,,,,,*,*,*,*,,52.2,43.5,
KIDS1,15-016-2990-25-2389,School,Owen Elem Scholastic Academy,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,96.6,,,,64.3,,63.0,,,,,*,,81.3,,,*,*,,57.9,,89.3,78.6,64.3
KIDS1,15-016-2990-25-2222,School,Owens Community Academy ES,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,96.2,,,,44,,41.7,*,,,,,,,,,*,*,,45.8,*,76,72,44
KIDS1,15-016-2990-25-2391,School,Palmer Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,95.2,58.8,,,23.8,31,*,*,*,,,*,,,18.9,,*,*,*,*,,36.3,36.3,27.5
KIDS1,15-016-2990-25-2394,School,Park Manor Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,56.7,,,,,,*,,,,,,,,,,*,*,,*,*,,,
KIDS1,15-016-2990-25-2392,School,Parker Elem Community Academy,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,79.4,55.6,,,,,*,,,,,,,,,,,,,*,*,44.4,40.7,
KIDS1,15-016-2990-25-2395,School,Parkside Elem Community Academy,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,67.7,61.9,,,,,*,,,,,,,,,,*,*,,*,,,,
KIDS1,15-016-2990-25-2396,School,Pasteur Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 4,99,48.5,28.9,11.3,11.3,,,11.6,*,,,,,,,,*,*,*,*,*,48.5,18.6,18.6
KIDS1,15-016-2990-25-0796,School,Payton College Preparatory HS,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-2398,School,Peck Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 4,99.2,56.3,20.3,14.8,8.6,,,8.7,,,,,,,,,*,*,*,*,*,35.9,28.9,10.9
KIDS1,15-016-2990-25-2399,School,Peirce Elem Intl Studies School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,96.4,16.7,13,15.7,54.6,57.4,*,53.6,*,,,73.3,,67.3,42.9,,*,*,*,35.5,*,76.9,63.9,67.6
KIDS1,15-016-2990-25-2400,School,Penn Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,87.5,,,,,,*,*,,,,,,,,,*,*,*,*,,,,
KIDS1,15-016-2990-25-2864,School,Perez Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,100,,,,64.5,,*,65.4,,,*,,,,68.8,,*,*,*,54.5,,93.5,74.2,71
KIDS1,15-016-2990-25-053C,School,Perspectives Chtr -  IIT Campus,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,6 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-052C,School,Perspectives Chtr - High School of Technology,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-050C,School,Perspectives Chtr - Joslin Campus,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,6 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-051C,School,Perspectives Chtr - Leadership Acad,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,6 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-2403,School,Peterson Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,100,75,18.4,,,,*,*,*,,*,*,,,,,*,*,*,*,*,21.1,,
KIDS1,15-016-2990-25-0034,School,Phillips Academy High School,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-0803,School,Phoenix Military Academy HS,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-2385,School,Piccolo Elem Specialty School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,59.3,34.3,,,54.3,,,54.3,,,,,,72.2,,,*,*,48.4,54.3,*,65.7,60,54.3
KIDS1,15-016-2990-25-2404,School,Pickard Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,,,,,,,,*,,,,,,,,,*,*,*,*,,,,
KIDS1,15-016-2990-25-2289,School,Pilsen Elem Community Academy,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,88.9,,,,,,*,*,,,,,,,,,*,*,*,*,*,,,
KIDS1,15-016-2990-25-2405,School,Pirie Elem Fine Arts & Academic C,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 6,95.7,,,,,,*,*,,,,,,,,,*,*,*,*,*,72.7,54.5,45.5
KIDS1,15-016-2990-25-2406,School,Plamondon Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,K - 8,100,,,,,,*,*,,,,,,,,,*,*,*,*,*,,,
KIDS1,15-016-2990-25-2951,School,Plato Learning Acad  Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,K - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-2809,School,Poe Elem Classical School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,K - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-226C,School,Polaris Elem Charter Academy,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,K - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-2409,School,Portage Park Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,97,31.3,12.5,11.5,44.8,60.5,*,32.6,*,,,*,,48.8,41.8,,*,*,*,*,*,63.5,60.4,45.8
KIDS1,15-016-2990-25-2785,School,Powell Elem Paideia Comm Academy,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,67.9,,,,42.1,,40.5,*,,,,,,,,,*,*,,45.2,,73.7,63.2,44.7
KIDS1,15-016-2990-25-2410,School,Prescott Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,K - 8,100,,,36.7,38.3,54.8,*,*,*,,,*,,48.1,31.3,*,*,*,*,*,,43.3,75,83.3
KIDS1,15-016-2990-25-2958,School,Prieto Math-Science Elem Sch,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,100,61.3,27.4,,,,*,*,,,*,,,,,,*,*,*,*,*,38.7,,
KIDS1,15-016-2990-25-2510,School,Pritzker Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,100,,,,81.8,100,*,*,*,,*,*,,89.2,72.4,,*,*,*,*,*,92.4,81.8,87.9
KIDS1,15-016-2990-25-0534,School,Prosser Career Academy HS,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-224C,School,Providence-Englewood Elem Charter,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,K - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-2412,School,Prussing Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,K - 8,97.9,,21.7,30.4,34.8,,,*,*,,,*,,,,,*,*,*,*,,82.6,63,41.3
KIDS1,15-016-2990-25-2413,School,Pulaski Intl Sch of Chicago,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,98.2,22,10.1,19.3,48.6,58.3,*,*,*,,,66.7,,54.4,42.3,,*,*,*,*,,66.1,70.6,57.8
KIDS1,15-016-2990-25-2414,School,Pullman Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-0826,School,Raby High School,Chicago Public Schools District 299,Chicago,Cook,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,15-016-2990-25-2807,School,Randolph Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,77.1,,,,37,,*,*,,,,*,,,,,*,*,*,*,*,81.5,59.3,51.9
KIDS1,15-016-2990-25-2416,School,Ravenswood Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,100,68.3,26.8,,,,*,*,*,,,*,,,,,*,*,*,*,*,,,
KIDS1,15-016-2990-25-2417,School,Ray Elem School,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,83.9,,21.3,53.2,,,*,*,*,,,*,,,,,*,*,*,*,*,87.2,66,
KIDS1,15-016-2990-25-2419,School,Reavis Elem Math & Sci Spec Schl,Chicago Public Schools District 299,Chicago,Cook,Unit District,Elementary School,PK - 8,,,,,,,*,,,,,,,,,,,,,,,,,
