ceeb,school_name,state,latitude,longitude,us_region,is_school_match,is_public_hs,is_private_hs,sector,has_nu_analytics,has_nu_data,crime_risk_need,crime_risk_adv,educational_attainment_need,educational_attainment_adv,family_stability_need,family_stability_adv,housing_stability_need,housing_stability_adv,median_family_income_need,median_family_income_adv,socio_need_index,ap_offered,ap_tests_taken,ap_participation,ap_intensity_src,ap_score_nu,ap_pct_students_nu,ap_tests_offered,ap_take_rate,dual_enrollment_offered,dual_enrollment_rate,testtaker_rate,sat_participation_nu,sat_score_nu,act_composite_il,grad_rate_2021,frl_rate,enrollment_9_12,grade_9,grade_10,grade_11,grade_12,child_poverty_saipe,per_pupil_state_local,leaid,district_total_revenue,per_resident_child_funding_total,per_resident_child_funding_state_local,funding_source,percent_going_to_college_mid,percent_going_to_4yr_college_mid,percent_federal_lunch_aid_mid,percent_first_gen_college_mid,number_of_ap_classes_offered_mid,size_of_senior_class_mid,ap_capstone,setting,ib_flag_candidate,ib_programme_count,meets_min_size,crdc_ib_enrollment,ib_flag_v2,ib_flag_v2_source,rigor_score,rigor_tier_num,rigor_tier_label,rigor_n_components_used,rigor_components_available,rigor_weighting_scheme,rigor_tier_method,rigor_tier_num_quantile,rigor_tier_label_quantile,funding_tier,sat_percentile_by_us_region,sat_percentile_by_funding_tier,sat_percentile_by_rigor_tier_label
440302,NAVARRO EARLY COLLEGE H S,TX,30.3620681762695,-97.7099533081055,US - South,True,True,False,public,False,True,,,,,,,,,,,,1,,0.1034905082669932,crdc_participation,,,,,1,0.1616656460502143,0.0006123698714023,,,,92.0,93.93753827311696,1633.0,456.0,458.0,399.0,320.0,13.0,,4808940.0,1299602000.0,14432.805819312563,12636.215225720473,census_f33_per_resident_child_proxy,38.0,,,,,300.5,0,Large city,0,,True,,0.0,crdc_2122,-0.7428028203088277,0.0,Below Average,2,crdc_coursework+test_participation,designed,natural,0.0,Below Average,Q2 (mid funding),,,
440303,MCNEIL H S,TX,30.4521,-97.7688,US - South,True,True,False,public,True,True,63.0,37.0,6.0,94.0,13.0,87.0,59.0,41.0,12.0,88.0,30.6,1,5.25,0.4071428571428571,nu_tests_taken,3.28,52.0,33.0,0.1590909090909091,1,0.031578947368421,0.2699248120300752,95.0,1180.0,,99.5,24.73684210526316,2660.0,714.0,680.0,680.0,586.0,13.0,,4838080.0,620232000.0,10579.289405905129,10041.192624558653,census_f33_per_resident_child_proxy,63.0,54.5,24.5,5.0,25.0,750.5,1,Suburban community,0,,True,,0.0,crdc_2122,0.6788990677980676,3.0,Very Demanding,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,4.0,Most Demanding,Q1 (lowest funding),79.29136081309994,90.37061548643283,25.29791459781529
440304,International School At Austin,,30.3437,-97.7316,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,,,,,0,,,,,,,,,,,,,,,,,,,none,95.0,,,,,50.0,0,Large city,0,,True,,,,,,,0,none,designed,natural,,,,,,
440305,JOHN B CONNALLY H S,TX,30.4179000854492,-97.677116394043,US - South,True,True,False,public,True,True,83.0,17.0,25.0,75.0,34.0,66.0,79.0,21.0,42.0,58.0,52.6,1,4.53,0.2715298885511651,nu_tests_taken,2.41,32.0,28.0,0.1617857142857142,1,0.0435663627152988,0.1808510638297872,66.0,1160.0,,89.0,68.2370820668693,1974.0,503.0,502.0,480.0,489.0,13.0,,4834830.0,423559000.0,13883.538743936017,12823.19391634981,census_f33_per_resident_child_proxy,,,,,,300.5,1,Large city,0,,True,,0.0,crdc_2122,0.020901565098153,2.0,Demanding,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,2.0,Demanding,Q2 (mid funding),68.83116883116884,74.8150431565968,56.05708981202135
440306,LYNDON B JOHNSON DAEP,TX,30.296,-97.6396,US - South,True,True,False,public,False,True,,,,,,,,,,,,1,,0.0192307692307692,crdc_participation,,,,,0,,0.0192307692307692,,,,,80.82191780821918,52.0,24.0,17.0,9.0,2.0,16.0,,4821420.0,389574000.0,15003.23499961488,13252.869136563198,census_f33_per_resident_child_proxy,38.0,,,,25.0,300.5,0,Large city,0,,True,,0.0,crdc_2122,-0.1468381664198546,1.0,Average,3,ap_opportunity+crdc_coursework+test_participation,designed,natural,2.0,Demanding,Q2 (mid funding),,,
440308,Kirby Hall School,,30.2896,-97.7396,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,,,,,0,,,,,,,,,,,,,,,,,,,none,82.5,95.0,,,8.0,50.0,0,Medium city,0,,True,,,,-1.0587580904637723,0.0,Below Average,1,ap_opportunity,designed,natural,0.0,Below Average,,,,
440309,Huntington Surrey School,,30.3176116943359,-97.7383804321289,US - South,False,False,True,private,True,True,64.0,36.0,2.0,98.0,17.0,83.0,39.0,61.0,5.0,95.0,25.4,0,,,none,,,,,0,,,57.0,1180.0,,,,,,,,,,,,,,,none,,,,,,50.0,0,Medium city,0,,True,,,,0.284387741719967,2.0,Demanding,2,test_participation+test_performance,designed,natural,3.0,Very Demanding,,79.29136081309994,,76.15456022278951
440310,Hyde Park High School,,30.4139251708984,-97.7319412231445,US - South,False,False,True,private,True,True,30.0,70.0,3.0,97.0,9.0,91.0,20.0,80.0,4.0,96.0,13.2,1,4.34,,nu_tests_taken,2.71,74.0,18.0,0.2411111111111111,0,,,55.0,1220.0,,,,,,,,,,,,,,,none,95.0,95.0,5.0,5.0,13.0,50.0,0,Suburban community,0,,True,,,,0.3715780663196619,2.0,Demanding,4,ap_opportunity+ap_performance+test_participation+test_performance,designed,natural,3.0,Very Demanding,,91.03613777526822,,94.96402877697841
440311,LAKE TRAVIS H S,TX,30.3189735412598,-97.9514465332031,US - South,True,True,False,public,True,True,87.0,13.0,3.0,97.0,15.0,85.0,46.0,54.0,6.0,94.0,31.4,1,4.31,0.3900252171476604,nu_tests_taken,3.28,63.0,35.0,0.1231428571428571,1,0.0193331465396469,0.3132530120481928,86.0,1190.0,,94.0,,3569.0,857.0,898.0,914.0,900.0,13.0,,4826470.0,208211000.0,17307.647547797173,16834.91271820449,census_f33_per_resident_child_proxy,63.0,84.5,5.0,24.5,25.0,750.5,1,Suburban community,0,,True,,0.0,crdc_2122,0.6004711110104046,3.0,Very Demanding,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,4.0,Most Demanding,Q3 (mid funding),83.35686053077357,90.73962717979555,33.06852035749752
440312,Oaks HS,,30.2063,-97.7956,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,,,,,0,,,,,,,,,,,,,,,,,,,none,,,,,,50.0,0,Medium city,0,,True,,,,,,,0,none,designed,natural,,,,,,
440313,Saint Michaels Catholic Acad,,30.249,-97.8414,US - South,False,False,True,private,True,True,67.0,33.0,3.0,97.0,12.0,88.0,33.0,67.0,4.0,96.0,23.8,1,3.36,,nu_tests_taken,3.28,75.0,23.0,0.1460869565217391,0,,,58.0,1210.0,,,,,,,,,,,,,,,none,,,,,13.0,50.0,0,Suburban community,0,,True,,,,0.3998356681573327,2.0,Demanding,4,ap_opportunity+ap_performance+test_participation+test_performance,designed,natural,3.0,Very Demanding,,89.04573687182383,,92.03991645393363
440315,Saint Stephens Episcopal Sch,,30.3293342590332,-97.8164672851563,US - South,False,False,True,private,True,True,83.0,17.0,2.0,98.0,26.0,74.0,33.0,67.0,2.0,98.0,29.2,1,2.27,,nu_tests_taken,3.83,47.0,29.0,0.0870747628083491,0,,,71.0,1340.0,,,,,,,,,,,,,,,none,95.0,95.0,,,25.0,300.5,0,Suburban community,0,,True,,,,1.216266671738207,3.0,Very Demanding,4,ap_opportunity+ap_performance+test_participation+test_performance,designed,natural,4.0,Most Demanding,,99.43534726143422,,96.62363455809336
440318,Brentwood Christian School,,30.3909778594971,-97.6832733154297,US - South,False,False,True,private,True,True,68.0,32.0,12.0,88.0,11.0,89.0,58.0,42.0,15.0,85.0,32.8,1,3.24,,nu_tests_taken,3.05,73.0,15.0,0.216,0,,,79.0,1160.0,,,,,,,,,,,,,,,none,,,,,,50.0,0,Large city,0,,True,,,,0.3536324377263216,2.0,Demanding,4,ap_opportunity+ap_performance+test_participation+test_performance,designed,natural,3.0,Very Demanding,,68.83116883116884,,56.05708981202135
440320,AUSTIN H S,TX,30.2725448608398,-97.7669067382813,US - South,True,True,False,public,True,True,84.0,16.0,8.0,92.0,21.0,79.0,70.0,30.0,10.0,90.0,38.6,1,3.87,0.3306069737408523,nu_tests_taken,2.95,53.0,30.0,0.129,1,0.1790787774429617,0.0714593198450279,86.0,1180.0,,98.0,24.10675850193715,2323.0,587.0,617.0,578.0,541.0,13.0,,4808940.0,1299602000.0,14432.805819312563,12636.215225720473,census_f33_per_resident_child_proxy,38.0,54.5,34.5,34.5,25.0,300.5,0,Large city,0,,True,,0.0,crdc_2122,0.3711026685460026,2.0,Demanding,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,3.0,Very Demanding,Q2 (mid funding),79.29136081309994,88.68680641183724,76.15456022278951
440324,WESTLAKE H S,TX,30.2971,-97.8181,US - South,True,True,False,public,True,True,73.0,27.0,1.0,99.0,13.0,87.0,31.0,69.0,2.0,98.0,24.0,1,6.66,0.593552908199019,nu_tests_taken,3.53,76.0,34.0,0.1958823529411764,0,,0.3177995795374912,89.0,1250.0,,99.5,,2854.0,723.0,692.0,713.0,726.0,13.0,,4817760.0,131078000.0,15377.522290004692,14928.32003754106,census_f33_per_resident_child_proxy,82.5,84.5,5.0,,25.0,750.5,1,Large city,0,,True,,0.0,crdc_2122,1.5788671138050143,4.0,Most Demanding,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,4.0,Most Demanding,Q3 (mid funding),95.31338226990401,99.36861094407698,21.1864406779661
440325,TRAVIS EARLY COLLEGE H S,TX,30.2324619293213,-97.7447738647461,US - South,True,True,False,public,True,True,93.0,7.0,52.0,48.0,80.0,20.0,91.0,9.0,59.0,41.0,75.0,1,1.31,0.14540059347181,nu_tests_taken,2.08,13.0,11.0,0.1190909090909091,1,0.1681503461918892,0.0019782393669634,44.0,1050.0,,94.0,84.66864490603363,1011.0,220.0,297.0,254.0,240.0,13.0,,4808940.0,1299602000.0,14432.805819312563,12636.215225720473,census_f33_per_resident_child_proxy,38.0,,,,,300.5,0,Large city,0,,True,,0.0,crdc_2122,-0.9426623044385216,0.0,Below Average,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,0.0,Below Average,Q2 (mid funding),10.262563523433087,7.49075215782984,49.644381223328594
440326,WESTWOOD H S,TX,30.4224,-97.7967,US - South,True,True,False,public,True,True,34.0,66.0,4.0,96.0,5.0,95.0,23.0,77.0,5.0,95.0,14.2,1,6.01,0.4576627011896431,nu_tests_taken,3.71,75.0,33.0,0.1821212121212121,1,0.0762771168649405,0.331700489853044,98.0,1240.0,,99.5,12.456263121063682,2858.0,752.0,709.0,705.0,692.0,5.0,,4838080.0,620232000.0,10579.289405905129,10041.192624558653,census_f33_per_resident_child_proxy,63.0,74.5,15.0,,25.0,750.5,0,Suburban community,0,,True,566.0,1.0,crdc_2122,1.169721232968605,3.0,Very Demanding,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,4.0,Most Demanding,Q1 (lowest funding),94.08526256352343,99.47054930509597,67.80039721946375
440331,BOWIE H S,TX,30.1875400543213,-97.8583374023438,US - South,True,True,False,public,True,True,21.0,79.0,2.0,98.0,4.0,96.0,16.0,84.0,5.0,95.0,9.6,1,4.13,0.3459666203059805,nu_tests_taken,3.19,55.0,30.0,0.1376666666666666,1,0.1196105702364394,0.0671070931849791,91.0,1160.0,,99.5,14.047287899860915,2876.0,714.0,762.0,736.0,664.0,13.0,,4808940.0,1299602000.0,14432.805819312563,12636.215225720473,census_f33_per_resident_child_proxy,,64.5,15.0,,25.0,750.5,1,Suburban community,0,,True,,0.0,crdc_2122,0.3972967073926131,2.0,Demanding,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,3.0,Very Demanding,Q2 (mid funding),68.83116883116884,74.8150431565968,56.05708981202135
440332,Living Waters Academy,,30.1204,-97.7433,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,,,,,0,,,,,,,,,,,,,,,,,,,none,,,,,,50.0,0,Large city,0,,True,,,,,,,0,none,designed,natural,,,,,,
440334,Griffin School,,30.3133029937744,-97.7190399169922,US - South,False,False,True,private,True,True,90.0,10.0,6.0,94.0,21.0,79.0,63.0,37.0,8.0,92.0,37.6,1,5.31,,nu_tests_taken,3.36,100.0,24.0,0.2212499999999999,0,,,73.0,1220.0,,,,,,,,,,,,,,,none,,,,,13.0,50.0,0,Large city,0,,True,,,,0.7937409445409885,3.0,Very Demanding,4,ap_opportunity+ap_performance+test_participation+test_performance,designed,natural,4.0,Most Demanding,,91.03613777526822,,55.387288977159876
440335,AUSTWELL-TIVOLI H S,TX,28.4572238922119,-96.890380859375,US - South,True,True,False,public,False,True,,,,,,,,,,,,0,,,none,,,,,1,0.1276595744680851,0.0425531914893617,,,,75.0,59.45945945945946,47.0,7.0,12.0,14.0,14.0,22.9,,4809000.0,4601000.0,39324.78632478633,34316.23931623931,census_f33_per_resident_child_proxy,38.0,,,,,50.0,0,Small city/town,0,,True,,0.0,crdc_2122,-0.5695496037262573,1.0,Average,2,crdc_coursework+test_participation,designed,natural,1.0,Average,Q4 (highest funding),,,
440336,Hill Country Christian School,,30.4612483978271,-97.8187942504883,US - South,False,False,True,private,True,True,55.0,45.0,5.0,95.0,6.0,94.0,40.0,60.0,8.0,92.0,22.8,1,3.25,,nu_tests_taken,3.78,100.0,21.0,0.1547619047619047,0,,,100.0,1180.0,,,,,,,,,,,,,,,none,,,,,,50.0,0,Suburban community,0,,True,,,,0.7462428695880111,3.0,Very Demanding,4,ap_opportunity+ap_performance+test_participation+test_performance,designed,natural,4.0,Most Demanding,,79.29136081309994,,25.29791459781529
440337,ROUND ROCK OPPORT CTR DAEP,TX,30.5469589233398,-97.6796798706055,US - South,True,True,False,public,False,True,,,,,,,,,,,,0,,,none,,,,,0,,0.0392156862745098,,,,,44.73684210526316,51.0,15.0,12.0,8.0,16.0,5.0,,4838080.0,620232000.0,10579.289405905129,10041.192624558653,census_f33_per_resident_child_proxy,,,,,,,0,12-City: Mid-size,0,,True,,0.0,crdc_2122,-1.0641465828729784,0.0,Below Average,1,test_participation,designed,natural,0.0,Below Average,Q1 (lowest funding),,,
440338,Austin Waldorf School,,30.2314491271973,-97.9140014648438,US - South,False,False,True,private,True,True,27.0,73.0,3.0,97.0,10.0,90.0,16.0,84.0,6.0,94.0,12.4,0,,,none,,,,,0,,,68.0,1250.0,,,,,,,,,,,,,,,none,,95.0,5.0,5.0,,50.0,0,Suburban community,0,,True,,,,1.0380402879440382,3.0,Very Demanding,2,test_participation+test_performance,designed,natural,4.0,Most Demanding,,95.31338226990401,,73.31181727904668
440339,GARZA INDEPENDENCE H S,TX,30.2638,-97.7166,US - South,True,True,False,public,True,True,85.0,15.0,13.0,87.0,23.0,77.0,74.0,26.0,15.0,85.0,42.0,1,1.96,,nu_tests_taken,2.78,9.0,10.0,0.196,0,,,27.0,1200.0,,,47.73869346733668,199.0,,8.0,94.0,97.0,,,,,,,none,,,,,,300.5,0,11-City: Large,0,,True,,,,-0.0802025268035365,2.0,Demanding,4,ap_opportunity+ap_performance+test_participation+test_performance,designed,natural,2.0,Demanding,,86.68831168831169,,88.19911812485496
440343,St Andrews Episcopal School,,30.249,-97.8414,US - South,False,False,True,private,True,True,78.0,22.0,2.0,98.0,12.0,88.0,36.0,64.0,3.0,97.0,26.2,1,3.49,,nu_tests_taken,3.14,86.0,27.0,0.1292592592592592,0,,,54.0,1280.0,,,,,,,,,,,,,,,none,,95.0,,,13.0,50.0,0,Large city,0,,True,,,,0.5811226851923125,3.0,Very Demanding,4,ap_opportunity+ap_performance+test_participation+test_performance,designed,natural,4.0,Most Demanding,,97.75550536420101,,85.77457795431977
440347,NYOS LAMAR SECONDARY,TX,30.3648,-97.6827,US - South,True,True,False,public,True,True,79.0,21.0,22.0,78.0,33.0,67.0,74.0,26.0,30.0,70.0,47.6,1,3.62,0.4817927170868347,nu_tests_taken,3.13,65.0,17.0,0.2129411764705882,1,0.0140056022408963,0.1680672268907563,91.0,1170.0,,92.0,30.03708281829419,357.0,137.0,80.0,74.0,66.0,13.0,,4800058.0,,,,none,,,,,,,0,11-City: Large,0,,True,,0.0,crdc_2122,0.4383550448517186,2.0,Demanding,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,3.0,Very Demanding,,74.50592885375494,,66.83685309816663
440349,AKINS EARLY COLLEGE H S,TX,30.1487846374512,-97.8009643554688,US - South,True,True,False,public,True,True,69.0,31.0,31.0,69.0,33.0,67.0,74.0,26.0,38.0,62.0,49.0,1,2.14,0.1664601404378356,nu_tests_taken,2.23,28.0,21.0,0.1019047619047619,1,0.1573729863692688,0.0074349442379182,78.0,1140.0,,94.0,63.77529946303181,2421.0,557.0,625.0,691.0,548.0,13.0,,4808940.0,1299602000.0,14432.805819312563,12636.215225720473,census_f33_per_resident_child_proxy,,,,,,,0,11-City: Large,0,,True,,0.0,crdc_2122,-0.4732728675624217,1.0,Average,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,1.0,Average,Q2 (mid funding),55.081874647092036,56.72009864364982,72.400513478819
440353,CONCORDIA HIGH SCHOOL,TX,30.4350109100342,-97.6472778320313,US - South,True,False,True,private,True,True,46.0,54.0,19.0,81.0,20.0,80.0,49.0,51.0,18.0,82.0,30.4,1,2.91,,nu_tests_taken,1.81,70.0,7.0,0.4157142857142857,0,,,38.0,1150.0,,,,141.0,34.0,30.0,42.0,35.0,13.0,,,,,,none,,,,,,,0,21,1,3.0,True,,0.0,ibo_name_match_adjudicated,-0.1324061349351335,1.0,Average,4,ap_opportunity+ap_performance+test_participation+test_performance,designed,natural,2.0,Demanding,,62.18238283455675,,81.0012836970475
440354,Headwaters School,,30.2723026275635,-97.7483215332031,US - South,False,False,True,private,True,True,89.0,11.0,4.0,96.0,14.0,86.0,61.0,39.0,6.0,94.0,34.8,0,,,none,,,,,0,,,48.0,1260.0,,,,,,,,,,,,,,,none,,,,,,50.0,0,Large city,0,,True,,,,0.8714119071014037,3.0,Very Demanding,2,test_participation+test_performance,designed,natural,4.0,Most Demanding,,96.3579898362507,,78.35153922542204
440356,Victory Christian Center Schl,,30.3375148773193,-97.699089050293,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,,,,,0,,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,,True,,,,,,,0,none,designed,natural,,,,,,
440358,Shoreline Christian School,,30.4598121643066,-97.6934356689453,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,,,,,0,,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,,True,,,,,,,0,none,designed,natural,,,,,,
440360,Odyssey School,,30.3042030334473,-97.71923828125,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,,,,,0,,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,,True,,,,,,,0,none,designed,natural,,,,,,
440362,ST DOMINIC SAVIO CATHOLIC HIGH SCHOOL,TX,30.4879913330078,-97.7622833251953,US - South,True,False,True,private,True,True,30.0,70.0,6.0,94.0,10.0,90.0,29.0,71.0,8.0,92.0,16.6,1,4.81,,nu_tests_taken,3.38,86.0,28.0,0.1717857142857142,0,,,86.0,1230.0,,,,414.0,108.0,96.0,103.0,107.0,5.0,,,,,,none,,,,,,,0,11,1,1.0,True,,0.0,ibo_name_match_adjudicated,0.9137356738124288,3.0,Very Demanding,4,ap_opportunity+ap_performance+test_participation+test_performance,designed,natural,4.0,Most Demanding,,92.81479390175042,,61.94141012909633
440363,VANDEGRIFT H S,TX,30.2971,-97.8181,US - South,True,True,False,public,True,True,71.0,29.0,2.0,98.0,9.0,91.0,48.0,52.0,2.0,98.0,26.4,1,5.55,0.5157981124333196,nu_tests_taken,3.55,71.0,35.0,0.1585714285714285,1,0.1649569142388182,0.3225276979893311,95.0,1200.0,,98.0,8.042675420599098,2437.0,608.0,598.0,603.0,628.0,13.0,,4827030.0,639885000.0,13493.420775167644,12870.566403778836,census_f33_per_resident_child_proxy,,64.5,5.0,5.0,25.0,750.5,1,Suburban community,0,,True,52.0,1.0,crdc_2122,1.0234415366354594,3.0,Very Demanding,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,4.0,Most Demanding,Q2 (mid funding),86.68831168831169,95.77681874229347,41.062562065541215
440364,KIPP AUSTIN COLLEGIATE,TX,30.3372268676758,-97.6863784790039,US - South,True,True,False,public,True,True,82.0,18.0,61.0,39.0,58.0,42.0,82.0,18.0,68.0,32.0,70.2,1,6.52,0.4569067296340023,nu_tests_taken,1.73,100.0,17.0,0.3835294117647058,0,,0.0,,1150.0,,92.0,91.0271546635183,847.0,231.0,216.0,206.0,194.0,13.0,,4800264.0,,,,none,,,,,,,0,11-City: Large,0,,True,,0.0,crdc_2122,0.4105166351982714,2.0,Demanding,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,3.0,Very Demanding,,62.18238283455675,,44.45346948247854
440366,Austin Peace Academy,,30.3085,-97.6849,US - South,False,False,True,private,True,True,87.0,13.0,11.0,89.0,14.0,86.0,64.0,36.0,12.0,88.0,37.6,1,4.88,,nu_tests_taken,3.28,24.0,11.0,0.4436363636363636,0,,,19.0,1260.0,,,,,,,,,,,,,,,none,,84.5,5.0,5.0,8.0,50.0,1,Large city,0,,True,,,,0.7496098275493374,3.0,Very Demanding,4,ap_opportunity+ap_performance+test_participation+test_performance,designed,natural,4.0,Most Demanding,,96.3579898362507,,78.35153922542204
440367,Veritas Academy,,30.1747760772705,-97.8878326416016,US - South,False,False,True,private,True,True,26.0,74.0,6.0,94.0,7.0,93.0,13.0,87.0,6.0,94.0,11.6,1,3.07,,nu_tests_taken,3.09,64.0,14.0,0.2192857142857142,0,,,61.0,1200.0,,,,,,,,,,,,,,,none,,,,,,,0,,0,,True,,,,0.4080455247997081,2.0,Demanding,4,ap_opportunity+ap_performance+test_participation+test_performance,designed,natural,3.0,Very Demanding,,86.68831168831169,,88.19911812485496
440369,Spurling Christian Academy,,32.6853790283203,-97.1296005249023,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,,,,,0,,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,,True,,,,,,,0,none,designed,natural,,,,,,
440370,AXTELL H S,TX,31.6604118347168,-96.972297668457,US - South,True,True,False,public,False,True,,,,,,,,,,,,1,,0.1059322033898305,crdc_participation,,,,,1,0.0720338983050847,0.0677966101694915,,,,95.0,50.0,236.0,56.0,74.0,45.0,61.0,18.4,,4809150.0,15338000.0,24698.872785829302,22223.832528180355,census_f33_per_resident_child_proxy,95.0,,,,,50.0,0,Rural area,0,,True,,0.0,crdc_2122,-0.6953912608790368,1.0,Average,2,crdc_coursework+test_participation,designed,natural,0.0,Below Average,Q4 (highest funding),,,
440375,AZLE H S,TX,32.9035,-97.5412,US - South,True,True,False,public,True,True,39.0,61.0,57.0,43.0,48.0,52.0,31.0,69.0,39.0,61.0,42.8,1,2.56,0.1455291970802919,nu_tests_taken,2.42,31.0,19.0,0.1347368421052631,1,0.0182481751824817,0.2385948905109489,84.0,1110.0,,96.0,42.198905109489054,2192.0,612.0,607.0,514.0,459.0,14.9,,4809200.0,107383000.0,13074.75952757823,11551.56459271886,census_f33_per_resident_child_proxy,63.0,,,,,300.5,0,Suburban community,0,,True,,0.0,crdc_2122,-0.3858427344460577,1.0,Average,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,1.0,Average,Q1 (lowest funding),34.824957651044606,37.75645268034415,41.21951219512195
440378,Eagle Mountain Christian Sch,,32.8957,-97.5636,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,,,,,0,,,,,,,,,,,,,,,,,,,none,,,,,,50.0,0,Rural area,0,,True,,,,,,,0,none,designed,natural,,,,,,
440380,Fellowship Academy,,32.6579627990723,-97.2266311645508,US - South,False,False,True,private,True,True,43.0,57.0,27.0,73.0,17.0,83.0,38.0,62.0,22.0,78.0,29.4,0,,,none,,,,,0,,,60.0,1120.0,,,,,,,,,,,,,,,none,,,,,,,0,,0,,True,,,,-0.2035637733456431,1.0,Average,2,test_participation+test_performance,designed,natural,2.0,Demanding,,41.14906832298137,,51.69448010269576
440381,Renaissance Academy,,30.434886932373,-97.6704711914063,US - South,False,False,True,private,True,True,43.0,57.0,10.0,90.0,20.0,80.0,50.0,50.0,19.0,81.0,28.4,1,4.42,,nu_tests_taken,2.64,100.0,5.0,0.665,0,,,,1310.0,,,,,,,,,,,,,,,none,,,,,,,0,,0,,True,,,,1.860024063226737,4.0,Most Demanding,3,ap_opportunity+ap_performance+test_performance,designed,natural,4.0,Most Demanding,,98.85657820440429,,52.824858757062145
440382,RICHARDS SCH FOR YOUNG WOMEN LEADERS,TX,30.2415237426758,-97.7687683105469,US - South,True,True,False,public,True,True,87.0,13.0,27.0,73.0,40.0,60.0,78.0,22.0,27.0,73.0,51.8,1,7.18,0.7408256880733946,nu_tests_taken,2.64,100.0,15.0,0.4786666666666666,1,0.0596330275229357,0.0114678899082568,99.0,1180.0,,97.5,36.73913043478261,436.0,125.0,95.0,102.0,114.0,13.0,,4808940.0,1299602000.0,14432.805819312563,12636.215225720473,census_f33_per_resident_child_proxy,,,,,13.0,50.0,0,Large city,0,,True,,0.0,crdc_2122,0.8546834144601126,3.0,Very Demanding,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,4.0,Most Demanding,Q2 (mid funding),79.29136081309994,88.68680641183724,25.29791459781529
440384,Azle Christian School,,32.8808975219727,-97.5766296386719,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,,,,,0,,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,,True,,,,,,,0,none,designed,natural,,,,,,
440385,BAIRD H S,TX,32.393482208252,-99.3958053588867,US - South,True,True,False,public,False,True,,,,,,,,,,,,0,,,none,,,,,1,0.4230769230769231,0.1923076923076923,,,,90.0,55.0,78.0,23.0,15.0,21.0,19.0,16.4,,4809280.0,8425000.0,22229.551451187333,21010.554089709764,census_f33_per_resident_child_proxy,63.0,,,,,50.0,0,Rural area,0,,True,,0.0,crdc_2122,0.83260139839798,3.0,Very Demanding,2,crdc_coursework+test_participation,designed,natural,4.0,Most Demanding,Q4 (highest funding),,,
440387,Cathedral Of Life Christn Sch,,32.7212,-96.6153,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,,,,,0,,,,,,,,,,,,,,,,,,,none,,,,,,50.0,0,Small city/town,0,,True,,,,,,,0,none,designed,natural,,,,,,
440388,Austin Christian Preparatory,,30.2239036560059,-97.7622756958008,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,,,,,0,,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,,True,,,,,,,0,none,designed,natural,,,,,,
440390,BALLINGER H S,TX,31.7373237609863,-99.9481506347656,US - South,True,True,False,public,False,True,,,,,,,,,,,,0,,,none,,,,,1,0.2077922077922078,0.1428571428571428,,,,97.5,63.63636363636363,231.0,58.0,58.0,60.0,55.0,33.4,,4809300.0,18298000.0,20467.561521252796,17252.796420581657,census_f33_per_resident_child_proxy,38.0,,,,,50.0,0,Rural area,0,,True,,0.0,crdc_2122,-0.019628166777187,2.0,Demanding,2,crdc_coursework+test_participation,designed,natural,2.0,Demanding,Q3 (mid funding),,,
