ceeb,school_name,state,sector,rigor_score_default,rigor_tier_default,rigor_score_scenarioA,rigor_tier_scenarioA,ib_intensity_v2
053609,Northcoast Preparatory and Performing Arts Academy,CA,public,0.09385359954014563,Demanding,2.307121376766019,Most Demanding,0.9561141347561035
053610,Vallejo High,CA,public,-0.8334812031501455,Below Average,-0.8069837022651467,Below Average,0.0
053611,Reignierd School,,private,,,,,
053613,Steele Canyon High,CA,public,0.11749071598805286,Demanding,0.10500003647026743,Demanding,0.0
053614,Crawford Academy,,private,,,,,
053616,Crossroads School,,private,,,,,
053617,Independence Continuation,CA,public,-1.324147555094183,Below Average,-0.644538126613877,Below Average,0.0
053619,Grace Christian Academy,,private,,,,,
053625,Delta Charter,CA,public,0.08700407915619063,Demanding,-0.2787670237288431,Average,0.0
053626,Sonoma Academy,,private,0.9079879168085179,Very Demanding,0.9079879168085179,Very Demanding,
053627,Susan H. Nelson,CA,public,-1.1947935391863889,Below Average,-0.9010943348843327,Below Average,0.0
053628,San Ysidro High,CA,public,-0.2358967629411578,Average,-0.2199213985118026,Average,0.0
053631,ST GENEVIEVE HIGH SCHOOL,CA,private,-0.3809805566080869,Average,-0.33175065633719897,Average,0.0
053633,Ulysses S. Grant Senior High,CA,public,-0.772760138610793,Below Average,-0.7391533378269539,Below Average,0.0
053635,Van Nuys Senior High,CA,public,0.45548578202788287,Demanding,0.362647941308226,Demanding,0.0
053642,German Pacific Schl San Diego,,private,,,,,
053644,John H. Pitman High,CA,public,-0.4151064358996571,Average,-0.529822281256767,Average,0.0
053647,Buena High,CA,public,-0.25889989234547617,Average,-0.2409521755928487,Average,0.0
053649,Pacific High,CA,public,-1.324147555094183,Below Average,-0.644538126613877,Below Average,0.0
053650,ST BONAVENTURE HIGH SCHOOL,CA,private,0.14015617734455257,Demanding,0.08515873082491261,Demanding,0.0
053654,Saint Augustine Academy,,private,,,,,
053655,Ventura High,CA,public,-0.11727168386488507,Average,-0.11190599626788694,Average,0.0
053656,Ventura County Christian HS,,private,,,,,
053657,New Beginning Christian Sch,,private,,,,,
053659,Victor Valley Christian School,,private,,,,,
053660,Victor Valley High,CA,public,-0.8185064249070129,Below Average,-0.7346477913641782,Below Average,0.0
053661,Central Valley Christian HS,,private,,,,,
053662,Golden West High,CA,public,-0.7130264034967335,Average,-0.6784285911018555,Below Average,0.0
053663,Goodwill High,CA,public,-1.324147555094183,Below Average,-0.644538126613877,Below Average,0.0
053664,Calvary Christian High School,,private,,,,,
053665,Redwood High,CA,public,-0.3344480264245787,Average,-0.321261477398108,Average,0.0
053666,Sequoia Baptist Academy,,private,,,,,
053667,Sequoia High,CA,public,-1.324147555094183,Below Average,-0.644538126613877,Below Average,0.0
053668,Rancho Buena Vista High,CA,public,-0.2067099971126386,Average,-0.1377145988939772,Average,0.05900461775269369
053669,Tri City Christian School,,private,,,,,
053670,Mt. Whitney High,CA,public,-0.6081540409601534,Average,-0.5704438622806373,Average,0.0
053674,Alta Vista High (Continuation),CA,public,-1.324147555094183,Below Average,-0.644538126613877,Below Average,0.0
053675,Vista High,CA,public,-0.6061290414355907,Average,-0.4993357538292492,Average,0.06300114547537228
053676,Walnut High,CA,public,0.4886586814108438,Demanding,0.5106398090301854,Demanding,0.03165735567970205
053677,Ron Hockwalt Academies (Continuation),CA,public,-1.324147555094183,Below Average,-0.644538126613877,Below Average,0.0
053680,Las Lomas High,CA,public,0.7758606489113224,Very Demanding,0.6273102440224173,Very Demanding,0.0
053681,Southlands Christian HS,,private,0.343473728405732,Demanding,0.343473728405732,Demanding,
053682,Silverado High,CA,public,-0.9871262195117271,Below Average,-0.8727598443173523,Below Average,0.0
053683,BEREAN CHRISTIAN HIGH SCHOOL,CA,private,0.02918497344725224,Demanding,-0.003618232292927657,Demanding,0.0
053685,Wasco High,CA,public,-0.20155605000959523,Average,-0.22069042491313062,Average,0.0
053690,Jesse M. Bethel High,CA,public,-0.852565305390923,Below Average,-0.8161061903472479,Below Average,0.0
053691,Foothill Technology High,CA,public,0.08725794382928437,Demanding,0.06526012062823217,Demanding,0.0
053695,Valley Center High,CA,public,0.19832323013202452,Demanding,0.09503620269204678,Demanding,0.0
053697,Summit View School,,private,,,,,
053699,El Diamante High,CA,public,-0.4364977027467467,Average,-0.42633533978603816,Average,0.0
053700,MONTEREY BAY ACADEMY,CA,private,-0.41343005017540163,Average,-0.35771025119105077,Average,0.0
053704,Waterford High,CA,public,-0.6627943504760222,Average,-0.6536662385449495,Below Average,0.0
053705,Monte Vista Christian HS,,private,0.1969196401610287,Demanding,0.1969196401610287,Demanding,
053711,Mount Madonna School,,private,0.513218871736209,Very Demanding,0.513218871736209,Demanding,
053716,St Francis HS Salesian Cl Prep,,private,0.40261385486391865,Demanding,0.40261385486391865,Demanding,
053722,Watsonville High,CA,public,-0.5324045906669085,Average,-0.511589326623848,Average,0.0
053729,Weimar Academy,,private,-0.40436099119113933,Average,-0.40436099119113933,Average,
053730,Weed High,CA,public,-0.6318627100009153,Average,-0.6382004183073962,Below Average,0.0
053733,Hebrew Academy,,private,,,,,
053734,Marie L. Hare High,CA,public,0.22201170689963262,Demanding,-0.21126320985712216,Average,0.0
053735,Al Hadi School,,private,,,,,
053737,La Quinta High,CA,public,0.41095248176585886,Demanding,0.3627572505233977,Demanding,0.0
053738,West Covina High,CA,public,-0.12201629832035453,Average,-0.2024335387944841,Average,0.0
053739,Westminster High,CA,public,-0.05132296889480279,Demanding,-0.06802458616657167,Average,0.0
053740,River City High,CA,public,-0.37924273075950776,Average,-0.3596639666114972,Average,0.0
053741,Westmoreland Basic Chrstn Sch,,private,,,,,
053743,Yolo High,CA,public,-1.324147555094183,Below Average,-0.644538126613877,Below Average,0.0
053745,Westwood High,CA,public,-0.9900547851020338,Below Average,-0.8172964558579553,Below Average,0.0
053747,Dr. Richard A. Vladovic Harbor Teacher Preparation Academy,CA,public,2.213813507081077,Most Demanding,1.7366982852201942,Very Demanding,0.0
053748,De Toledo High School,,private,0.37209948163657136,Demanding,0.37209948163657136,Demanding,
053749,Family Life Cntr Chrstn Acad,,private,,,,,
053750,Wheatland Union High,CA,public,-0.4625334232876197,Average,-0.4465941326020193,Average,0.0
053751,The Cascade School,,private,,,,,
053752,Painter Ave Christian School,,private,,,,,
053753,Headlands Preparatory School,,private,,,,,
053754,Frontier High (Continuation),CA,public,-1.324147555094183,Below Average,-0.644538126613877,Below Average,0.0
053755,California High,CA,public,-0.6559483276399177,Average,-0.6487162900059645,Below Average,0.0
053756,La Serna High,CA,public,-0.3119028649239373,Average,-0.3291538782310061,Average,0.0
053760,Pioneer High,CA,public,-0.1611478283907847,Average,-0.17668235105258306,Average,0.0
053761,ST PAUL HIGH SCHOOL,CA,private,-0.4857500668917515,Average,-0.4155662645641307,Average,0.0
053762,Sierra Vista High (Alternative),CA,public,-1.226125961206205,Below Average,-0.9353320439100409,Below Average,0.0
053763,Whittier Christian High School,,private,-0.02996779062656059,Demanding,-0.02996779062656059,Average,
053764,Boston School,,private,,,,,
053765,Whittier High,CA,public,-0.8335005411367208,Below Average,-0.8261155016927331,Below Average,0.0
053766,Faith Baptist Academy,,private,,,,,
053767,Ortega High,CA,public,-1.324147555094183,Below Average,-0.644538126613877,Below Average,0.0
053768,Lisa Powell Ministries,,private,,,,,
053770,Williams Junior/Senior High,CA,public,-0.5156135264948195,Average,-0.558588393201172,Average,0.0
053771,Cornerstone Christian School,,private,,,,,
053774,New Horizon High,CA,public,-1.324147555094183,Below Average,-0.644538126613877,Below Average,0.0
053775,Willits High,CA,public,-0.17816107675414503,Average,-0.16184543162589723,Average,0.0
053776,Willits Charter,CA,public,-0.6904619099567871,Average,-0.667500018285332,Below Average,0.0
053779,Willow Creek Christian School,,private,,,,,
053780,Willows High,CA,public,-0.1269653053252513,Average,-0.15183011254089437,Average,0.0
053782,First Baptist Christian School,,private,,,,,
053783,Wilmington Apostolic Chrstn Sc,,private,,,,,
053785,Phineas Banning Senior High,CA,public,-0.5872230756941025,Average,-0.6028713940754307,Below Average,0.0
053786,Wilton Christian School,,private,,,,,
053787,Windsor High,CA,public,-0.08589421868664535,Demanding,-0.08299303677253049,Average,0.0
053790,Winters High,CA,public,-0.6005991873679919,Average,-0.6134419786298505,Below Average,0.0
053792,Warner Junior/Senior High,CA,public,-0.48279380519772214,Average,-0.5636659659057995,Average,0.0
053795,Woodlake High,CA,public,-0.6619457659190745,Average,-0.6598964101991202,Below Average,0.0
053798,Liberty Christian Academy,,private,,,,,
053799,Owensmouth Continuation,CA,public,-1.324147555094183,Below Average,-0.644538126613877,Below Average,0.0
053800,Woodland Senior High,CA,public,-0.33044472509581996,Average,-0.3394177999075232,Average,0.0
053802,LOUISVILLE HIGH SCHOOL,CA,private,0.5239104385007095,Very Demanding,0.3921621397498382,Demanding,0.0
053804,Grace Christian School,,private,,,,,
053806,Taft Charter High,CA,public,0.5688875776343442,Very Demanding,0.4493986488067411,Demanding,0.0
053808,Woodside High,CA,public,0.41845076996148256,Demanding,0.3871651654308433,Demanding,0.0
053810,Yreka High,CA,public,-0.3705344977556372,Average,-0.3906782983144824,Average,0.0
053811,Faith Christian School,,private,,,,,
053814,Calvary Baptist Church Sch,,private,,,,,
053815,Yuba City High,CA,public,-0.5168421681690364,Average,-0.5023486643339669,Average,0.0
053816,Grace Christian School,,private,,,,,
053818,Yucca Valley High,CA,public,-0.6416661908990817,Average,-0.6141372410698902,Below Average,0.0
053819,Panorama Christian School,,private,,,,,
053820,Yucaipa High,CA,public,-0.3653224925839716,Average,-0.3419799450903176,Average,0.0
053821,Green Valley High,CA,public,-1.0827138270976022,Below Average,-0.8636259768557396,Below Average,0.0
053822,Covenant Chapel Bible Academy,,private,,,,,
053825,Calvary Christian Academy,,private,,,,,
053826,Desert Ministries Christian SC,,private,,,,,
053829,Our Lady Of The Desert,,private,,,,,
053830,Cornerstone Christian Academy,,private,,,,,
053831,Siskiyou Christian Academy,,private,,,,,
053834,Wilson Creek Jr-Sr High School,,private,,,,,
053835,Joshua Springs Christian Sch,,private,,,,,
053837,Academy of the Redwoods,CA,public,1.8669323430946647,Most Demanding,0.6111971082403941,Very Demanding,0.0
053839,Weston Ranch High,CA,public,-0.5496162036087684,Average,-0.5235210403238107,Average,0.0
053840,Calvary Christian Academy,,private,,,,,
053841,San Francisco Girls School,,private,,,,,
053844,LODI ACADEMY,CA,private,,,-0.13483105525364725,Average,0.0
053847,Pioneer Valley High,CA,public,-0.33298732646837376,Average,-0.42484450566619514,Average,0.0
053848,Discovery High,CA,public,-0.9671462201596828,Below Average,-0.4915375544990911,Average,0.0
053849,Technology High,CA,public,0.5015769230028986,Demanding,0.4322726020537141,Demanding,0.0
053850,Woodland Christian High School,,private,0.37323402233316705,Demanding,0.37323402233316705,Demanding,
053853,Cesar E. Chavez High,CA,public,-0.8041696226703896,Below Average,-0.7243538746421332,Below Average,0.0
053860,Shasta Charter Academy,CA,public,-0.4583177057652731,Average,-0.551427916189575,Average,0.0
053861,Pioneer High,CA,public,-0.3260631326609451,Average,-0.31261572236410873,Average,0.0
053864,West Ranch High,CA,public,0.8753047522728183,Very Demanding,0.7867909983475295,Very Demanding,0.0
053865,Independence High (Alternative),CA,public,-1.324147555094183,Below Average,-0.644538126613877,Below Average,0.0
053866,St Monica Academy,,private,,,,,
053868,Mission Hills High,CA,public,0.008034601704588813,Demanding,-0.0013938977275572625,Demanding,0.0
053871,Golden Valley High,CA,public,-0.08166681232412717,Demanding,-0.09940601071969049,Average,0.0
053873,Remnant Christian School,,private,,,,,
053875,Shasta Collegiate Academy,CA,public,-1.1124970905961777,Below Average,-0.8785176086050275,Below Average,0.0
053877,Bradshaw Christian School,,private,0.18971194372770747,Demanding,0.18971194372770747,Demanding,
053878,Summit Preparatory Charter High,CA,public,0.18648834415989485,Demanding,-0.1682668259576136,Average,0.0
053879,Northridge Academy High,CA,public,-0.1859737556174485,Average,-0.16982731437256562,Average,0.0
053880,Great Oak High,CA,public,0.2780393379493198,Demanding,0.39055362095739127,Demanding,0.12729124236252545
053889,Lighthouse Christian School,,private,,,,,
053896,CHAMPS - Charter HS of Arts-Multimedia & Performing,CA,public,-0.6868159584873377,Average,-0.6727233478628508,Below Average,0.0
053903,San Diego High,CA,public,-0.4027305947257704,Average,-0.36202918652464045,Average,0.0
053906,Ann Sobrato High,CA,public,0.27057419799279403,Demanding,0.12376342640007133,Demanding,0.0
053909,San Diego Metro Career and Tech,CA,public,0.5350202399755696,Very Demanding,0.2914379508013088,Demanding,0.0
053912,University Preparatory,CA,public,0.6802710944590595,Very Demanding,0.4384283351489546,Demanding,0.0
053913,Immaculate Conception Apos Sch,,private,,,,,
053916,The MET,CA,public,0.07553923806536458,Demanding,0.1081736666754608,Demanding,0.0
053918,North Valley Christian School,,private,,,,,
053920,Spring Academy,,private,,,,,
053925,Archbishop Hanna High School,,private,,,,,
053926,Acalanes Center for Independent Study,CA,public,-0.2796851789243241,Average,-0.22855127036067133,Average,0.0
053929,National University Virtual HS,,private,,,,,
053933,Del Rey High School,,private,,,,,
053936,Smart Academy Christian School,,private,,,,,
053937,Whitney High,CA,public,0.21405711021397072,Demanding,0.17418760697268662,Demanding,0.0
053940,Century High,,private,,,,,
053945,High Tech High International,CA,public,-0.14406749377191275,Average,-0.14070878885617982,Average,0.0
053953,Pleasant Grove High,CA,public,0.2088756702928855,Demanding,0.20804051482273989,Demanding,0.0
053968,Sea Change Preparatory,,private,,,,,
053973,Vistamar School,,private,0.7017750145528163,Very Demanding,0.7017750145528163,Very Demanding,
053975,Animo South Los Angeles Charter,CA,public,-0.7929665832293993,Below Average,-0.7793446362218356,Below Average,0.0
053978,Citrus Hill High,CA,public,-0.5155028291393491,Average,-0.46743037220544736,Average,0.02883435582822086
053980,South East High,CA,public,-0.5483960998433299,Average,-0.5194174941794574,Average,0.0
053985,THE BAY SCHOOL OF SAN FRANCISCO,CA,private,0.61449613061721,Very Demanding,0.4646306934430386,Demanding,0.0
053986,Calvary Baptist Christian Sch,,private,,,,,
053989,Alsion Montessori Middle/High,,private,1.0757870688946924,Very Demanding,1.0757870688946924,Very Demanding,
053991,Camino Nuevo High #2,CA,public,-0.5149537958106746,Average,-0.5797459612122757,Average,0.0
053993,School of Arts and Enterprise,CA,public,-0.38733772979232695,Average,-0.34709418202390874,Average,0.0
053995,Lakeside High,CA,public,-0.4742109357552808,Average,-0.4743217924538132,Average,0.0
054001,Potter's Hse Com Christian Sch,,private,,,,,
054003,Design Science Middle College High,CA,public,0.5939121877036596,Very Demanding,0.15440485550466496,Demanding,0.0
054005,PACIFICA CHRISTIAN HIGH SCHOOL,CA,private,0.39434648557361907,Demanding,0.28851097740816584,Demanding,0.0
054006,Garden Street Academy,,private,,,,,
054007,Alpha And Omega Christian Acad,,private,,,,,
054009,Hopewell Baptist Christian Aca,,private,,,,,
054013,Desert Mirage High,CA,public,-0.6246108245511399,Average,-0.605805435991928,Below Average,0.0
054014,Wisdom Mission School,,private,0.38493092915661514,Demanding,0.38493092915661514,Demanding,
054016,Covenant Christian Academy,,private,,,,,
054018,Segerstrom High,CA,public,-0.7844807367101114,Below Average,-0.7789188648815566,Below Average,0.0
054021,New Journey Christian School,,private,,,,,
054023,Wellsprings Academy,,private,,,,,
054028,International Studies Lrng Center at Legacy High Sch Complex,CA,public,0.011828658840966802,Demanding,-0.014749435528294483,Demanding,0.0
054030,Robert Fulton College Preparatory,CA,public,-0.46226896331240747,Average,-0.36706837031904094,Average,0.0
054038,Sierra Canyon School,,private,1.15112390679319,Very Demanding,1.15112390679319,Very Demanding,
054043,James C. Enochs High,CA,public,-0.5838056504169383,Average,-0.5422330274009592,Average,0.0
054049,Highlands Christian High Sch,,private,,,,,
054054,High Tech High Media Arts,CA,public,-0.3037830549648057,Average,-0.24234596416074802,Average,0.0
054055,Port of Los Angeles High,CA,public,-0.38156792469989925,Average,-0.36065691246353176,Average,0.0
054056,Maranatha Christian Schools,,private,0.35464025791875703,Demanding,0.35464025791875703,Demanding,
054058,Frontier High,CA,public,-0.5489966230326428,Average,-0.5631218281551993,Average,0.0
054063,Elk Grove Charter,CA,public,-0.8387683318751258,Below Average,-0.7283754759902142,Below Average,0.0
054068,Pacific Harbor Christian Sch,,private,,,,,
054069,Animo Venice Charter High,CA,public,-0.4709316134530445,Average,-0.5134651765840794,Average,0.0
054073,John F. Kennedy High,CA,public,0.4734442142470965,Demanding,0.0451548790572314,Demanding,0.0
054074,Lake Almanor Christian Sch,,private,,,,,
