ncessch,school_name,city,state,zip,school_level,total_students,frl_students,pupil_teacher_ratio,rcdts,summative_designation,title_i_status,isbe_enrollment,district_total_revenue,district_federal_revenue,state_child_poverty_est,state_child_pop
1706153,Transition,Vernon Hills,IL ,60061,Not Reported,,,,,,,,,,267982,2037081
1706755,Transitional Employment Program,Orland Park,IL ,60462,Not Reported,,,,,,,,,,267982,2037081
1706206,Transition Learning Center,Bensenville,IL ,60106,Not Reported,,,,,,,,,,267982,2037081
1706915,Transition Learning Center of Gru,Morris,IL ,60450,Not Reported,,,,,,,,,,267982,2037081
1706412,Transition Program,Lisle,IL ,60532,Not Reported,,,,,,,,,,267982,2037081
1703134,Traughber Jr High School,Oswego,IL ,60543,Middle,1070,264,18.03,24-047-3080-26-1002,Commendable,Title 1 Ineligible Due to Ranking,980,,,267982,2037081
1705042,Treatment & Learning Center,Kansas,IL ,61933,Not Reported,,,,,,,,,,267982,2037081
1704730,Treatment & Learning Center-H,Humboldt,IL ,61931,Not Reported,,,,,,,,,,267982,2037081
1704857,Tremont Elem School,Tremont,IL ,61568,Elementary,304,75,15.97,53-090-7020-26-2003,Commendable,Title 1 Targeted,295,,,267982,2037081
1703985,Tremont High School,Tremont,IL ,61568,High,288,53,11.76,53-090-7020-26-0001,Commendable,Title 1 Targeted,285,,,267982,2037081
1703984,Tremont Middle School,Tremont,IL ,61568,Middle,291,55,15.69,53-090-7020-26-1001,Commendable,Title 1 Targeted,290,,,267982,2037081
1703987,Trenton Elem School,Trenton,IL ,62293,Elementary,207,76,14.79,13-014-0030-26-2001,Commendable,Title 1 Ineligible Due to Ranking,228,,,267982,2037081
1706420,Trewyn Primary School,Peoria,IL ,61605,Elementary,375,353,11.36,48-072-1500-25-2052,Targeted,Title 1 Schoolwide,423,,,267982,2037081
1703870,Triad High School,Troy,IL ,62294,High,1218,197,16.22,41-057-0020-26-0001,Exemplary,Title 1 Ineligible Due to Ranking,1209,,,267982,2037081
1703868,Triad Middle School,Saint Jacob,IL ,62281,Middle,925,155,16.37,41-057-0020-26-1008,Commendable,Title 1 Ineligible Due to Ranking,940,,,267982,2037081
1700503,Tri-C Elementary School,Carterville,IL ,62918,Elementary,650,286,14.13,21-100-0050-26-2001,Commendable,Title 1 Schoolwide,650,,,267982,2037081
1704859,Tri-City Elem School,Buffalo,IL ,62515,Elementary,273,140,11.84,51-084-0010-26-2001,Exemplary,Title 1 Targeted,271,,,267982,2037081
1703991,Tri-City High School,Buffalo,IL ,62515,High,154,65,12.78,51-084-0010-26-0001,Commendable,Title 1 Eligible but Not Served,149,,,267982,2037081
1704860,Tri-City Jr High School,Buffalo,IL ,62515,Middle,137,67,11.32,51-084-0010-26-1001,Commendable,Title 1 Targeted,137,,,267982,2037081
1700435,Trico Elementary School,Campbell Hill,IL ,62916,Elementary,477,325,15.31,30-039-1760-26-2008,Targeted,Title 1 Schoolwide,465,,,267982,2037081
1700436,Trico Jr High School,Campbell Hill,IL ,62916,Middle,182,105,13.14,30-039-1760-26-1001,Commendable,Title 1 Schoolwide,178,,,267982,2037081
1700437,Trico Senior High School,Campbell Hill,IL ,62916,High,220,123,10.48,30-039-1760-26-0001,Commendable,Title 1 Schoolwide,216,,,267982,2037081
1705825,Tri-County Center,Murphysboro,IL ,62966,Not Reported,,,,,,,,,,267982,2037081
1704759,Tri-County South - Choate,Anna,IL ,62906,Not Reported,,,,,,,,,,267982,2037081
1703643,Tri-County Ward,Du Quoin,IL ,62832,Not Reported,,,,,,,,,,267982,2037081
1701322,Triopia Grade School,Concord,IL ,62631,Elementary,204,80,11.93,01-069-0270-26-2002,Commendable,Title 1 Targeted,200,,,267982,2037081
1701324,Triopia Jr-Sr High School,Concord,IL ,62631,High,186,61,10.25,01-069-0270-26-0001,Exemplary,Title 1 Eligible but Not Served,182,,,267982,2037081
1703992,Tri Point Elementary School,Kempton,IL ,60946,Elementary,116,98,11.37,17-053-006J-26-2005,Commendable,Title 1 Schoolwide,109,,,267982,2037081
1703994,Tri-Point High School,Cullom,IL ,60929,High,98,83,7,17-053-006J-26-0001,Commendable,Title 1 Eligible but Not Served,91,,,267982,2037081
1700171,Tri-Point Jr High/Elementary,Piper City,IL ,60959,Middle,129,124,9.92,17-053-006J-26-2006,Commendable,Title 1 Eligible but Not Served,125,,,267982,2037081
1705137,Tripp School,Buffalo Grove,IL ,60089,Elementary,485,,12.6,34-049-1020-04-2003,Commendable,Title 1 Targeted,478,,,267982,2037081
1704627,Tristar Acad Safe Sch Program,Effingham,IL ,62401,Middle,0,,0,,,,,,,267982,2037081
1704628,Tri-Valley Elem School,Downs,IL ,61736,Elementary,295,55,11.8,17-064-0030-26-2001,Commendable,Title 1 Targeted,293,,,267982,2037081
1701736,Tri-Valley High School,Downs,IL ,61736,High,329,31,13.43,17-064-0030-26-0002,Exemplary,Title 1 Eligible but Not Served,323,,,267982,2037081
1701735,Tri-Valley Middle School,Downs,IL ,61736,Middle,450,39,14.75,17-064-0030-26-1001,Commendable,Title 1 Targeted,448,,,267982,2037081
1701243,T Roosevelt Elem School,Cicero,IL ,60804,Elementary,450,400,14.52,06-016-0990-02-2008,Commendable,Title 1 Schoolwide,447,,,267982,2037081
1703997,Troy Craughwell School,Joliet,IL ,60431,Elementary,526,286,13.73,56-099-030C-04-2003,Commendable,Title 1 Schoolwide,458,,,267982,2037081
1704516,Troy Cronin Elem School,Shorewood,IL ,60404,Elementary,466,212,9.65,56-099-030C-04-2005,Commendable,Title 1 Schoolwide,601,,,267982,2037081
1701854,Troy Heritage Trail School,Joliet,IL ,60431,Elementary,480,238,13.41,56-099-030C-04-2004,Commendable,Title 1 Schoolwide,413,,,267982,2037081
1706012,Troy Hofer Elem Sch,Shorewood,IL ,60404,Elementary,436,201,12.25,56-099-030C-04-2007,Commendable,Title 1 Schoolwide,415,,,267982,2037081
1703996,Troy Middle School,Plainfield,IL ,60586,Middle,881,395,12.7,56-099-030C-04-1001,Commendable,Title 1 Schoolwide,871,,,267982,2037081
1703998,Troy Shorewood School,Shorewood,IL ,60404,Elementary,370,140,11.82,56-099-030C-04-2002,Commendable,Title 1 Ineligible Due to Ranking,327,,,267982,2037081
1700628,Turner-Drew Elem Language Academy,Chicago,IL ,60620,Elementary,194,151,12.93,15-016-2990-25-2826,Commendable,Title 1 Schoolwide,194,,,267982,2037081
1703377,Turner Elem School,Crestwood,IL ,60418,Elementary,148,143,20.56,07-016-1435-02-2007,,Title 1 Schoolwide,147,,,267982,2037081
1704163,Turner Elem School,West Chicago,IL ,60185,Elementary,349,246,11.63,19-022-0330-02-2005,Commendable,Title 1 Schoolwide,348,,,267982,2037081
1704001,Tuscola High School,Tuscola,IL ,61953,High,299,114,12.59,11-021-3010-26-0001,Commendable,Title 1 Eligible but Not Served,289,,,267982,2037081
1701130,Twain Elem School,Chicago,IL ,60638,Elementary,850,634,14.59,15-016-2990-25-2490,Commendable,Title 1 Schoolwide,844,,,267982,2037081
1701289,Twin Echo Elem School,Collinsville,IL ,62234,Elementary,222,150,15.42,41-057-0100-26-2023,Commendable,Title 1 Schoolwide,220,,,267982,2037081
1705513,Twin Groves Middle School,Buffalo Grove,IL ,60089,Middle,625,,14.78,34-049-0960-04-1002,Commendable,Title 1 Ineligible Due to Ranking,627,,,267982,2037081
1705275,Tyler Elementary School,De Kalb,IL ,60115,Elementary,265,209,13.96,16-019-4280-26-2008,Comprehensive,Title 1 Schoolwide,267,,,267982,2037081
1706246,Ulysses S Grant Intermediate Sch,Marengo,IL ,60152,Elementary,249,146,15.91,44-063-1650-03-2004,Targeted,Title 1 Schoolwide,246,,,267982,2037081
1704004,Union Elementary School,Joliet,IL ,60433,Elementary,143,53,11.53,56-099-0810-02-2001,Commendable,Title 1 Schoolwide,131,,,267982,2037081
1700239,Union Elem School,Belleville,IL ,62226,Elementary,432,337,15.13,50-082-1180-02-2010,Commendable,Title 1 Schoolwide,395,,,267982,2037081
1704006,Union Ridge Elem School,Harwood Heights,IL ,60706,Elementary,664,336,13.18,06-016-0860-02-2001,Commendable,Title 1 Schoolwide,651,,,267982,2037081
1705609,United Elem Sch - North,Alexis,IL ,61412,Elementary,186,83,11.05,33-094-3040-26-2001,Exemplary,Title 1 Schoolwide,189,,,267982,2037081
1705939,United Elem Sch - West,Monmouth,IL ,61462,Elementary,179,99,10.64,33-094-3040-26-2002,,Title 1 Schoolwide,189,,,267982,2037081
1706942,United Intermediate School,Monmouth,IL ,61462,Middle,198,88,11.42,33-094-3040-26-2003,Commendable,Not a Participant in Title One Program,204,,,267982,2037081
1705608,United Jr./Sr. High School,Monmouth,IL ,61462,High,445,174,13.09,33-094-3040-26-0001,Commendable,Title 1 Eligible but Not Served,426,,,267982,2037081
1706796,United Twp Area Career Ctr,East Moline,IL ,61244,High,0,,,,,,,,,267982,2037081
1704008,United Twp High School,East Moline,IL ,61244,High,1862,1085,17.33,49-081-0300-17-0001,Commendable,Title 1 Schoolwide,1840,,,267982,2037081
1704648,Unity East,Philo,IL ,61864,Elementary,241,49,11.78,09-010-0070-26-2007,Commendable,Title 1 Ineligible Due to Ranking,240,,,267982,2037081
1704734,Unity Elementary School,Mendon,IL ,62351,Elementary,296,129,13.58,01-001-0040-26-2006,Exemplary,Title 1 Schoolwide,296,,,267982,2037081
1702711,Unity Elem School,Brookport,IL ,62910,Elementary,128,68,13.13,21-061-0010-26-2006,Commendable,Title 1 Schoolwide,127,,,267982,2037081
1702771,Unity High School,Mendon,IL ,62351,High,176,70,10.2,01-001-0040-26-0001,Commendable,Title 1 Eligible but Not Served,175,,,267982,2037081
1703973,Unity High School,Tolono,IL ,61880,High,480,120,14.59,09-010-0070-26-0007,Commendable,Title 1 Eligible but Not Served,470,,,267982,2037081
1705660,Unity Jr High School,Cicero,IL ,60804,Middle,1919,1278,15.33,06-016-0990-02-1002,Targeted,Title 1 Schoolwide,1906,,,267982,2037081
1703971,Unity Jr High School,Tolono,IL ,61880,Middle,367,102,14.92,09-010-0070-26-1005,Commendable,Title 1 Targeted,365,,,267982,2037081
1706360,Unity Middle School,Mendon,IL ,62351,Middle,200,105,12.62,01-001-0040-26-2007,Commendable,Title 1 Eligible but Not Served,200,,,267982,2037081
1704010,Unity Point Elem School,Carbondale,IL ,62903,Elementary,620,338,11.92,30-039-1400-04-2001,Commendable,Title 1 Schoolwide,602,,,267982,2037081
1704645,Unity West,Tolono,IL ,61880,Elementary,399,132,11.48,09-010-0070-26-2006,Commendable,Title 1 Targeted,397,,,267982,2037081
1704506,University High School,Normal,IL ,61790,High,624,,15,65-108-9010-80-0001,,Not a Participant in Title One Program,625,,,267982,2037081
1704505,University of Illinois High Sch,Urbana,IL ,61801,High,319,,79.75,65-108-9020-80-0001,,Not a Participant in Title One Program,319,,,267982,2037081
1706495,Univ of Chicago Chtr-Donoghue,Chicago,IL ,60653,Elementary,499,422,21.7,15-016-2990-25-281C,Commendable,Title 1 Schoolwide,499,,,267982,2037081
1706466,Univ of Chicago Chtr-Nth Kenwood,Chicago,IL ,60653,Elementary,304,236,19,15-016-2990-25-258C,Commendable,Title 1 Schoolwide,304,,,267982,2037081
1706493,Univ of Chicago Chtr-Woodlawn,Chicago,IL ,60637,High,591,428,13.4,15-016-2990-25-107C,Commendable,Title 1 Schoolwide,583,,,267982,2037081
1705787,Uplift Community High School,Chicago,IL ,60640,High,224,161,8.96,15-016-2990-25-0829,Comprehensive,Title 1 Schoolwide,221,,,267982,2037081
1705524,Urbana Early Childhood Ctr,Urbana,IL ,61802,Prekindergarten,244,,17.43,09-010-1160-22-3002,,Title 1 Ineligible Due to Ranking,244,,,267982,2037081
1706532,Urbana Gerber School,Urbana,IL ,61801,Other,0,,0,,,,,,,267982,2037081
1704015,Urbana High School,Urbana,IL ,61801,High,1176,767,11.87,09-010-1160-22-0001,Commendable,Title 1 Schoolwide,1131,,,267982,2037081
1704017,Urbana Middle School,Urbana,IL ,61801,Middle,877,661,12.03,09-010-1160-22-1002,Targeted,Title 1 Schoolwide,865,,,267982,2037081
1705884,Urban Prep Chtr Acad Englewood HS,Chicago,IL ,60621,High,87,80,8.7,15-016-2990-25-010C,Commendable,Title 1 Schoolwide,83,,,267982,2037081
1706132,Urban Prep Chtr  Bronzeville HS,Chicago,IL ,60616,High,148,121,14.8,,,,,,,267982,2037081
1701226,U S Grant Elem School,South Chicago Heights,IL ,60411,Elementary,147,140,9.8,07-016-1700-02-2008,Commendable,Title 1 Schoolwide,133,,,267982,2037081
1703841,U S Grant Middle School,Springfield,IL ,62704,Middle,498,359,10.95,51-084-1860-25-1007,Comprehensive,Title 1 Schoolwide,494,,,267982,2037081
1700593,Valeska Hinton Early Ch Ed Ctr,Peoria,IL ,61605,Prekindergarten,584,457,17.33,48-072-1500-25-3034,,Title 1 Ineligible Due to Ranking,582,,,267982,2037081
1702759,Valley View Elem School,Mchenry,IL ,60050,Elementary,526,203,11.95,44-063-0150-04-2004,Commendable,Title 1 Schoolwide,517,,,267982,2037081
1704865,Valmeyer Elementary School,Valmeyer,IL ,62295,Elementary,152,33,11.49,45-067-0030-26-2001,Commendable,Title 1 Targeted,146,,,267982,2037081
1704039,Valmeyer High School,Valmeyer,IL ,62295,High,106,22,9.65,45-067-0030-26-0001,Commendable,Title 1 Targeted,104,,,267982,2037081
1704866,Valmeyer Jr High,Valmeyer,IL ,62295,Middle,77,20,10.2,45-067-0030-26-1001,Commendable,Title 1 Targeted,77,,,267982,2037081
1704044,Vandalia Community High School,Vandalia,IL ,62471,High,411,202,9.8,03-026-2030-26-0001,Commendable,Title 1 Schoolwide,403,,,267982,2037081
1704629,Vandalia Elementary School,Vandalia,IL ,62471,Elementary,552,327,14.6,03-026-2030-26-2008,Commendable,Title 1 Schoolwide,550,,,267982,2037081
1706378,Vandalia Junior High School,Vandalia,IL ,62471,Middle,502,250,13.7,03-026-2030-26-2009,Commendable,Title 1 Schoolwide,493,,,267982,2037081
1701131,Vanderpoel Elem Magnet School,Chicago,IL ,60643,Elementary,241,137,12.52,15-016-2990-25-2491,Commendable,Title 1 Schoolwide,241,,,267982,2037081
