destinationtable,rcdts,level,school_name,district,city,county,district_type,school_type,grades_served,summative_designation,summative_designation_student_group_s,title_i_status,state_senate_district,state_house_district,ebf_tier,pct_ebf_capacity_to_meet_expectations,count_school_enrollment,site_level_per_pupil_expenditures_federal,site_level_per_pupil_expenditures_state_local,site_level_per_pupil_expenditures_subtotal,district_centralized_per_pupil_expenditure_federal,district_centralized_per_pupil_expenditure_state_local,district_centralized_per_pupil_expenditure_subtotal,total_per_pupil_expenditures_federal,total_per_pupil_expenditures_state_local,total_per_pupil_expenditures_subtotal,exclusions,total_expenditures_sber,local_property_taxes,pct_local_property_taxes,other_local_funding,pct_other_local_funding,evidence_based_funding,pct_evidence_based_funding,other_state_funding,pct_other_state_funding,federal_funding,pct_federal_funding,total_revenue_source,eav_per_pupil,total_school_tax_rate_per_100,instructional_expenditure_per_pupil,operating_expenditures,instruction,pct_instruction,general_admin,pct_general_admin,supporting_services,pct_supporting_services,other_expenditures,pct_other_expenditures,education_fund,pct_education_fund,operations_b_m,pct_operations_b_m,transportation,pct_transportation,debt_service,pct_debt_service,tort,pct_tort,munic_ret_soc_security,pct_munic_ret_soc_security,fire_prev_safety,pct_fire_prev_safety,capital_projects_fund,pct_capital_projects_fund,total_expenditures_afr,per_pupil_pension_obligation_amount,total_pension_obligation_amount
Finance1,08-089-2020-26-0000,District,,Lena Winslow CUSD 202,Lena,Stephenson,Unit District,,,,,,45,89,1,75.7,814.225,70.03,6720.42,6790.46,1293.58,4700.95,5994.53,1363.62,11421.37,12784.99,2840205.13,13250061.03,6300150,54.7,726942,6.3,2655392,23.1,793434,6.9,1039433,9,11515351,161358.13,4.8,7104.96,11547.24,5525880,50.9,330323,3,3239534,29.8,1770827,16.3,7946247,73.1,1445201,13.3,708978,6.5,370784,3.4,134528,1.2,260826,2.4,0,0,0,0,10866564,675.7,547992.77
Finance1,08-089-2020-26-2003,School,Lena-Winslow Elem School,Lena Winslow CUSD 202,Lena,Stephenson,Unit District,Elementary School,PK - 5,Commendable,All Students,Title 1 Targeted,45,89,,,408.5,129.89,6201.11,6331,1293.58,4700.95,5994.53,1423.48,10902.05,12325.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,08-089-2020-26-0001,School,Lena-Winslow High School,Lena Winslow CUSD 202,Lena,Stephenson,Unit District,High School,9 - 12,Exemplary,All Students,Title 1 Targeted,45,89,,,228.23,17.35,8637.46,8654.81,1293.58,4700.95,5994.53,1310.94,13338.4,14649.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,08-089-2020-26-1002,School,Lena-Winslow Jr High School,Lena Winslow CUSD 202,Lena,Stephenson,Unit District,Middle/Junior High School,6 - 8,Exemplary,All Students,Title 1 Targeted,45,89,,,177.5,0,5450.71,5450.71,1293.58,4700.95,5994.53,1293.58,10151.66,11445.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,17-064-0020-26-0000,District,,LeRoy CUSD 2,Le Roy,McLean,Unit District,,,,,,44,88,1,76,735.5,0,7430.32,7430.32,467.81,6182.66,6650.47,467.81,13612.98,14080.79,1753805.51,12110227.05,7272205,60.3,1244951,10.3,1872504,15.5,754690,6.3,918120,7.6,12062470,179155.36,5.41,8107.32,13729.39,5663528,48.6,870856,7.5,2922912,25.1,2200871,18.9,8428111,72.3,931802,8,362333,3.1,1061808,9.1,471954,4,304823,2.6,97336,0.8,0,0,11658167,687.18,507140.68
Finance1,17-064-0020-26-2001,School,LeRoy Elementary School,LeRoy CUSD 2,Le Roy,McLean,Unit District,Elementary School,PK - 6,Commendable,All Students,Title 1 Targeted,44,88,,,405,0,7181.6,7181.6,467.81,6182.66,6650.47,467.81,13364.26,13832.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,17-064-0020-26-0003,School,LeRoy High School,LeRoy CUSD 2,Le Roy,McLean,Unit District,High School,9 - 12,Commendable,All Students,Title 1 Eligible but Not Served,44,88,,,229,0,8718.28,8718.28,467.81,6182.66,6650.47,467.81,14900.93,15368.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,17-064-0020-26-1002,School,LeRoy Junior High School,LeRoy CUSD 2,Le Roy,McLean,Unit District,Middle/Junior High School,7 - 8,Commendable,All Students,Title 1 Eligible but Not Served,44,88,,,101.5,0,5516.93,5516.93,467.81,6182.66,6650.47,467.81,11699.59,12167.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,26-029-0970-26-0000,District,,Lewistown CUSD 97,Lewistown,Fulton,Unit District,,,,,,47,94,2,84.8,560.72,10.3,8183.52,8193.83,1421.47,6240.2,7661.66,1431.77,14423.72,15855.49,1478506.44,10368997.3,4597690,43.3,976623,9.2,2872153,27,628986,5.9,1545299,14.5,10620751,152078.36,4.69,9804.97,15097.81,5010338,48.7,363141,3.5,3313074,32.2,1596339,15.5,7209318,70.1,1308607,12.7,482198,4.7,231494,2.3,348327,3.4,277856,2.7,2430,0,422662,4.1,10282892,679.06,393176.76
Finance1,26-029-0970-26-2002,School,Central Elem School,Lewistown CUSD 97,Lewistown,Fulton,Unit District,Elementary School,PK - 6,Commendable,All Students,Title 1 Schoolwide,47,94,,,304.25,18.99,7851.65,7870.64,1421.47,6240.2,7661.66,1440.46,14091.84,15532.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,26-029-0970-26-0001,School,Lewistown Jr/Sr High School,Lewistown CUSD 97,Lewistown,Fulton,Unit District,High School,7 - 12,Commendable,All Students,Title 1 Schoolwide,47,94,,,256.47,0,8577.22,8577.22,1421.47,6240.2,7661.66,1421.47,14817.42,16238.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,17-064-0070-26-0000,District,,Lexington CUSD 7,Lexington,McLean,Unit District,,,,,,53,105,4,101.3,497.275,123.1,5658.19,5781.29,120.54,8545.42,8665.96,243.64,14203.61,14447.25,9803496.33,16987751.48,6829770,69,1171940,11.8,913068,9.2,572420,5.8,408313,4.1,9895511,255761.26,5.73,8779.5,15069.46,3836376,21.2,248753,1.4,8148131,45,5881904,32.5,5118197,28.3,738375,4.1,449049,2.5,5258298,29,287962,1.6,186249,1,0,0,6077034,33.5,18115164,666,338329.08
Finance1,17-064-0070-26-2001,School,Lexington Elem School,Lexington CUSD 7,Lexington,McLean,Unit District,Elementary School,PK - 5,Commendable,All Students,Title 1 Targeted,53,105,,,224.28,272.94,5840.17,6113.11,120.54,8545.42,8665.96,393.48,14385.59,14779.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,17-064-0070-26-0002,School,Lexington High School,Lexington CUSD 7,Lexington,McLean,Unit District,High School,9 - 12,Exemplary,All Students,Title 1 Eligible but Not Served,53,105,,,162.5,0,6694.71,6694.71,120.54,8545.42,8665.96,120.54,15240.13,15360.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,17-064-0070-26-1001,School,Lexington Jr High School,Lexington CUSD 7,Lexington,McLean,Unit District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Eligible but Not Served,53,105,,,110.5,0,3764.54,3764.54,120.54,8545.42,8665.96,120.54,12309.96,12430.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,06-016-2120-16-0000,District,,Leyden CHSD 212,Franklin Park,Cook,High School District,,,,,,39,77,4,123.7,3505.565,1271.71,15252.62,16524.33,247.21,9397.26,9644.47,1518.92,24649.88,26168.8,17568805,109305241.88,102769614,75.5,11349253,8.3,9784788,7.2,2666564,2,9528163,7,136098382,1082108.82,2.78,15493.53,28508.4,47481176,39.4,2324868,1.9,37864491,31.4,32941722,27.3,77814853,64.5,7540427,6.3,4855196,4,8494063,7,235000,0.2,2688456,2.2,569746,0.5,18414516,15.3,120612257,1261.82,4312916.85
Finance1,06-016-2120-16-0001,School,East Leyden High School,Leyden CHSD 212,Franklin Park,Cook,High School District,High School,9 - 12,Commendable,All Students,Title 1 Schoolwide,39,77,,,1854.84,708.39,14354.7,15063.09,247.21,9397.26,9644.47,955.6,23751.96,24707.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,06-016-2120-16-0002,School,West Leyden High School,Leyden CHSD 212,Northlake,Cook,High School District,High School,9 - 12,Commendable,All Students,Title 1 Schoolwide,39,77,,,1650.73,1904.69,16261.56,18166.25,247.21,9397.26,9644.47,2151.9,25658.82,27810.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,01-001-0020-26-0000,District,,Liberty CUSD 2,Liberty,Adams,Unit District,,,,,,50,100,1,77.3,567.15,472.17,8484.06,8956.23,87.89,4648.37,4736.26,560.06,13132.43,13692.49,485088.72,8250785.22,3593351,44,494687,6.1,2454656,30,855470,10.5,777357,9.5,8175521,161851.68,3.82,7707.89,12202.35,4304859,54.8,424924,5.4,2480930,31.6,642428,8.2,5797710,73.8,458878,5.8,610575,7.8,30376,0.4,739084,9.4,216518,2.8,0,0,0,0,7853141,663.77,386311.82
Finance1,01-001-0020-26-2002,School,Liberty Elementary School,Liberty CUSD 2,Liberty,Adams,Unit District,Elementary School,PK - 6,Commendable,All Students,Title 1 Schoolwide,50,100,,,314.25,309.87,8829.05,9138.92,87.89,4648.37,4736.26,397.76,13477.42,13875.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,01-001-0020-26-0001,School,Liberty High School,Liberty CUSD 2,Liberty,Adams,Unit District,High School,7 - 12,Exemplary,All Students,Title 1 Eligible but Not Served,50,100,,,252.9,673.85,8055.38,8729.23,87.89,4648.37,4736.26,761.74,12703.75,13465.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,34-049-0700-02-0000,District,,Libertyville SD 70,Libertyville,Lake,Elementary District,,,,,,26,52,4,128.7,2173.25,0.22,14507.4,14507.62,59.27,7538.85,7598.12,59.49,22046.25,22105.74,3755233.3,51796523.53,40734030,86.7,2507529,5.3,1800319,3.8,977250,2.1,949909,2,46969037,613322.93,3.08,12281.23,21587.84,24339064,50.5,1653496,3.4,17420338,36.1,4785378,9.9,38269926,79.4,3197551,6.6,2671717,5.5,2263422,4.7,0,0,1190362,2.5,0,0,605298,1.3,48198276,1184.99,2559581.13
Finance1,34-049-0700-02-2007,School,Adler Park School,Libertyville SD 70,Libertyville,Lake,Elementary District,Elementary School,K - 5,Exemplary,All Students,Title 1 Eligible but Not Served,31,62,,,234.5,0,14052.94,14052.94,59.27,7538.85,7598.12,59.27,21591.79,21651.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,34-049-0700-02-2002,School,Butterfield School,Libertyville SD 70,Libertyville,Lake,Elementary District,Elementary School,PK - 5,Exemplary,All Students,Title 1 Eligible but Not Served,26,52,,,553.25,0,14333.86,14333.86,59.27,7538.85,7598.12,59.27,21872.71,21931.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,34-049-0700-02-2004,School,Copeland Manor Elem School,Libertyville SD 70,Libertyville,Lake,Elementary District,Elementary School,K - 5,Commendable,All Students,Title 1 Ineligible Due to Ranking,31,62,,,374,0,13635.28,13635.28,59.27,7538.85,7598.12,59.27,21174.13,21233.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,34-049-0700-02-1005,School,Highland Middle School,Libertyville SD 70,Libertyville,Lake,Elementary District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Targeted,31,62,,,709,0.67,15738.62,15739.29,59.27,7538.85,7598.12,59.94,23277.47,23337.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,34-049-0700-02-2006,School,Rockland Elem School,Libertyville SD 70,Libertyville,Lake,Elementary District,Elementary School,K - 5,Commendable,All Students,Title 1 Eligible but Not Served,31,62,,,302.5,0,13369.61,13369.61,59.27,7538.85,7598.12,59.27,20908.46,20967.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,30-091-0160-04-0000,District,,Lick Creek CCSD 16,Buncombe,Union,Elementary District,,,,,,59,118,2,78,124.5,1115.33,7812,8927.33,0,2415,2415,1115.33,10227.01,11342.33,200787.68,1612908.02,439261,27.1,125516,7.7,645059,39.8,208508,12.9,203289,12.5,1621633,191975.55,1.78,6555.49,9875.27,781873,51.1,117046,7.6,368927,24.1,263613,17.2,1235811,80.7,56224,3.7,83467,5.5,12275,0.8,48744,3.2,23389,1.5,5503,0.4,66046,4.3,1531459,561.81,70225.99
Finance1,30-091-0160-04-2001,School,Lick Creek Elem School,Lick Creek CCSD 16,Buncombe,Union,Elementary District,Elementary School,PK - 8,Commendable,All Students,Title 1 Schoolwide,59,118,,,124.5,1115.33,7812,8927.33,0,2415,2415,1115.33,10227.01,11342.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,48-072-3100-16-0000,District,,Limestone CHSD 310,Peoria,Peoria,High School District,,,,,,46,91,3,96.7,869.74,862.79,17089.15,17951.94,0,1019.7,1019.7,862.79,18108.85,18971.64,6189460.6,22689854.77,12957931,62.1,1706632,8.2,2957404,14.2,2171785,10.4,1068632,5.1,20862384,440134.87,2.63,10440.54,16577.31,8041720,32.5,604691,2.4,4942107,19.9,11185878,45.2,13135270,53,1432364,5.8,821129,3.3,1016350,4.1,790893,3.2,316503,1.3,3920,0,7257967,29.3,24774396,776.52,663144.13
Finance1,48-072-3100-16-0001,School,Limestone Community High School,Limestone CHSD 310,Peoria,Peoria,High School District,High School,9 - 12,Commendable,All Students,Title 1 Schoolwide,46,91,,,869.74,862.79,17089.15,17951.94,0,1019.7,1019.7,862.79,18108.85,18971.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,48-072-3160-04-0000,District,,Limestone Walters CCSD 316,Peoria,Peoria,Elementary District,,,,,,47,93,1,75,164.79,542.23,8728.3,9270.52,0,5850.65,5850.65,542.23,14578.94,15121.17,203491.32,2695308.8,1600313,67.8,235523,10,170808,7.2,167435,7.1,185443,7.9,2359522,320225.31,2.95,7303.83,13012.37,1195783,47.3,270052,10.7,683346,27,378011,15,1893874,74.9,218301,8.6,238145,9.4,8978,0.4,85645,3.4,37319,1.5,0,0,44930,1.8,2527192,739.8,117628.06
Finance1,48-072-3160-04-2001,School,Limestone Walters Elem School,Limestone Walters CCSD 316,Peoria,Peoria,Elementary District,Elementary School,PK - 8,Commendable,All Students,Title 1 Targeted,47,93,,,164.79,542.23,8728.3,9270.52,0,5850.65,5850.65,542.23,14578.94,15121.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,17-054-4040-16-0000,District,,Lincoln CHSD 404,Lincoln,Logan,High School District,,,,,,44,87,2,81.9,747.67,605.48,10372.08,10977.56,4.75,5739.21,5743.96,610.23,16111.29,16721.52,3531883.11,16034062.88,9972246,61.8,1847566,11.4,2831200,17.5,567425,3.5,921609,5.7,16140046,663692.58,2.29,9620.29,19274.14,5866740,35.3,2012636,12.1,4254415,25.6,4474009,26.9,10157738,61.2,1249851,7.5,583786,3.5,742829,4.5,1727797,10.4,232087,1.4,24685,0.1,1889027,11.4,16607800,746.81,561599.76
Finance1,17-054-4040-16-0001,School,Lincoln Comm High School,Lincoln CHSD 404,Lincoln,Logan,High School District,High School,9 - 12,Commendable,All Students,Title 1 Targeted,44,87,,,747.67,605.48,10372.08,10977.56,4.75,5739.21,5743.96,610.23,16111.29,16721.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,07-016-1560-02-0000,District,,Lincoln ESD 156,Calumet City,Cook,Elementary District,,,,,,17,33,2,81.3,728,2185.97,15704.4,17890.37,0,2551.01,2551.01,2185.97,18255.41,20441.38,4542601.15,19423926.86,1880980,10.4,693042,3.8,9646418,53.1,1196374,6.6,4749146,26.1,18165960,63952.87,5.45,9826.02,20259.69,6442723,33.7,970833,5.1,6112364,32,5588333,29.2,12998390,68,1052314,5.5,619994,3.2,408222,2.1,64921,0.3,326543,1.7,0,0,3643869,19.1,19114253,786.14,539290.78
Finance1,07-016-1560-02-2001,School,Lincoln Elem School,Lincoln ESD 156,Calumet City,Cook,Elementary District,Elementary School,PK - 8,Commendable,All Students,Title 1 Schoolwide,17,33,,,728,2185.97,15704.4,17890.37,0,2551.01,2551.01,2185.97,18255.41,20441.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,17-054-0270-02-0000,District,,Lincoln ESD 27,Lincoln,Logan,Elementary District,,,,,,44,87,1,74.4,1032.55,1405.06,12822.21,14227.27,89.4,1554.95,1644.35,1494.46,14377.16,15871.62,1383909.55,17772147.33,5591862,27.4,1820580,8.9,7122105,34.9,752337,3.7,5095091,25,20381975,137468.49,3.58,9519.67,15688.36,9031119,48.5,607988,3.3,5485382,29.4,3511459,18.8,15962731,85.7,1130824,6.1,359495,1.9,696750,3.7,0,0,485588,2.6,560,0,0,0,18635948,748.4,791058.77
Finance1,17-054-0270-02-2003,School,Adams Elem School,Lincoln ESD 27,Lincoln,Logan,Elementary District,Elementary School,PK - 2,,,Title 1 Targeted,44,87,,,76.93,1047.56,15142.71,16190.27,89.4,1554.95,1644.35,1136.96,16697.65,17834.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,17-054-0270-02-2004,School,Central Elem School,Lincoln ESD 27,Lincoln,Logan,Elementary District,Elementary School,K - 5,Commendable,All Students,Title 1 Schoolwide,44,87,,,171.79,1059.42,14756.86,15816.28,89.4,1554.95,1644.35,1148.82,16311.81,17460.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,17-054-0270-02-1001,School,Lincoln Jr High School,Lincoln ESD 27,Lincoln,Logan,Elementary District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Targeted,44,87,,,324.34,1552.06,14157.16,15709.21,89.4,1554.95,1644.35,1641.46,15712.1,17353.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,17-054-0270-02-2006,School,Northwest Elem School,Lincoln ESD 27,Lincoln,Logan,Elementary District,Elementary School,K - 5,Commendable,All Students,Title 1 Schoolwide,44,87,,,257.5,1519.22,11031.75,12550.96,89.4,1554.95,1644.35,1608.62,12586.69,14195.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,17-054-0270-02-2007,School,Washington-Monroe Elem School,Lincoln ESD 27,Lincoln,Logan,Elementary District,Elementary School,K - 5,Targeted,Low Income,Title 1 Schoolwide,44,87,,,202,1453.58,10432.22,11885.8,89.4,1554.95,1644.35,1542.98,11987.17,13530.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,56-099-2100-16-0000,District,,Lincoln Way CHSD 210,New Lenox,Will,High School District,,,,,,19,37,1,73.5,6721.14,0,12060.34,12060.34,600.38,3586.5,4186.88,600.38,15646.84,16247.22,36600654.53,145800481.41,111799753,75.5,18055565,12.2,11421318,7.7,2734175,1.8,4008769,2.7,148019580,758895.95,2.19,10022.15,18539.56,62776215,45.2,1900698,1.4,37544605,27,36710008,26.4,83398688,60,12493651,9,10383142,7.5,24949032,18,809414,0.6,2705945,1.9,0,0,4191654,3,138931526,849.66,5640910.94
Finance1,56-099-2100-16-0004,School,Lincoln Way West,Lincoln Way CHSD 210,New Lenox,Will,High School District,High School,9 - 12,Commendable,All Students,Title 1 Targeted,40,80,,,1988.5,0,12022.29,12022.29,608.71,2861.43,3470.14,608.71,14883.72,15492.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,56-099-2100-16-0001,School,Lincoln-Way Central High School,Lincoln Way CHSD 210,New Lenox,Will,High School District,High School,9 - 12,Exemplary,All Students,Title 1 Targeted,19,37,,,1968.64,0,13920.38,13920.38,608.71,2914.63,3523.34,608.71,16835.01,17443.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,56-099-2100-16-0002,School,Lincoln-Way East High School,Lincoln Way CHSD 210,Frankfort,Will,High School District,High School,9 - 12,Exemplary,All Students,Title 1 Targeted,19,37,,,2672,0,11133.5,11133.5,608.71,2870.52,3479.23,608.71,14004.02,14612.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,34-049-1030-02-0000,District,,Lincolnshire-Prairieview SD 103,Lincolnshire,Lake,Elementary District,,,,,,30,59,4,131,1871.75,6.16,6996.7,7002.86,353.02,13526.07,13879.09,359.18,20522.77,20881.95,2978244.69,42064032.07,37445666,81,4832150,10.5,1039163,2.2,2275317,4.9,635115,1.4,46227411,601217.01,3.3,11951.59,19952.13,21228540,52,1416830,3.5,13591131,33.3,4569418,11.2,31571457,77.4,3375221,8.3,3074782,7.5,1361322,3.3,0,0,1423137,3.5,0,0,0,0,40805919,1090.22,2041986.19
Finance1,34-049-1030-02-1001,School,Daniel Wright Jr High School,Lincolnshire-Prairieview SD 103,Lincolnshire,Lake,Elementary District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Targeted,29,58,,,725.5,0,6957.26,6957.26,262.4,12726.69,12989.09,262.4,19683.95,19946.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,34-049-1030-02-2003,School,Half Day School,Lincolnshire-Prairieview SD 103,Lincolnshire,Lake,Elementary District,Elementary School,3 - 5,Exemplary,All Students,Title 1 Targeted,30,59,,,617.75,0,5746.71,5746.71,372.89,13189.36,13562.25,372.89,18936.06,19308.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,34-049-1030-02-2002,School,Laura B Sprague School,Lincolnshire-Prairieview SD 103,Lincolnshire,Lake,Elementary District,Elementary School,PK - 2,Commendable,All Students,Title 1 Targeted,29,58,,,528.5,21.81,8511.93,8533.74,454.19,15017,15471.19,476.01,23528.93,24004.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0740-02-0000,District,,Lincolnwood SD 74,Lincolnwood,Cook,Elementary District,,,,,,8,16,4,139.8,1178.15,199.25,14345.35,14544.6,615.8,9577.81,10193.61,815.05,23923.16,24738.21,6600187.16,35745512.92,28723236,85.5,1833707,5.5,1166652,3.5,578823,1.7,1297578,3.9,33599996,737086.88,3.39,13319.69,23147.22,14532982,45,944427,2.9,9911275,30.7,6928455,21.4,23378123,72.3,2434904,7.5,1570201,4.9,1807725,5.6,191811,0.6,567071,1.8,733893,2.3,1633411,5.1,32317139,1238.79,1451863.05
Finance1,05-016-0740-02-1001,School,Lincoln Hall Middle School,Lincolnwood SD 74,Lincolnwood,Cook,Elementary District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Targeted,8,16,,,413,319.16,15392.86,15712.02,615.8,9577.81,10193.61,934.96,24970.67,25905.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0740-02-2003,School,Rutledge Hall Elem School,Lincolnwood SD 74,Lincolnwood,Cook,Elementary District,Elementary School,3 - 5,Commendable,All Students,Title 1 Targeted,8,16,,,388,64.17,13102.2,13166.37,615.8,9577.81,10193.61,679.97,22680.01,23359.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0740-02-2004,School,Todd Hall Elem School,Lincolnwood SD 74,Lincolnwood,Cook,Elementary District,Elementary School,PK - 2,Commendable,All Students,Title 1 Targeted,8,16,,,377.15,206.91,14477.19,14684.1,615.8,9577.81,10193.61,822.71,24055,24877.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,06-016-0920-02-0000,District,,Lindop SD 92,Broadview,Cook,Elementary District,,,,,,4,7,4,149.2,297.65,1654.22,21740.9,23395.12,1514.46,10323.45,11837.91,3168.68,32064.35,35233.03,49730.44,10536842.84,10582751,69.6,906313,6,2080673,13.7,365457,2.4,1272624,8.4,15207818,439879.26,6.02,15804.38,30716.68,4307485,38.5,916283,8.2,3458487,30.9,2502459,22.4,8635270,77.2,928075,8.3,143438,1.3,407782,3.6,190029,1.7,274613,2.5,17455,0.2,588052,5.3,11184714,1334.64,392384.28
Finance1,06-016-0920-02-2001,School,Lindop Elem School,Lindop SD 92,Broadview,Cook,Elementary District,Elementary School,PK - 8,Commendable,All Students,Title 1 Schoolwide,4,7,,,297.65,1654.22,21740.9,23395.12,1514.46,10323.45,11837.91,3168.68,32064.35,35233.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,24-047-0900-04-0000,District,,Lisbon CCSD 90,Newark,Kendall,Elementary District,,,,,,38,75,2,78.8,120.5,311.62,11054.67,11366.29,45.19,1256.3,1301.49,356.81,12310.96,12667.77,116657.86,1643124.62,1356208,76.5,120165,6.8,111200,6.3,108845,6.1,76886,4.3,1773304,341542.38,2.91,5701.81,10183.3,670476,46,143196,9.8,369992,25.4,274188,18.8,977414,67,181481,12.4,147787,10.1,74740,5.1,41742,2.9,31284,2.1,3404,0.2,0,0,1457852,621.39,73944.92
Finance1,24-047-0900-04-2001,School,Lisbon Grade School,Lisbon CCSD 90,Newark,Kendall,Elementary District,Elementary School,K - 8,Exemplary,All Students,Not a Participant in Title One Program,38,75,,,120.5,311.62,11054.67,11366.29,45.19,1256.3,1301.49,356.81,12310.96,12667.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,19-022-2020-26-0000,District,,Lisle CUSD 202,Lisle,Dupage,Unit District,,,,,,21,42,4,143.3,1551.8,715.21,22551.19,23266.4,59.41,2849.77,2909.18,774.62,25400.96,26175.58,5812855.22,46432113.25,35453481,81.6,2922135,6.7,1258405,2.9,1899025,4.4,1930048,4.4,43463094,504636.64,5,14787.86,25137.74,20352683,47.3,923616,2.1,14560555,33.8,7200011,16.7,31773355,73.8,2826068,6.6,3113707,7.2,1500450,3.5,6243,0,900023,2.1,0,0,2917019,6.8,43036865,1308.64,1973431.97
Finance1,19-022-2020-26-2006,School,Lisle Elementary School,Lisle CUSD 202,Lisle,Dupage,Unit District,Elementary School,PK - 5,Exemplary,All Students,Not a Participant in Title One Program,41,81,,,753,527.46,15515.2,16042.66,60.53,2657,2717.53,587.99,18172.21,18760.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,19-022-2020-26-0001,School,Lisle High School,Lisle CUSD 202,Lisle,Dupage,Unit District,High School,9 - 12,Commendable,All Students,Title 1 Eligible but Not Served,21,42,,,406.4,422.1,27876.9,28299,50.05,3208.42,3258.46,472.15,31085.31,31557.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
