ceeb,org_name,sc_instnm,state,region,urbanicity,latitude,longitude,sc_control,sc_preddeg,iclevel,carnegie_basic,sc_ugds,sc_tuition_in,net_price,sc_pct_pell,sc_adm_rate,sc_sat_avg,sc_completion_150_4yr,cluster,cluster_fine,pca_1,pca_2
002316,Herkimer County Community Coll,Herkimer County Community College,NY,Northeast,2.0,43.032738,-75.007206,1.0,2.0,2.0,5.0,1144.0,5776.0,10530.0,0.3961,,,,0.0,3.0,-1.3217521573971092,-1.0002876244123162
004348,Highline Community College,Highline College,WA,West,3.0,47.388231,-122.303064,1.0,2.0,1.0,14.0,3487.0,4623.0,10878.0,0.1712,,,0.3862,0.0,0.0,-1.3141644605717335,0.7890441825489249
002334,Hilbert College,Hilbert College,NY,Northeast,3.0,42.75464,-78.820257,2.0,3.0,1.0,22.0,922.0,32150.0,22100.0,0.4376,0.9802,1060.0,0.4699,1.0,2.0,1.3094573973745005,-0.9418897541169516
006285,Hill College,Hill College,TX,South,2.0,32.010928,-97.088332,1.0,2.0,2.0,3.0,2269.0,3570.0,6615.0,0.2963,,,,0.0,3.0,-1.7352464305290805,-0.4147537612670199
005304,Hillsborough Community College,Hillsborough College,FL,South,4.0,27.934888,-82.456253,1.0,2.0,1.0,2.0,19998.0,2506.0,4929.0,0.416,,,0.332,0.0,0.0,-2.049558595092048,1.0228585696301256
001295,Hillsdale College,Hillsdale College,MI,Midwest,2.0,41.933682,-84.633195,2.0,3.0,1.0,21.0,1563.0,32092.0,,0.0,0.2059,1433.0,0.8482,,,,
001858,Hinds Community College,Hinds Community College,MS,South,1.0,32.256109,-90.416118,1.0,2.0,2.0,8.0,6514.0,3825.0,3158.0,0.3822,,,,0.0,3.0,-2.2607185546100768,-0.6505266765823695
001296,Hinds Community College,Hinds Community College,MS,South,1.0,32.256109,-90.416118,1.0,2.0,2.0,8.0,6514.0,3825.0,3158.0,0.3822,,,,0.0,3.0,-2.2607185546100768,-0.6505266765823695
001297,Hiram College,Hiram College,OH,Midwest,1.0,41.3107,-81.143981,2.0,3.0,1.0,22.0,731.0,26265.0,20088.0,0.3194,0.9339,,0.5914,1.0,5.0,0.8618218900343824,-1.5659139049432569
002294,Hobart/William Smith College,Hobart William Smith Colleges,NY,Northeast,2.0,42.858131,-76.985516,2.0,3.0,1.0,21.0,1606.0,63268.0,31057.0,0.2412,0.5728,1296.0,0.7271,1.0,4.0,2.666666599652843,-0.06316322716923717
005306,Hobe Sound Bible College,Hobe Sound Bible College,FL,South,3.0,27.066304,-80.13184,2.0,3.0,1.0,22.0,125.0,9068.0,10888.0,0.2667,,,0.6071,1.0,2.0,0.35064415016138534,-1.659739493880144
001822,Hocking College,Hocking College,OH,Midwest,1.0,39.441954,-82.220791,1.0,2.0,2.0,7.0,1648.0,5300.0,13362.0,0.4649,,,,0.0,3.0,-1.4658480955471813,-1.4793916958087827
005307,Hodges University,Hodges University,FL,South,4.0,26.610865,-81.821419,2.0,3.0,1.0,20.0,171.0,15580.0,22602.0,0.2465,,,0.2239,1.0,2.0,1.2572480251819516,-0.8246415313082447
002295,Hofstra University,Hofstra University,NY,Northeast,3.0,40.715959,-73.60078,2.0,3.0,1.0,17.0,6155.0,55450.0,35129.0,0.243,0.7059,1294.0,0.671,1.0,4.0,2.558174209890392,1.0071831523312198
005294,Hollins University,Hollins University,VA,South,3.0,37.354201,-79.943277,2.0,3.0,1.0,21.0,673.0,42260.0,22263.0,0.3314,0.7086,1256.0,0.6968,1.0,2.0,1.6432838961590779,-0.692103950952309
001299,Holmes Junior College,Holmes Community College,MS,South,1.0,32.969985,-89.915803,1.0,2.0,2.0,8.0,3847.0,3510.0,5980.0,0.4222,,,,0.0,3.0,-2.0683377352913395,-1.0142888041209626
000921,Holy Apostles College and Seminary,Holy Apostles College and Seminary,CT,Northeast,3.0,41.60682,-72.647853,2.0,3.0,1.0,19.0,203.0,9580.0,16073.0,0.1624,,,1.0,1.0,2.0,0.7563216349440262,-0.9446608561762787
001309,Holy Cross College,Holy Cross College,IN,Midwest,3.0,41.698996,-86.253822,2.0,3.0,1.0,21.0,533.0,35500.0,26470.0,0.2897,0.7371,1229.0,0.2947,1.0,2.0,1.7889790239618595,-0.6550165211177826
002297,Holy Family University,Holy Family University,PA,Northeast,4.0,40.060581,-74.986451,2.0,3.0,1.0,18.0,2298.0,33968.0,12251.0,0.3971,0.7422,1030.0,0.6039,1.0,2.0,0.8462309133736982,-0.06544547655480555
003437,Holyoke Community College,Holyoke Community College,MA,Northeast,1.0,42.194781,-72.651252,1.0,2.0,2.0,1.0,3164.0,5810.0,6860.0,0.3851,,,,0.0,3.0,-1.7850852805419222,-0.9178454495535472
004350,Honolulu Community College,Honolulu Community College,HI,West,4.0,21.321785,-157.87,1.0,2.0,2.0,8.0,1897.0,3174.0,6399.0,0.1724,,,,0.0,0.0,-1.384240946551552,0.8212891419419698
005296,Hood College,Hood College,MD,South,4.0,39.420631,-77.419049,2.0,3.0,1.0,18.0,1202.0,45870.0,23707.0,0.3627,0.7813,,0.5529,1.0,2.0,1.8334211570737984,-0.06590250138041207
001301,Hope College,Hope College,MI,Midwest,4.0,42.787247,-86.100971,2.0,3.0,1.0,21.0,3274.0,40420.0,25749.0,0.1643,0.7585,1237.0,0.8226,1.0,4.0,1.8311103572275342,1.1103677649683503
004614,Hope International University,Hope International University,CA,West,3.0,33.87616,-117.88573,2.0,3.0,1.0,19.0,549.0,36250.0,27653.0,0.4288,0.3539,,0.4565,1.0,2.0,1.7216122173364448,-1.0208844955956378
002303,Hostos Community College,CUNY Hostos Community College,NY,Northeast,4.0,40.81812,-73.926759,1.0,2.0,2.0,1.0,4883.0,5208.0,5001.0,0.627,,,,0.0,0.0,-1.7988429848171488,-0.36179149094165697
003446,Housatonic Community College,Connecticut State Community College,CT,Northeast,4.0,41.175228,-73.191003,1.0,2.0,2.0,4.0,32292.0,5092.0,8865.0,0.4371,,,,0.0,0.0,-1.7440749389065233,1.2911970900216456
006282,Houston Baptist University,University of Houston,TX,South,4.0,29.720393,-95.343537,1.0,3.0,1.0,15.0,37175.0,9711.0,13853.0,0.4089,0.6953,1229.0,0.6492,0.0,0.0,-1.4479645205375762,1.5225368879506824
000929,Houston Community College,Houston City College,TX,South,4.0,29.742114,-95.377319,1.0,2.0,1.0,1.0,37970.0,2040.0,6738.0,0.3654,,,0.1697,0.0,0.0,-2.0278364218030758,1.5392855005559478
006277,Howard College,Howard College,TX,South,2.0,32.252292,-101.450104,1.0,2.0,2.0,6.0,1588.0,2766.0,7681.0,0.1932,,,,0.0,3.0,-1.5679619753859881,-0.2182622948431858
005308,Howard Community College,Howard Community College,MD,South,4.0,39.213636,-76.877964,1.0,2.0,2.0,2.0,6779.0,4080.0,10225.0,0.2815,,,,0.0,0.0,-1.4483461189458853,1.0455202958538037
006278,Howard Payne University,Howard Payne University,TX,South,2.0,31.716467,-98.985204,2.0,3.0,1.0,22.0,716.0,33322.0,25255.0,0.4217,0.6769,1019.0,0.3112,1.0,5.0,1.3372139129871745,-1.4027804507412738
005297,Howard University,Howard University,DC,South,4.0,38.922392,-77.018966,2.0,3.0,1.0,16.0,9604.0,33344.0,47919.0,0.4053,0.3489,1205.0,0.689,1.0,4.0,2.3945663846672858,1.0629749342101602
002291,Hudson County Community Coll,Hudson County Community College,NJ,Northeast,4.0,40.7303,-74.062903,1.0,2.0,2.0,4.0,6386.0,5020.0,5902.0,0.5616,,,,0.0,0.0,-1.7479469572142663,0.012024465998704478
007695,Hult International Business Sc,Hult International Business School,MA,Northeast,4.0,42.369968,-71.070645,2.0,3.0,1.0,29.0,694.0,54890.0,42402.0,0.0836,0.5335,,0.6582,1.0,4.0,3.5097463131151803,0.9962265154489707
002313,Humacao Community College,Humacao Community College,PR,Other/Territory,3.0,18.148274,-65.826857,2.0,2.0,1.0,23.0,207.0,6560.0,2879.0,0.9673,,,0.5493,1.0,1.0,-0.7289268509491645,-3.9979759545302525
001303,Huntingdon College,Huntingdon College,AL,South,4.0,32.351034,-86.284366,2.0,3.0,1.0,22.0,865.0,28650.0,21401.0,0.3879,0.7083,1148.0,0.4694,1.0,2.0,1.2255244057302108,-0.45815571183821485
004355,Idaho State University,Idaho State University,ID,West,4.0,42.863832,-112.432312,1.0,3.0,1.0,16.0,7260.0,8356.0,17324.0,0.2684,,,0.383,0.0,0.0,-0.9277594785820515,1.3288574816736343
006281,Hutchinson Community College,Hutchinson Community College,KS,Midwest,2.0,38.068035,-97.92135,1.0,2.0,2.0,6.0,2911.0,3420.0,5300.0,0.2379,,,,0.0,3.0,-1.748150573460295,-0.11507946414057343
007310,Huntington Junior College of Business,Ameritas College,WV,South,4.0,38.419732,-82.443234,2.0,2.0,2.0,10.0,209.0,10050.0,10729.0,0.8707,,,,1.0,1.0,-0.0520898781274343,-3.1221146268912743
001304,Huntington College,Huntington University,IN,Midwest,2.0,40.898152,-85.497317,2.0,3.0,1.0,20.0,1016.0,29982.0,13710.0,0.2937,0.7115,1124.0,0.682,1.0,5.0,0.7202537708998382,-0.9697268975564671
002300,Hudson Valley Community Coll,Hudson Valley Community College,NY,Northeast,4.0,42.696509,-73.683734,1.0,2.0,2.0,5.0,6359.0,6694.0,7118.0,0.2852,,,,0.0,0.0,-1.4202296975219804,1.0102929153004583
001315,Illinois College,Illinois College,IL,Midwest,2.0,39.7313,-90.246171,2.0,3.0,1.0,21.0,925.0,37470.0,17945.0,0.3512,0.7467,1082.0,0.6109,1.0,5.0,1.141440983522537,-1.112400051337135
001318,Illinois Institute of Technology,Illinois Institute of Technology,IL,Midwest,4.0,41.8313,-87.627321,2.0,3.0,1.0,16.0,2812.0,51763.0,19353.0,0.2906,0.5542,1296.0,0.7244,1.0,2.0,1.7567410083724286,0.5748484749940308
006303,Incarnate Word College,University of the Incarnate Word,TX,South,4.0,29.46708,-98.46583,2.0,3.0,1.0,17.0,4545.0,35660.0,20498.0,0.4293,0.9336,1042.0,0.5184,1.0,2.0,1.0981078024509767,0.24646445876813997
006304,Independence Community College,Independence Community College,KS,Midwest,1.0,37.195614,-95.720518,1.0,2.0,2.0,2.0,518.0,4260.0,6262.0,0.4017,,,,0.0,3.0,-1.6479030101259728,-1.9317471168534208
004358,Imperial Valley College,Imperial Valley College,CA,West,1.0,32.827209,-115.503563,1.0,2.0,2.0,1.0,6881.0,1126.0,1697.0,0.5042,,,,0.0,3.0,-2.507779139239762,-1.011822842061121
001320,Illinois Wesleyan University,Illinois Wesleyan University,IL,Midwest,4.0,40.489901,-88.992014,2.0,3.0,1.0,22.0,1570.0,55704.0,29550.0,0.2318,0.4517,1242.0,0.8254,1.0,4.0,2.554950983484187,0.6599094605937208
001319,Illinois State University,Illinois State University,IL,Midwest,3.0,40.509403,-88.990058,1.0,3.0,1.0,16.0,18414.0,16021.0,18996.0,0.3005,0.8901,1127.0,0.6632,0.0,0.0,-0.8548927012921191,1.2510968975730623
001312,Illinois Central College,Illinois Central College,IL,Midwest,3.0,40.707235,-89.52485,1.0,2.0,2.0,3.0,4909.0,4650.0,11510.0,0.2225,,,,0.0,0.0,-1.3303319607476716,0.6979223638309151
005322,Indian River Community College,Indian River State College,FL,South,3.0,27.42416,-80.358682,1.0,2.0,1.0,23.0,11571.0,2764.0,5202.0,0.3302,,,0.4248,0.0,0.0,-1.995230005287318,0.6526823556852588
001323,Indiana Institute of Technology,Indiana Institute of Technology,IN,Midwest,4.0,41.078365,-85.116479,2.0,3.0,1.0,18.0,1361.0,30446.0,21318.0,0.3383,0.5689,,0.3139,1.0,2.0,1.2983419017504931,-0.059560285540697026
001322,Indiana State University,Indiana State University,IN,Midwest,4.0,39.469073,-87.407846,1.0,3.0,1.0,17.0,6620.0,9992.0,12188.0,0.3905,0.915,,0.4107,0.0,0.0,-1.190359246133907,0.7050546492169083
001337,Indiana University at Kokomo,Indiana University-Kokomo,IN,Midwest,4.0,40.460062,-86.132048,1.0,3.0,1.0,20.0,2308.0,8179.0,6276.0,0.3469,0.8469,1063.0,0.4475,0.0,0.0,-1.363159395706269,0.24576800181551697
001324,Indiana University Bloomington,Indiana University-Bloomington,IN,Midwest,4.0,39.16609,-86.526559,1.0,3.0,1.0,15.0,36571.0,11790.0,15342.0,0.1669,0.8037,1308.0,0.8117,0.0,0.0,-1.0622796223092381,2.3903302360517076
001194,Indiana University East,Indiana University-East,IN,Midwest,2.0,39.868707,-84.881923,1.0,3.0,1.0,20.0,2446.0,8179.0,9082.0,0.3378,0.7124,1135.0,0.4536,0.0,3.0,-1.4530475772868936,-0.47020612684079444
006312,Indian Hills Cmty Coll Ottumwa,Indian Hills Community College,IA,Midwest,2.0,41.045105,-92.394736,1.0,2.0,2.0,8.0,1635.0,4872.0,7492.0,0.2234,,,,0.0,3.0,-1.4868291774500682,-0.309113939305134
006907,Indiana University Fort Wayne,Purdue University Fort Wayne,IN,Midwest,4.0,41.117278,-85.108962,1.0,3.0,1.0,19.0,5450.0,9254.0,11513.0,0.2305,0.8566,1078.0,0.3247,0.0,0.0,-1.0956253873327768,1.1583304571629645
001325,Indiana University Indianapolis,Indiana University-Indianapolis,IN,Midwest,4.0,39.772948,-86.172217,1.0,3.0,1.0,16.0,16582.0,10449.0,11408.0,0.3627,0.8139,1146.0,0.5387,0.0,0.0,-1.3396976132231784,1.2481172756713521
001338,Indiana University Northwest,Indiana University-Northwest,IN,Midwest,3.0,41.557324,-87.337249,1.0,3.0,1.0,20.0,2582.0,8179.0,5970.0,0.4255,0.767,1067.0,0.3685,0.0,0.0,-1.5760097606794847,-0.3874425129620429
002652,Indiana University of Pennsylvania,Indiana University of Pennsylvania,PA,Northeast,2.0,40.617531,-79.159332,1.0,3.0,1.0,16.0,6893.0,11380.0,17216.0,0.3576,0.912,1052.0,0.5239,0.0,3.0,-1.0462765132650382,0.14882528961774016
001339,Indiana University South Bend,Indiana University-South Bend,IN,Midwest,4.0,41.665324,-86.221991,1.0,3.0,1.0,19.0,3807.0,8179.0,8364.0,0.4117,0.8599,1072.0,0.3574,0.0,0.0,-1.3791511057471735,0.2932828622937034
001314,Indiana University Southeast,Indiana University-Southeast,IN,Midwest,3.0,38.345191,-85.819985,1.0,3.0,1.0,19.0,3088.0,8179.0,8257.0,0.3381,0.8312,1097.0,0.3341,0.0,0.0,-1.4147189131306346,0.03998616205912109
001446,Indiana Wesleyan University,Indiana Wesleyan University-Marion,IN,Midwest,2.0,40.517937,-85.667503,2.0,3.0,1.0,20.0,1927.0,31168.0,23069.0,0.2549,0.8221,1074.0,0.6633,1.0,5.0,1.1857624131122688,-0.38108585268917466
002065,Inter Amer Univ PR Fajardo,Inter American University of Puerto Rico-Fajardo,PR,Other/Territory,3.0,18.329222,-65.648052,2.0,3.0,1.0,22.0,1149.0,5580.0,8787.0,0.8348,0.3556,,0.3285,0.0,1.0,-0.6071622808379488,-2.6126677545927555
002077,Inter Amer Univ PR Guayama,Inter American University of Puerto Rico-Guayama,PR,Other/Territory,4.0,17.96635,-66.108164,2.0,3.0,1.0,22.0,1661.0,5580.0,8932.0,0.752,0.485,,0.3936,0.0,1.0,-0.47436429797805163,-1.7298459081443
000873,Inter Amer Univ PR Metro,Inter American University of Puerto Rico-Metro,PR,Other/Territory,4.0,18.368988,-66.077711,2.0,3.0,1.0,18.0,2692.0,5580.0,8964.0,0.6592,0.6644,,0.316,0.0,1.0,-0.4765280409187825,-1.164591264375086
002067,Inter American University of Puerto Rico: Barranqu,Inter American University of Puerto Rico-Barranquitas,PR,Other/Territory,3.0,18.182777,-66.303153,2.0,3.0,1.0,22.0,919.0,5542.0,7382.0,0.889,0.6583,,0.3837,0.0,1.0,-0.6901750179679257,-2.9331566230696757
003531,Inter American University of Puerto Rico: Ponce Ca,Inter American University of Puerto Rico-Ponce,PR,Other/Territory,1.0,18.007388,-66.578498,2.0,3.0,1.0,22.0,2602.0,5580.0,8245.0,0.8194,0.7029,,0.4311,0.0,1.0,-0.9889107702747425,-2.978131386645169
002318,Interior Des Inst,Interior Designers Institute,CA,West,4.0,33.641393,-117.865722,3.0,2.0,1.0,30.0,107.0,20250.0,,0.3438,,,0.875,,,,
006314,Inver Hills Community College,Inver Hills Community College,MN,Midwest,3.0,44.828599,-93.055255,1.0,2.0,2.0,3.0,2203.0,6007.0,10651.0,0.2327,,,,0.0,0.0,-1.2187851516133363,0.26358242078069954
002324,Iona University,Iona University,NY,Northeast,3.0,40.925725,-73.788046,2.0,3.0,1.0,18.0,2731.0,45880.0,27951.0,0.2615,0.9114,1167.0,0.5744,1.0,4.0,2.0000109136546356,0.3814275027008635
006217,Iowa Central C C Ft Dodge,Iowa Central Community College,IA,Midwest,2.0,42.490067,-94.20299,1.0,2.0,2.0,5.0,3107.0,5376.0,9601.0,0.3124,,,,0.0,3.0,-1.5271222458793685,-0.27349934101347656
006302,Iowa Western Community College,Iowa Western Community College,IA,Midwest,3.0,41.272168,-95.797975,1.0,2.0,2.0,6.0,3029.0,6780.0,11574.0,0.2591,,,,0.0,0.0,-1.2160443255364368,0.3453384596772833
002325,Ithaca College,Ithaca College,NY,Northeast,3.0,42.422154,-76.494136,2.0,3.0,1.0,18.0,4350.0,50510.0,32965.0,0.1901,0.6994,1285.0,0.7411,1.0,4.0,2.388967945315273,0.960918412634537
005340,J Sargeant Reynolds Cmty Col,J Sargeant Reynolds Community College,VA,South,3.0,37.636837,-77.473918,1.0,2.0,2.0,9.0,5284.0,5136.0,4553.0,0.3004,,,,0.0,0.0,-1.814041714188196,0.3770276692760923
001340,Jackson Community College,Jackson College,MI,Midwest,1.0,42.16483,-84.403942,1.0,2.0,1.0,14.0,3213.0,7040.0,7657.0,0.3442,,,0.1738,0.0,3.0,-1.7293949328406082,-0.7927218759268052
005347,J Sargeant Reynolds Parham Rd,J Sargeant Reynolds Community College,VA,South,3.0,37.636837,-77.473918,1.0,2.0,2.0,9.0,5284.0,5136.0,4553.0,0.3004,,,,0.0,0.0,-1.814041714188196,0.3770276692760923
005676,J Sargeant Reynolds Downtown,J Sargeant Reynolds Community College,VA,South,3.0,37.636837,-77.473918,1.0,2.0,2.0,9.0,5284.0,5136.0,4553.0,0.3004,,,,0.0,0.0,-1.814041714188196,0.3770276692760923
002721,ITT Little Rock,University of Arkansas at Little Rock,AR,South,4.0,34.723254,-92.339778,1.0,3.0,1.0,16.0,4740.0,8455.0,16136.0,0.4105,0.5774,1049.0,0.4142,0.0,0.0,-1.0448579236565767,0.524167294126016
001326,Itawamba Community College,Itawamba Community College,MS,South,1.0,34.276519,-88.412073,1.0,2.0,2.0,4.0,4018.0,3420.0,5034.0,0.4553,,,,0.0,3.0,-2.1536760525665692,-1.1229517292467064
003048,Island Drafting Tech,Island Drafting and Technical Institute,NY,Northeast,3.0,40.6756,-73.416761,3.0,2.0,2.0,11.0,53.0,19200.0,21392.0,0.7015,,,,1.0,1.0,1.1221117327916368,-3.363704532266112
003356,Irvine Valley College,Irvine Valley College,CA,West,4.0,33.675381,-117.777539,1.0,2.0,2.0,2.0,9577.0,1156.0,1886.0,0.2061,,,,0.0,0.0,-1.963157223998324,1.426367981895912
006306,Iowa State University,Iowa State University,IA,Midwest,4.0,42.026212,-93.648504,1.0,3.0,1.0,15.0,25033.0,10497.0,18165.0,0.1846,0.8913,1199.0,0.7547,0.0,0.0,-0.9050151089658409,2.1716398790507245
006196,Iowa Lakes Community College,Iowa Lakes Community College,IA,Midwest,2.0,43.401376,-94.835661,1.0,2.0,2.0,8.0,995.0,7196.0,10846.0,0.204,,,,0.0,3.0,-1.1460476525094994,-0.42471152509832855
003047,Interntl C Broadcst,International College of Broadcasting,OH,Midwest,4.0,39.764986,-84.137499,3.0,2.0,2.0,1.0,44.0,12430.0,18284.0,0.7429,,,,1.0,1.0,0.8158006001218345,-3.322881959654042
000946,Inter Amer Univ PR San German,Inter American University of Puerto Rico-San German,PR,Other/Territory,3.0,18.08353,-67.05082,2.0,3.0,1.0,20.0,2641.0,5580.0,9034.0,0.8245,0.5067,,0.4272,0.0,1.0,-0.7153791675398097,-2.16258273938987
002043,Inter Amer Univ PR Bayamon,Inter American University of Puerto Rico-Bayamon,PR,Other/Territory,4.0,18.351631,-66.182473,2.0,3.0,1.0,22.0,3453.0,5580.0,8783.0,0.8089,0.3642,,0.3301,0.0,1.0,-0.6396600952071801,-1.571239061327207
000180,Institute of American Indian Arts,Institute of American Indian and Alaska Native Culture and Arts Development,NM,West,1.0,35.586563,-106.010015,1.0,3.0,1.0,33.0,307.0,5801.0,12322.0,0.2038,1.0,,0.2453,0.0,3.0,-1.0870954859828443,-1.3111796388261618
002266,Jackson State Community College,Jackson State Community College,TN,South,4.0,35.645571,-88.780005,1.0,2.0,2.0,2.0,2211.0,4516.0,7343.0,0.4062,,,,0.0,0.0,-1.5106124038215742,0.016959322158437963
001341,Jackson State University,Jackson State University,MS,South,4.0,32.296105,-90.207405,1.0,3.0,1.0,16.0,4769.0,9090.0,20191.0,0.6838,0.9103,974.0,0.3219,0.0,1.0,-1.019840134503016,-0.37497794864171036
006317,Jacksonville College,Jacksonville College-Main Campus,TX,South,2.0,31.965846,-95.281311,2.0,2.0,2.0,3.0,197.0,8220.0,11674.0,0.2357,,,,1.0,5.0,0.2018550637470067,-1.7298113329909497
001736,Jacksonville State University,Jacksonville State University,AL,South,3.0,33.822938,-85.765321,1.0,3.0,1.0,18.0,7030.0,12426.0,14850.0,0.4309,0.7622,1055.0,0.5112,0.0,0.0,-1.1901047769099564,0.24672462596981962
005331,Jacksonville University,Jacksonville University,FL,South,4.0,30.353227,-81.60458,2.0,3.0,1.0,18.0,2649.0,46180.0,26255.0,0.2993,0.5729,1211.0,0.5697,1.0,2.0,1.904586170217506,0.5840235523053533
005392,James Madison University,James Madison University,VA,South,4.0,38.436311,-78.870484,1.0,3.0,1.0,16.0,20497.0,13576.0,21816.0,0.1683,0.7625,1247.0,0.8087,0.0,0.0,-0.629908675936425,2.2099862850714738
002346,Jamestown Business College,Jamestown Business College,NY,Northeast,2.0,42.095452,-79.249601,3.0,2.0,1.0,29.0,251.0,12945.0,7732.0,0.6864,0.8582,,0.6053,1.0,1.0,-0.14144147321246484,-3.1860371555208986
006318,Jamestown College,University of Jamestown,ND,Midwest,2.0,46.914302,-98.698416,2.0,3.0,1.0,20.0,947.0,24820.0,20318.0,0.2607,0.9351,,0.4402,1.0,5.0,0.9543822743512573,-0.8300756160807703
002335,Jamestown Community College,Jamestown Community College,NY,Northeast,2.0,42.1146,-79.218967,1.0,2.0,2.0,2.0,1692.0,6600.0,9507.0,0.2125,,,,0.0,3.0,-1.27166667022539,-0.16986061811273367
006320,Jefferson College,Jefferson College,MO,Midwest,1.0,38.259889,-90.558954,1.0,2.0,2.0,4.0,2514.0,4500.0,7734.0,0.2951,,,,0.0,3.0,-1.7257093813404834,-0.7560022317237403
002345,Jefferson Community College,Jefferson Community College,NY,Northeast,4.0,43.992827,-75.935051,1.0,2.0,2.0,2.0,1523.0,6048.0,11012.0,0.3255,,,,0.0,0.0,-1.0405439435700836,0.21298728797864613
001352,Jefferson State Community Coll,Jefferson State Community College,AL,South,4.0,33.652535,-86.707233,1.0,2.0,2.0,8.0,5443.0,5040.0,9024.0,0.2863,,,,0.0,0.0,-1.4532255338129423,0.9099022627789558
002339,Jewish Theol Sem Amer,Jewish Theological Seminary of America,NY,Northeast,4.0,40.811892,-73.960582,2.0,3.0,1.0,24.0,172.0,65545.0,29744.0,0.0537,0.4507,1507.0,0.8684,1.0,4.0,3.392753449521875,0.3087784981964268
001357,John A. Logan College,John A Logan College,IL,Midwest,2.0,37.747453,-89.09021,1.0,2.0,2.0,9.0,2018.0,4630.0,5321.0,0.2916,,,,0.0,3.0,-1.6949739494966813,-0.4768328458867907
006321,John Brown University,John Brown University,AR,South,2.0,36.189812,-94.560283,2.0,3.0,1.0,19.0,1415.0,30832.0,21144.0,0.2138,0.6764,1222.0,0.6677,1.0,5.0,1.0966803825103495,-0.40762895304906815
000539,John A. Gupton College,John A Gupton College,TN,South,4.0,36.156633,-86.7948,2.0,2.0,2.0,12.0,160.0,12040.0,19772.0,0.3622,0.8387,1050.0,,1.0,2.0,0.9215420741852762,-1.3260365383727153
001342,John Carroll University,John Carroll University,OH,Midwest,3.0,41.490259,-81.531224,2.0,3.0,1.0,18.0,2228.0,49100.0,28617.0,0.1978,0.811,1295.0,0.7649,1.0,4.0,2.159905699767648,0.4896857643613535
004576,John Paul the Great Catholic University,John Paul the Great Catholic University,CA,West,3.0,33.12085,-117.082401,2.0,3.0,1.0,22.0,297.0,29500.0,29124.0,0.38,0.7929,1181.0,0.6533,1.0,2.0,1.730332144694782,-1.174194429409331
001374,John Wood Community College,John Wood Community College,IL,Midwest,2.0,39.913741,-91.335828,1.0,2.0,2.0,4.0,1387.0,5700.0,6596.0,0.3935,,,,0.0,3.0,-1.6146904107894087,-0.9960698137904177
