nces_id_12,calculus_offered,advmath_offered,chemistry_offered,physics_offered,stem_advanced_offered
010237000934,1.0,1.0,1.0,1.0,4.0
010237000935,,,,,
010237000936,,,,,
010237000938,,,,,
010237000939,,,,,
010237000940,,,,,
010237000942,0.0,1.0,1.0,1.0,3.0
010237000943,,,,,
010237000944,,,,,
010237000946,,,,,
010237000947,,,,,
010237000949,,,,,
010237000954,,,,,
010237000955,,,,,
010237000956,,,,,
010237000960,,,,,
010237000961,,,,,
010237000962,1.0,1.0,1.0,1.0,4.0
010237000963,,,,,
010237000964,0.0,1.0,1.0,1.0,3.0
010237000965,,,,,
010237000966,,,,,
010237000968,,,,,
010237000969,0.0,1.0,1.0,1.0,3.0
010237000970,,,,,
010237000989,1.0,1.0,1.0,1.0,4.0
010237000990,,,,,
010237000992,,,,,
010237001028,,,,,
010237001030,,,,,
010237001038,0.0,0.0,0.0,0.0,0.0
010237001414,,,,,
010237001435,,,,,
010237001436,,,,,
010237001437,,,,,
010237001438,,,,,
010237001516,,,,,
010237001556,,,,,
010237001559,,,,,
010237001560,,,,,
010237001595,,,,,
010237001597,,,,,
010237001605,0.0,0.0,0.0,0.0,0.0
010237001617,,,,,
010237001618,0.0,0.0,0.0,0.0,0.0
010237001619,,,,,
010237001620,,,,,
010237001686,0.0,0.0,0.0,0.0,0.0
010237001688,1.0,1.0,1.0,1.0,4.0
010237001689,,,,,
010237001732,,,,,
010237001775,,,,,
010237001799,,,,,
010237001813,,,,,
010237002083,,,,,
010237002136,,,,,
010237002168,,,,,
010237002177,0.0,0.0,0.0,0.0,0.0
010237002202,,,,,
010237002208,,,,,
010237002509,0.0,0.0,0.0,0.0,0.0
010240000973,0.0,1.0,1.0,1.0,3.0
010240000975,0.0,1.0,1.0,1.0,3.0
010240000979,0.0,1.0,1.0,1.0,3.0
010240000980,0.0,1.0,1.0,1.0,3.0
010240000981,,,,,
010240000983,,,,,
010240001087,0.0,1.0,1.0,1.0,3.0
010240001562,,,,,
010243000504,1.0,1.0,1.0,0.0,3.0
010243000991,,,,,
010243000993,,,,,
010243000995,,,,,
010243000996,,,,,
010243000998,,,,,
010243001001,,,,,
010243001004,,,,,
010243001006,,,,,
010243001007,,,,,
010243001008,,,,,
010243001009,,,,,
010243001010,,,,,
010243001011,0.0,1.0,1.0,1.0,3.0
010243001012,,,,,
010243001013,,,,,
010243001014,,,,,
010243001015,1.0,1.0,1.0,1.0,4.0
010243001017,,,,,
010243001021,,,,,
010243001022,,,,,
010243001024,0.0,1.0,1.0,0.0,2.0
010243001025,,,,,
010243001027,,,,,
010243001031,,,,,
010243001034,,,,,
010243001035,0.0,1.0,1.0,0.0,2.0
010243001036,1.0,1.0,1.0,0.0,3.0
010243001037,,,,,
010243001039,,,,,
010243001101,,,,,
010243001105,,,,,
010243001111,,,,,
010243001392,,,,,
010243001417,1.0,1.0,1.0,1.0,4.0
010243001439,,,,,
010243001457,1.0,1.0,1.0,1.0,4.0
010243001458,,,,,
010243001459,,,,,
010243001524,,,,,
010243001563,,,,,
010243001564,,,,,
010243001691,0.0,0.0,0.0,0.0,0.0
010243001753,,,,,
010243001776,,,,,
010243001777,,,,,
010243002084,,,,,
010243002151,,,,,
010243002152,,,,,
010243002207,,,,,
010243002214,0.0,1.0,1.0,1.0,3.0
010248000202,,,,,
010248000204,,,,,
010248000212,,,,,
010248000574,,,,,
010248001041,,,,,
010248001042,1.0,1.0,1.0,0.0,3.0
010248001043,,,,,
010248001044,0.0,1.0,1.0,0.0,2.0
010248001046,,,,,
010248001048,1.0,1.0,1.0,1.0,4.0
010248001050,,,,,
010248001051,,,,,
010248001052,0.0,1.0,1.0,1.0,3.0
010248001440,,,,,
010248001696,1.0,1.0,1.0,0.0,3.0
010248001864,,,,,
010248001871,,,,,
010249001053,,,,,
010249001054,,,,,
010249001055,,,,,
010249001056,1.0,1.0,1.0,1.0,4.0
010249001057,0.0,1.0,0.0,0.0,1.0
010249001058,,,,,
010252001059,,,,,
010252001060,,,,,
010252001062,1.0,1.0,1.0,1.0,4.0
010252001063,,,,,
010252001424,,,,,
010252001800,,,,,
010255000583,,,,,
010255001064,0.0,1.0,1.0,0.0,2.0
010255002355,,,,,
010258000093,,,,,
010258000349,,,,,
010258001067,,,,,
010258001068,,,,,
010258001070,1.0,1.0,1.0,1.0,4.0
010258001071,,,,,
010258001566,,,,,
010258001778,,,,,
010261001073,1.0,1.0,1.0,1.0,4.0
010261001074,,,,,
010261001078,,,,,
010263501075,1.0,1.0,1.0,1.0,4.0
010263501076,,,,,
010263501383,,,,,
010263501733,,,,,
010263501865,,,,,
010263502099,,,,,
010264001080,1.0,1.0,1.0,0.0,3.0
010264001081,,,,,
010264001084,,,,,
010264001085,,,,,
010265001469,,,,,
010265001541,,,,,
010265001569,,,,,
010265001570,,,,,
010265001572,,,,,
010265001573,0.0,1.0,1.0,1.0,3.0
010265001722,,,,,
010265001883,,,,,
010267001577,0.0,0.0,0.0,0.0,0.0
010267001734,0.0,1.0,1.0,1.0,3.0
010270001088,1.0,1.0,1.0,1.0,4.0
010270001089,,,,,
010270001090,,,,,
010270001091,,,,,
010270001092,,,,,
010270001093,,,,,
010270001096,,,,,
010270001547,,,,,
010270001548,,,,,
010270002140,0.0,0.0,1.0,0.0,1.0
010270002179,,,,,
010273001097,,,,,
010273001098,1.0,0.0,1.0,1.0,3.0
010273001102,0.0,1.0,1.0,1.0,3.0
010273001103,,,,,
010273001104,0.0,1.0,1.0,1.0,3.0
010273001106,,,,,
010276001108,1.0,1.0,1.0,1.0,4.0
010276001109,,,,,
010276001818,,,,,
010279001110,,,,,
010279001112,0.0,1.0,1.0,0.0,2.0
010279001113,,,,,
010279001114,0.0,1.0,1.0,0.0,2.0
010279001115,,,,,
010282001119,0.0,1.0,1.0,1.0,3.0
010282001122,,,,,
010282001123,0.0,1.0,1.0,1.0,3.0
010282001124,,,,,
010282001125,0.0,1.0,1.0,0.0,2.0
010282002171,,,,,
010282002438,,,,,
010285001126,1.0,1.0,1.0,1.0,4.0
010285001127,,,,,
010285001128,,,,,
010288001132,,,,,
010288001133,,,,,
010288001134,,,,,
010288001135,,,,,
010288001441,,,,,
010288001802,1.0,1.0,1.0,1.0,4.0
010288002192,,,,,
010291001140,,,,,
010291001141,,,,,
010291001142,1.0,1.0,1.0,1.0,4.0
010291001143,,,,,
010294001145,,,,,
010294001147,1.0,1.0,1.0,1.0,4.0
010294001148,,,,,
010294001486,,,,,
010294001587,,,,,
010297000152,,,,,
010297000540,0.0,0.0,0.0,0.0,0.0
010297001151,,,,,
010297001153,,,,,
010297001154,,,,,
010297001157,,,,,
010297001158,,,,,
010297001160,0.0,1.0,1.0,1.0,3.0
010297001161,,,,,
010297002523,1.0,0.0,1.0,0.0,2.0
010300000160,,,,,
010300001164,1.0,1.0,1.0,0.0,3.0
010300001167,,,,,
010300001168,,,,,
010303000031,,,,,
010303000124,,,,,
010303000324,,,,,
010303001169,,,,,
010303001170,1.0,1.0,1.0,1.0,4.0
010303001171,1.0,1.0,1.0,1.0,4.0
010303001173,,,,,
010303001174,1.0,1.0,1.0,1.0,4.0
010303001175,,,,,
010303001176,,,,,
010303001177,1.0,1.0,1.0,1.0,4.0
010303001178,,,,,
010303001181,,,,,
010303001186,,,,,
010303001187,1.0,1.0,1.0,1.0,4.0
010303001188,,,,,
010303001189,1.0,1.0,1.0,1.0,4.0
010303001442,,,,,
010303001588,,,,,
010303001621,,,,,
010303001803,0.0,0.0,0.0,0.0,0.0
010303001804,,,,,
010303001822,,,,,
010303001868,,,,,
010303002085,,,,,
010303002128,,,,,
010303002189,,,,,
010303002191,1.0,1.0,1.0,1.0,4.0
010303002199,,,,,
010306200217,,,,,
010306200219,,,,,
010306200322,,,,,
010306200520,,,,,
010306201172,,,,,
010306201362,0.0,1.0,1.0,0.0,2.0
010306201367,0.0,1.0,1.0,0.0,2.0
010306201372,,,,,
010306201376,1.0,1.0,1.0,0.0,3.0
010306201377,0.0,1.0,1.0,1.0,3.0
010306201378,,,,,
010306201537,,,,,
010306201591,1.0,1.0,1.0,0.0,3.0
010306201622,,,,,
010306201779,,,,,
010306201877,,,,,
010306202170,,,,,
010306202485,1.0,1.0,1.0,0.0,3.0
010309001192,,,,,
010309001194,0.0,0.0,0.0,0.0,0.0
010309001195,,,,,
010309001592,,,,,
010309002201,0.0,1.0,1.0,0.0,2.0
010312001199,,,,,
010312001200,0.0,1.0,1.0,1.0,3.0
010312001594,,,,,
010312002100,,,,,
010315001201,,,,,
010315001203,,,,,
010315001205,,,,,
010315001207,0.0,1.0,1.0,0.0,2.0
010315001208,,,,,
010315001724,,,,,
010318000577,,,,,
010318001209,,,,,
010318001210,1.0,1.0,1.0,0.0,3.0
010318001211,,,,,
010318001212,,,,,
010318001213,0.0,1.0,1.0,1.0,3.0
010318001214,1.0,1.0,1.0,1.0,4.0
010318001215,1.0,1.0,1.0,1.0,4.0
010318001216,1.0,1.0,1.0,0.0,3.0
010318001220,0.0,1.0,1.0,0.0,2.0
010318001226,0.0,1.0,1.0,0.0,2.0
010318001443,,,,,
010318001599,,,,,
010318001756,,,,,
010318001805,,,,,
010318001806,,,,,
010318002086,,,,,
010321000038,0.0,0.0,1.0,0.0,1.0
010321001228,,,,,
010321001229,0.0,1.0,0.0,0.0,1.0
010321001234,0.0,0.0,1.0,0.0,1.0
010321002433,,,,,
010324001236,,,,,
010324001238,1.0,1.0,1.0,1.0,4.0
010324001601,,,,,
010327001239,,,,,
010327001240,0.0,1.0,1.0,0.0,2.0
010327002138,,,,,
010330001247,,,,,
010330001248,0.0,1.0,1.0,1.0,3.0
010330002499,,,,,
010333001602,1.0,1.0,1.0,1.0,4.0
010333001603,,,,,
010333001807,,,,,
010336000584,,,,,
010336001250,,,,,
010336001251,,,,,
010336001252,,,,,
010336001255,,,,,
010336001257,,,,,
010336001260,,,,,
010336001266,,,,,
010336001268,,,,,
010336001269,,,,,
010336001271,,,,,
010336001608,1.0,1.0,1.0,1.0,4.0
010336001632,,,,,
010336001889,,,,,
010336002101,1.0,1.0,1.0,1.0,4.0
010336002102,1.0,1.0,1.0,1.0,4.0
010336002134,,,,,
010336002143,,,,,
010336002145,,,,,
010339000052,1.0,1.0,1.0,1.0,4.0
010339001272,,,,,
010339001273,,,,,
010339001274,0.0,1.0,1.0,1.0,3.0
010339001275,,,,,
010339001276,,,,,
010339001277,,,,,
010339001278,,,,,
010339001279,,,,,
010339001280,,,,,
010339001282,0.0,1.0,1.0,1.0,3.0
010339001283,,,,,
010339001284,,,,,
010339001285,,,,,
010339001287,0.0,1.0,1.0,1.0,3.0
010339001289,,,,,
010339001291,0.0,1.0,1.0,1.0,3.0
010339001292,,,,,
010339001293,,,,,
010339001294,,,,,
010339001295,,,,,
010339001445,,,,,
010339001462,,,,,
010339001540,,,,,
010339001633,,,,,
010339001702,0.0,0.0,0.0,0.0,0.0
010339001880,,,,,
010339001882,,,,,
010339001887,,,,,
010339002087,,,,,
010339002088,,,,,
010339002153,1.0,1.0,1.0,0.0,3.0
010339002154,,,,,
010339002350,,,,,
010339002517,,,,,
010342001297,0.0,0.0,1.0,0.0,1.0
010342001298,,,,,
010342001299,,,,,
010342001300,,,,,
010342001656,,,,,
010343001301,,,,,
010343001302,,,,,
010343001303,,,,,
010343001304,1.0,1.0,1.0,1.0,4.0
010343001425,,,,,
010343002103,,,,,
010343002135,,,,,
010343002481,,,,,
010343002500,0.0,1.0,0.0,0.0,1.0
010345000131,,,,,
010345000135,0.0,0.0,1.0,1.0,2.0
010345001305,,,,,
010345001307,,,,,
010345001308,0.0,1.0,1.0,0.0,2.0
010345001309,,,,,
010345001310,0.0,0.0,1.0,1.0,2.0
010345001311,0.0,0.0,1.0,0.0,1.0
010345001317,,,,,
010345001319,,,,,
010345001320,0.0,0.0,1.0,0.0,1.0
010345001321,,,,,
010345001325,,,,,
010345001611,,,,,
010345001703,,,,,
010345002377,,,,,
010348001332,,,,,
010348001333,,,,,
010348001335,0.0,1.0,1.0,0.0,2.0
010348001336,0.0,1.0,1.0,1.0,3.0
010348001337,0.0,1.0,1.0,0.0,2.0
010348001338,0.0,1.0,1.0,0.0,2.0
010348001339,0.0,1.0,1.0,0.0,2.0
010351000325,,,,,
010351001342,,,,,
010351001344,,,,,
010351001780,0.0,1.0,1.0,0.0,2.0
010351001809,,,,,
010354000343,,,,,
010354001355,0.0,1.0,1.0,1.0,3.0
010354001613,,,,,
010358001356,0.0,1.0,1.0,0.0,2.0
010358001357,0.0,1.0,1.0,1.0,3.0
010358001358,,,,,
010358001359,0.0,1.0,1.0,0.0,2.0
010358001360,0.0,1.0,0.0,1.0,2.0
010358001463,,,,,
010358001464,,,,,
010358001465,,,,,
010358001466,,,,,
020000100206,1.0,1.0,1.0,1.0,4.0
020000100207,,,,,
020000100208,1.0,1.0,1.0,1.0,4.0
020000100209,1.0,1.0,1.0,1.0,4.0
020000100210,1.0,1.0,1.0,1.0,4.0
020000100211,0.0,0.0,1.0,1.0,2.0
020000100212,1.0,1.0,1.0,1.0,4.0
020000100213,1.0,1.0,1.0,1.0,4.0
020000100214,1.0,1.0,1.0,1.0,4.0
020000100215,,,,,
020000100318,0.0,0.0,0.0,0.0,0.0
020000100329,,,,,
020000100389,1.0,1.0,1.0,1.0,4.0
020000100391,1.0,1.0,1.0,1.0,4.0
020000100392,0.0,0.0,0.0,0.0,0.0
020000100406,1.0,1.0,1.0,1.0,4.0
020000100408,1.0,1.0,1.0,1.0,4.0
020000100409,1.0,1.0,1.0,1.0,4.0
020000100436,,,,,
020000100438,1.0,1.0,1.0,1.0,4.0
020000100439,1.0,1.0,1.0,1.0,4.0
020000100440,1.0,1.0,1.0,1.0,4.0
020000100441,1.0,1.0,1.0,1.0,4.0
020000100474,0.0,0.0,0.0,0.0,0.0
020000100475,0.0,0.0,0.0,0.0,0.0
020000100476,1.0,1.0,1.0,1.0,4.0
020000100619,1.0,1.0,1.0,1.0,4.0
020000100620,0.0,0.0,0.0,0.0,0.0
020000100765,0.0,0.0,0.0,0.0,0.0
020000300216,0.0,0.0,0.0,0.0,0.0
020000300217,0.0,0.0,1.0,0.0,1.0
020000300218,0.0,0.0,0.0,0.0,0.0
020000300219,0.0,0.0,0.0,0.0,0.0
020000300220,0.0,0.0,1.0,0.0,1.0
020000300222,0.0,0.0,0.0,0.0,0.0
020000300410,0.0,0.0,0.0,0.0,0.0
020000300411,0.0,0.0,1.0,0.0,1.0
020000300412,0.0,0.0,0.0,0.0,0.0
020000300413,0.0,0.0,0.0,0.0,0.0
020000300767,,,,,
020000400579,0.0,0.0,0.0,0.0,0.0
020000400623,0.0,0.0,0.0,0.0,0.0
020000400624,0.0,0.0,0.0,0.0,0.0
020000500582,0.0,0.0,0.0,0.0,0.0
020000600558,1.0,1.0,1.0,1.0,4.0
020000700004,0.0,0.0,0.0,0.0,0.0
020000700007,0.0,0.0,0.0,0.0,0.0
020000700177,0.0,1.0,0.0,0.0,1.0
020000700461,0.0,1.0,0.0,0.0,1.0
020001000005,,,,,
020001000080,0.0,0.0,1.0,0.0,1.0
020002000012,0.0,0.0,0.0,0.0,0.0
020002000013,0.0,0.0,0.0,0.0,0.0
020002000014,0.0,0.0,0.0,0.0,0.0
020002000015,0.0,0.0,0.0,0.0,0.0
020002000016,0.0,0.0,0.0,0.0,0.0
020002000017,0.0,0.0,0.0,1.0,1.0
020002000018,0.0,0.0,0.0,0.0,0.0
020002000019,0.0,0.0,0.0,1.0,1.0
020002000421,0.0,0.0,0.0,0.0,0.0
020002000422,0.0,0.0,0.0,0.0,0.0
020002000423,0.0,0.0,0.0,0.0,0.0
020002000466,0.0,0.0,1.0,0.0,1.0
020002000467,0.0,0.0,0.0,0.0,0.0
020002000468,0.0,0.0,0.0,0.0,0.0
020002000499,0.0,0.0,0.0,0.0,0.0
020003000020,0.0,1.0,1.0,1.0,3.0
020003000626,,,,,
020003000751,0.0,0.0,1.0,0.0,1.0
020005000023,1.0,0.0,0.0,0.0,1.0
020005000024,0.0,0.0,1.0,0.0,1.0
020005000025,0.0,0.0,0.0,1.0,1.0
020005000026,0.0,0.0,0.0,0.0,0.0
020005000027,0.0,0.0,0.0,0.0,0.0
020005000028,0.0,1.0,0.0,1.0,2.0
020005000424,,,,,
020005000528,0.0,1.0,0.0,0.0,1.0
020006000029,1.0,1.0,1.0,0.0,3.0
020006000627,,,,,
020006000750,0.0,0.0,0.0,0.0,0.0
020007000034,,,,,
020007000036,0.0,0.0,0.0,0.0,0.0
020007000039,0.0,0.0,0.0,0.0,0.0
020007000398,0.0,0.0,0.0,0.0,0.0
020007000583,0.0,0.0,0.0,0.0,0.0
020009000038,0.0,1.0,1.0,0.0,2.0
020009000160,0.0,0.0,0.0,0.0,0.0
020009000433,,,,,
020009000629,,,,,
020010000510,0.0,0.0,0.0,0.0,0.0
020010000559,,,,,
020010000599,1.0,1.0,1.0,1.0,4.0
020010000630,0.0,1.0,1.0,1.0,3.0
020010000764,,,,,
020012000042,,,,,
020012000634,0.0,1.0,0.0,1.0,2.0
020013000044,,,,,
020013000252,0.0,0.0,0.0,0.0,0.0
020013000253,1.0,1.0,0.0,1.0,3.0
020013000635,0.0,0.0,0.0,0.0,0.0
020015000046,,,,,
020015000047,0.0,1.0,1.0,1.0,3.0
020015000048,0.0,0.0,0.0,1.0,1.0
020015000050,,,,,
020015000052,,,,,
020015000306,,,,,
020015000427,0.0,0.0,0.0,0.0,0.0
020015000523,,,,,
020015000584,,,,,
020018000053,,,,,
020018000054,,,,,
020018000056,,,,,
020018000057,1.0,1.0,1.0,1.0,4.0
020018000058,,,,,
020018000059,,,,,
020018000060,,,,,
020018000062,,,,,
020018000063,,,,,
020018000064,,,,,
020018000065,,,,,
020018000066,,,,,
020018000067,,,,,
020018000068,,,,,
020018000069,1.0,1.0,1.0,1.0,4.0
020018000070,,,,,
020018000071,,,,,
020018000072,,,,,
020018000073,1.0,1.0,1.0,1.0,4.0
020018000074,,,,,
020018000075,1.0,1.0,1.0,1.0,4.0
020018000076,,,,,
020018000077,,,,,
020018000078,,,,,
020018000082,,,,,
020018000083,,,,,
020018000086,,,,,
020018000087,,,,,
020018000088,,,,,
020018000089,,,,,
020018000092,,,,,
020018000093,,,,,
020018000094,,,,,
020018000095,,,,,
020018000096,,,,,
020018000097,,,,,
020018000098,,,,,
020018000099,,,,,
020018000101,0.0,1.0,1.0,0.0,2.0
020018000102,,,,,
020018000103,,,,,
020018000104,,,,,
020018000105,,,,,
020018000106,,,,,
020018000107,,,,,
020018000108,,,,,
020018000109,0.0,0.0,0.0,0.0,0.0
020018000110,0.0,0.0,1.0,0.0,1.0
020018000112,,,,,
020018000115,1.0,1.0,1.0,1.0,4.0
020018000116,,,,,
020018000117,,,,,
020018000118,,,,,
020018000119,,,,,
020018000120,1.0,1.0,1.0,1.0,4.0
020018000121,0.0,0.0,0.0,0.0,0.0
020018000122,,,,,
020018000123,,,,,
020018000124,,,,,
020018000147,,,,,
020018000149,,,,,
020018000151,,,,,
020018000154,,,,,
020018000172,,,,,
020018000178,1.0,1.0,1.0,1.0,4.0
020018000229,,,,,
020018000341,0.0,0.0,0.0,0.0,0.0
020018000390,,,,,
020018000400,,,,,
020018000401,1.0,1.0,0.0,0.0,2.0
020018000432,0.0,0.0,0.0,0.0,0.0
020018000454,1.0,1.0,1.0,1.0,4.0
020018000458,1.0,1.0,1.0,1.0,4.0
020018000459,,,,,
020018000460,,,,,
020018000504,,,,,
020018000505,,,,,
020018000506,,,,,
020018000530,1.0,1.0,1.0,1.0,4.0
020018000531,1.0,1.0,1.0,1.0,4.0
020018000532,,,,,
020018000533,,,,,
020018000534,,,,,
020018000555,0.0,0.0,0.0,1.0,1.0
020018000561,,,,,
020018000562,,,,,
020018000598,,,,,
020018000713,,,,,
020018000729,,,,,
020018000732,,,,,
020018000736,,,,,
020018000756,1.0,1.0,1.0,1.0,4.0
020018000760,,,,,
020018000763,0.0,1.0,0.0,1.0,2.0
020018000910,0.0,0.0,1.0,0.0,1.0
020018010080,,,,,
020018010162,,,,,
020018099999,0.0,0.0,0.0,0.0,0.0
020021000125,0.0,1.0,1.0,1.0,3.0
020021000127,,,,,
020021000129,,,,,
020021000130,,,,,
020021000131,,,,,
020021000132,,,,,
020021000133,1.0,1.0,1.0,1.0,4.0
020021000134,,,,,
020021000265,,,,,
020021000268,,,,,
020021000396,0.0,0.0,0.0,0.0,0.0
020021000508,,,,,
020021000737,1.0,1.0,1.0,1.0,4.0
020021000738,0.0,0.0,0.0,0.0,0.0
020021000755,,,,,
020024000035,0.0,1.0,0.0,0.0,1.0
020024000135,,,,,
020024000136,,,,,
020024000142,0.0,0.0,0.0,0.0,0.0
020024000143,1.0,1.0,1.0,1.0,4.0
020024000638,,,,,
020027000144,,,,,
020027000639,0.0,1.0,0.0,1.0,2.0
020027000670,0.0,0.0,0.0,0.0,0.0
020030000146,0.0,1.0,1.0,0.0,2.0
020033000148,0.0,0.0,0.0,0.0,0.0
020033000746,0.0,0.0,0.0,0.0,0.0
020036000150,0.0,0.0,1.0,1.0,2.0
020039000079,0.0,0.0,0.0,0.0,0.0
020039000081,0.0,0.0,0.0,0.0,0.0
020039000152,,,,,
020039000153,0.0,0.0,0.0,0.0,0.0
020039000155,0.0,0.0,0.0,0.0,0.0
020039000156,,,,,
020039000157,0.0,0.0,0.0,0.0,0.0
020039000158,1.0,1.0,1.0,1.0,4.0
020039000159,0.0,0.0,0.0,0.0,0.0
020039000163,,,,,
020039000164,0.0,0.0,0.0,0.0,0.0
020039000165,0.0,0.0,0.0,0.0,0.0
020039000168,0.0,0.0,0.0,1.0,1.0
020039000169,,,,,
020039000171,,,,,
020039000173,,,,,
020039000175,0.0,1.0,0.0,0.0,1.0
020039000176,,,,,
020039000274,,,,,
020039000296,,,,,
020039000299,,,,,
020039000397,0.0,1.0,1.0,1.0,3.0
020039000403,,,,,
020039000437,,,,,
020039000448,,,,,
020039000463,,,,,
020039000512,,,,,
020039000513,0.0,0.0,0.0,0.0,0.0
020039000536,0.0,0.0,0.0,0.0,0.0
020039000537,1.0,1.0,1.0,1.0,4.0
020039000538,,,,,
020039000539,,,,,
020039000540,1.0,1.0,1.0,0.0,3.0
020039000541,,,,,
020039000542,1.0,1.0,1.0,1.0,4.0
020039000543,,,,,
020039000601,,,,,
020039000602,,,,,
020039000612,0.0,0.0,0.0,0.0,0.0
020039000645,1.0,1.0,0.0,1.0,3.0
020039000718,0.0,0.0,0.0,0.0,0.0
020039000735,0.0,0.0,0.0,0.0,0.0
020045000179,0.0,1.0,1.0,0.0,2.0
020048000137,,,,,
020048000180,0.0,0.0,0.0,0.0,0.0
020048000181,0.0,0.0,0.0,0.0,0.0
020048000183,,,,,
020048000185,1.0,1.0,1.0,1.0,4.0
020048000186,,,,,
020048000188,,,,,
020048000189,0.0,0.0,0.0,0.0,0.0
020048000190,,,,,
020048000191,0.0,0.0,0.0,0.0,0.0
020048000192,0.0,0.0,0.0,0.0,0.0
020048000435,0.0,0.0,0.0,0.0,0.0
020048500193,,,,,
020048500194,0.0,0.0,0.0,0.0,0.0
020048500195,0.0,0.0,0.0,0.0,0.0
020048500197,0.0,0.0,0.0,0.0,0.0
020048500198,0.0,0.0,0.0,0.0,0.0
020048500199,0.0,0.0,0.0,0.0,0.0
020048500200,0.0,0.0,0.0,0.0,0.0
020048500202,0.0,0.0,0.0,0.0,0.0
020048500203,0.0,0.0,0.0,0.0,0.0
020048500204,0.0,0.0,1.0,0.0,1.0
020048500205,0.0,0.0,0.0,0.0,0.0
020048500334,0.0,0.0,0.0,0.0,0.0
020048500473,,,,,
020051000011,,,,,
020051000224,1.0,1.0,1.0,1.0,4.0
020051000225,0.0,0.0,0.0,0.0,0.0
020051000226,,,,,
020051000227,1.0,1.0,1.0,0.0,3.0
020051000230,,,,,
020051000232,1.0,1.0,0.0,1.0,3.0
020051000233,,,,,
020051000237,1.0,1.0,1.0,1.0,4.0
020051000311,,,,,
020051000312,,,,,
020051000407,0.0,0.0,0.0,0.0,0.0
020051000414,,,,,
020051000416,,,,,
020051000425,0.0,0.0,1.0,0.0,1.0
020051000443,,,,,
020051000444,,,,,
020051000452,0.0,0.0,0.0,0.0,0.0
020051000469,1.0,1.0,1.0,1.0,4.0
020051000480,,,,,
020051000514,,,,,
020051000544,,,,,
020051000545,,,,,
020051000547,,,,,
020051000565,,,,,
020051000585,,,,,
020051000586,0.0,1.0,1.0,0.0,2.0
020051000711,1.0,1.0,1.0,1.0,4.0
020051000719,,,,,
020051000720,0.0,1.0,0.0,0.0,1.0
020051000721,,,,,
020051000722,,,,,
020051000723,,,,,
020051000724,,,,,
020051000725,,,,,
020051000726,0.0,0.0,0.0,0.0,0.0
020051000727,,,,,
020051000731,1.0,1.0,1.0,1.0,4.0
020051000733,,,,,
020051000734,0.0,0.0,0.0,0.0,0.0
020051000740,,,,,
020051000741,,,,,
020051000744,,,,,
020051000747,1.0,1.0,0.0,0.0,2.0
020051000758,1.0,1.0,1.0,1.0,4.0
020051000759,,,,,
020052000240,0.0,0.0,0.0,0.0,0.0
020052000241,0.0,0.0,0.0,0.0,0.0
020052000242,0.0,0.0,0.0,0.0,0.0
020052000244,0.0,0.0,0.0,0.0,0.0
020052000245,0.0,0.0,0.0,0.0,0.0
020052000246,0.0,0.0,0.0,0.0,0.0
020052000247,0.0,0.0,0.0,0.0,0.0
020052000327,0.0,1.0,1.0,1.0,3.0
020052500111,,,,,
020052500250,,,,,
020052500648,1.0,1.0,1.0,0.0,3.0
020054000251,1.0,0.0,0.0,0.0,1.0
020054000321,1.0,1.0,1.0,1.0,4.0
020057000254,,,,,
020057000323,,,,,
020057000426,0.0,0.0,0.0,0.0,0.0
020057000568,1.0,1.0,0.0,1.0,3.0
020060000002,,,,,
020060000045,,,,,
020060000049,0.0,0.0,0.0,1.0,1.0
020060000055,,,,,
020060000114,,,,,
020060000162,,,,,
020060000238,,,,,
020060000256,,,,,
020060000258,,,,,
020060000259,,,,,
020060000260,0.0,1.0,1.0,0.0,2.0
020060000262,,,,,
020060000267,,,,,
020060000269,,,,,
020060000270,1.0,1.0,1.0,0.0,3.0
020060000271,,,,,
020060000273,1.0,1.0,1.0,0.0,3.0
020060000275,,,,,
020060000276,,,,,
020060000277,,,,,
020060000279,,,,,
020060000280,,,,,
020060000281,1.0,1.0,1.0,1.0,4.0
020060000324,,,,,
020060000325,0.0,1.0,0.0,0.0,1.0
020060000464,0.0,1.0,1.0,0.0,2.0
020060000516,,,,,
020060000519,,,,,
020060000587,0.0,0.0,0.0,0.0,0.0
020060000600,,,,,
020060000650,0.0,1.0,1.0,1.0,3.0
020060000651,,,,,
020060000652,,,,,
020060000742,,,,,
020060000761,,,,,
020060000766,,,,,
020061000139,,,,,
020061000283,0.0,0.0,0.0,1.0,1.0
020061000284,0.0,0.0,0.0,1.0,1.0
020061000285,,,,,
020061000286,0.0,1.0,1.0,1.0,3.0
020061000287,0.0,0.0,0.0,0.0,0.0
020061000288,0.0,0.0,0.0,1.0,1.0
020061000289,0.0,0.0,1.0,0.0,1.0
020061000290,0.0,0.0,0.0,1.0,1.0
020061000291,0.0,0.0,1.0,0.0,1.0
020061000470,0.0,0.0,0.0,0.0,0.0
020062500292,0.0,0.0,0.0,0.0,0.0
020062500293,0.0,0.0,1.0,0.0,1.0
020062500294,0.0,1.0,0.0,0.0,1.0
020062500295,0.0,0.0,1.0,0.0,1.0
020062500297,0.0,0.0,0.0,0.0,0.0
020062500298,,,,,
020062500300,0.0,0.0,0.0,0.0,0.0
020062500301,0.0,0.0,0.0,0.0,0.0
020062500302,0.0,0.0,0.0,0.0,0.0
020062500303,0.0,0.0,0.0,0.0,0.0
020062500394,0.0,0.0,0.0,0.0,0.0
