ibo_school_id,ib_name,offers_dp,offers_cp,offers_myp,offers_pyp,programmes,ncessch,nces_name,city,state
62306,Roosevelt Elementary School,f,f,f,t,PYP,1600773,ROOSEVELT ELEMENTARY SCHOOL,NAMPA,ID 
62306,Roosevelt Elementary School,f,f,f,t,PYP,3800391,ROOSEVELT ELEMENTARY SCHOOL,Mandan,ND 
62306,Roosevelt Elementary School,f,f,f,t,PYP,5301704,Roosevelt Elementary School,Yakima,WA 
62306,Roosevelt Elementary School,f,f,f,t,PYP,3901127,Roosevelt Elementary School,Lakewood,OH 
62306,Roosevelt Elementary School,f,f,f,t,PYP,2605747,Roosevelt Elementary School,STEVENSVILLE,MI 
62306,Roosevelt Elementary School,f,f,f,t,PYP,5300112,Roosevelt Elementary School,Bellingham,WA 
62306,Roosevelt Elementary School,f,f,f,t,PYP,5400628,Roosevelt Elementary School,Point Pleasant,WV 
62306,Roosevelt Elementary School,f,f,f,t,PYP,5300638,Roosevelt Elementary School,VANCOUVER,WA 
62306,Roosevelt Elementary School,f,f,f,t,PYP,3405646,Roosevelt Elementary School,RAHWAY,NJ 
62306,Roosevelt Elementary School,f,f,f,t,PYP,0400413,Roosevelt Elementary School,MESA,AZ 
62306,Roosevelt Elementary School,f,f,f,t,PYP,1900431,Roosevelt Elementary School,Council Bluffs,IA 
476,Roosevelt High School,t,t,t,f,"MYP, DP, CP",5600256,Roosevelt High School,Casper,WY 
476,Roosevelt High School,t,t,t,f,"MYP, DP, CP",1900574,Roosevelt High School,Des Moines,IA 
476,Roosevelt High School,t,t,t,f,"MYP, DP, CP",5301239,Roosevelt High School,SEATTLE,WA 
476,Roosevelt High School,t,t,t,f,"MYP, DP, CP",3603463,ROOSEVELT HIGH SCHOOL,ROOSEVELT,NY 
476,Roosevelt High School,t,t,t,f,"MYP, DP, CP",2607252,Roosevelt High School,WYANDOTTE,MI 
476,Roosevelt High School,t,t,t,f,"MYP, DP, CP",0800810,Roosevelt High School,JOHNSTOWN,CO 
476,Roosevelt High School,t,t,t,f,"MYP, DP, CP",4101821,Roosevelt High School,Portland,OR 
476,Roosevelt High School,t,t,t,f,"MYP, DP, CP",1701093,Roosevelt High School,Chicago,IL 
2985,Roosevelt International Middle School,f,f,t,f,MYP,,,,
62428,Roosevelt Middle School_MA,f,f,t,f,MYP,,,,
6815,Rosa Parks Elementary School,f,f,f,t,PYP,3905331,Rosa Parks Elementary School,Middletown,OH 
6815,Rosa Parks Elementary School,f,f,f,t,PYP,1801809,Rosa Parks Elementary School,Indianapolis,IN 
6815,Rosa Parks Elementary School,f,f,f,t,PYP,4100872,Rosa Parks Elementary School,Portland,OR 
6815,Rosa Parks Elementary School,f,f,f,t,PYP,3901777,Rosa Parks Elementary School,Toledo,OH 
6815,Rosa Parks Elementary School,f,f,f,t,PYP,2101422,Rosa Parks Elementary School,Lexington,KY 
49631,Roscoe Wilson Elementary School,f,f,f,t,PYP,,,,
60370,Rose Stein International Elementary,f,f,f,t,PYP,0806724,Rose Stein International Elementary,LAKEWOOD,CO 
62720,Roton Middle School,f,f,t,f,MYP,0900657,Roton Middle School,Norwalk,CT 
6595,Rountree Elementary,f,f,f,t,PYP,,,,
1092,Rowland High School,t,f,f,f,DP,,,,
50367,Roxborough Primary and Intermediate School,f,f,f,t,PYP,,,,
49636,Royal High School,t,f,f,f,DP,5301123,Royal High School,Royal City,WA 
16016,Royal Oak High School,t,f,t,f,"MYP, DP",2606637,Royal Oak High School,ROYAL OAK,MI 
16017,Royal Oak Middle School,f,f,t,f,MYP,2602069,Royal Oak Middle School,ROYAL OAK,MI 
51912,Royal Palm Beach High School,t,f,f,f,DP,1203223,ROYAL PALM BEACH HIGH SCHOOL,ROYAL PALM BEACH,FL 
62380,Roy Cisneros Leadership School for Boys,f,f,f,t,PYP,,,,
3215,Roy Martin Middle School,f,f,t,f,MYP,,,,
119,Rufus King International High School,t,f,t,f,"MYP, DP",,,,
50694,Rufus King International Middle School,f,f,t,f,MYP,,,,
61266,Running Springs Academy,f,f,f,t,PYP,0608246,Running Springs Academy,Anaheim,CA 
647,Rutherford High School,t,t,f,f,"DP, CP",3400810,Rutherford High School,RUTHERFORD,NJ 
647,Rutherford High School,t,t,f,f,"DP, CP",1200064,RUTHERFORD HIGH SCHOOL,PANAMA CITY,FL 
3208,Sabin World Elementary,f,f,f,t,PYP,,,,
1030,Sacred Heart Schools,t,f,t,t,"PYP, MYP, DP",,,,
51525,Saddleback High School,t,f,f,f,DP,,,,
63019,Safety Harbor Middle School,f,f,t,f,MYP,1201674,SAFETY HARBOR MIDDLE SCHOOL,SAFETY HARBOR,FL 
61795,Sage International School Middleton,t,f,t,t,"PYP, MYP, DP",1601109,SAGE INTERNATIONAL SCHOOL MIDDLETON,BOISE,ID 
6554,Sage International School of Boise,t,t,t,t,"PYP, MYP, DP, CP",1601007,SAGE INTERNATIONAL SCHOOL OF BOISE,BOISE,ID 
62679,Saginaw Arts and Sciences Academy,f,f,t,f,MYP,2601171,Saginaw Arts and Sciences Academy,SAGINAW,MI 
3991,Saint Andrew's School,t,f,t,t,"PYP, MYP, DP",,,,
3339,Saint Edmund Preparatory High School,t,f,f,f,DP,,,,
49794,Saint George's School,t,f,f,f,DP,,,,
51319,Saint John Paul II Catholic School,f,f,t,f,MYP,,,,
3178,Saint Mary's Catholic School,f,f,t,f,MYP,,,,
63330,Saint Paul's School,f,f,f,t,PYP,,,,
2775,Saint Theodore Guerin High School,t,f,f,f,DP,,,,
44015,Salem High School,t,f,f,f,DP,3300407,Salem High School,Salem,NH 
44015,Salem High School,t,f,f,f,DP,3405090,Salem High School,SALEM,NJ 
44015,Salem High School,t,f,f,f,DP,1801600,Salem High School,Salem,IN 
44015,Salem High School,t,f,f,f,DP,0500975,SALEM HIGH SCHOOL,SALEM,AR 
44015,Salem High School,t,f,f,f,DP,2606419,Salem High School,CANTON,MI 
44015,Salem High School,t,f,f,f,DP,3901593,Salem High School,Salem,OH 
44015,Salem High School,t,f,f,f,DP,3603521,SALEM HIGH SCHOOL,SALEM,NY 
44015,Salem High School,t,f,f,f,DP,1302193,Salem High School,Conyers,GA 
6083,Salem Middle School,f,f,t,f,MYP,1300222,Salem Middle School,Lithonia,GA 
6083,Salem Middle School,f,f,t,f,MYP,3405094,Salem Middle School,SALEM,NJ 
6083,Salem Middle School,f,f,t,f,MYP,1801601,Salem Middle School,Salem,IN 
6083,Salem Middle School,f,f,t,f,MYP,2901677,SALEM MIDDLE SCHOOL,SALEM,MO 
61018,Sam Houston Elementary Dual Language Academy,f,f,f,t,PYP,,,,
3984,Sam Houston High School,t,f,f,f,DP,2200237,Sam Houston High School,Lake Charles,LA 
2315,Samuel Clemens High School,t,f,f,f,DP,,,,
62554,Samuel J. Preston Elementary School,f,f,f,t,PYP,,,,
6702,Samuel W. Wolfson High School,t,f,f,f,DP,1200749,SAMUEL W. WOLFSON HIGH SCHOOL,JACKSONVILLE,FL 
1031,San Clemente High School,t,f,f,f,DP,,,,
51699,Sand Creek International School,f,f,t,t,"PYP, MYP",0801533,Sand Creek International School,COLORADO SPRINGS,CO 
49472,Sandia High School,t,f,f,f,DP,,,,
352,San Diego High School,t,f,f,f,DP,,,,
61067,Sandy Creek High School,t,f,f,f,DP,1302167,Sandy Creek High School,Tyrone,GA 
61067,Sandy Creek High School,t,f,f,f,DP,3102463,SANDY CREEK HIGH SCHOOL,FAIRFIELD,NE 
61067,Sandy Creek High School,t,f,f,f,DP,3603527,SANDY CREEK HIGH SCHOOL,SANDY CREEK,NY 
3079,Sandy Searles Miller Academy for International Studies,f,f,f,t,PYP,,,,
49768,San Jacinto High School,f,f,f,f,,,,,
62273,San Jacinto Leadership Academy,t,f,t,f,"MYP, DP",,,,
3985,San Jacinto Valley Academy,t,f,f,t,"PYP, DP",0607219,San Jacinto Valley Academy,San Jacinto,CA 
422,San Jose High School,t,t,t,f,"MYP, DP, CP",,,,
6502,Santa Clarita Valley International School,f,t,f,f,CP,,,,
949,Santa Margarita Catholic High School,t,f,f,f,DP,,,,
3010,Sarah Rawson Smith Elementary School,f,f,f,t,PYP,,,,
60335,Sargeant Elementary,f,f,f,t,PYP,,,,
3209,Sawyer Road Elementary School,f,f,f,t,PYP,1303479,Sawyer Road Elementary School,Marietta,GA 
62156,Sayre Language Academy,f,f,t,f,MYP,,,,
49368,Scandia Elementary School,f,f,f,t,PYP,,,,
1200,Schenectady High School,t,f,f,f,DP,3603583,SCHENECTADY HIGH SCHOOL,SCHENECTADY,NY 
61758,School for Global Leaders - M378,f,f,t,f,MYP,,,,
49217,School Lane Charter School,t,f,t,f,"MYP, DP",,,,
51222,Schools of the Sacred Heart,t,f,f,f,DP,,,,
6925,Science Park High School,t,f,f,f,DP,3402200,Science Park High School,NEWARK,NJ 
62982,Scintilla Charter Academy,t,f,f,f,DP,1304192,Scintilla Charter Academy,Valdosta,GA 
50671,Sci-Tech High School,t,f,f,f,DP,,,,
50347,Scott Elementary,f,f,f,t,PYP,,,,
1361,Scotts Valley High School,t,f,f,f,DP,,,,
850,Sebastian River High School,t,f,f,f,DP,1202283,SEBASTIAN RIVER HIGH SCHOOL,SEBASTIAN,FL 
2235,Sebastian River Middle School,f,f,t,f,MYP,1201064,SEBASTIAN RIVER MIDDLE SCHOOL,SEBASTIAN,FL 
4799,Sebring High School,t,f,f,f,DP,1200905,SEBRING HIGH SCHOOL,SEBRING,FL 
51716,Sejong Academy of Minnesota,f,t,t,f,"MYP, CP",,,,
1147,Seminole High School,t,f,f,f,DP,1201680,SEMINOLE HIGH SCHOOL,SEMINOLE,FL 
1147,Seminole High School,t,f,f,f,DP,1201872,SEMINOLE HIGH SCHOOL,SANFORD,FL 
60135,Semper Elementary School,f,f,f,t,PYP,0801548,Semper Elementary School,WESTMINSTER,CO 
4847,Seneca Academy,f,f,f,t,PYP,,,,
4797,Seneca Valley High School,t,t,t,f,"MYP, DP, CP",,,,
60988,Sequoia Elementary School,f,f,f,t,PYP,,,,
1360,Sequoia High School,t,f,f,f,DP,5301765,Sequoia High School,Everett,WA 
3531,Sessions Elementary School,f,f,f,t,PYP,,,,
6281,Seven Peaks School,f,f,t,t,"PYP, MYP",,,,
51545,Seward Academy,f,f,t,f,MYP,,,,
3988,Shaker Heights High School,t,f,t,f,"MYP, DP",,,,
4840,Shaker Heights Middle School,f,f,t,f,MYP,,,,
60347,Sharpstown International School,t,f,t,f,"MYP, DP",4802584,SHARPSTOWN INTERNATIONAL SCHOOL,HOUSTON,TX 
746,Shawnee Mission East High School,t,f,f,f,DP,,,,
3255,Shawnee Mission Northwest High School,t,f,f,f,DP,,,,
52371,Sheila Tarr Academy of International Studies,f,f,f,t,PYP,,,,
60645,Sherwood Park Global Studies Academy,f,f,f,t,PYP,,,,
7050,Shiloh High School,t,f,f,f,DP,1700702,Shiloh High School,Hume,IL 
7050,Shiloh High School,t,f,f,f,DP,1301937,Shiloh High School,Snellville,GA 
50818,Shiloh Middle School,f,f,t,f,MYP,1301910,Shiloh Middle School,Snellville,GA 
50818,Shiloh Middle School,f,f,t,f,MYP,3904458,Shiloh Middle School,Parma,OH 
50818,Shiloh Middle School,f,f,t,f,MYP,1705739,Shiloh Middle School,Shiloh,IL 
50818,Shiloh Middle School,f,f,t,f,MYP,3903606,Shiloh Middle School,Plymouth,OH 
2943,Shore Regional High School,t,f,f,f,DP,3404100,Shore Regional High School,WEST LONG BRANCH,NJ 
60906,Short Avenue Elementary School,f,f,f,t,PYP,,,,
49776,Shortridge High School,t,t,t,f,"MYP, DP, CP",1802238,Shortridge High School,Indianapolis,IN 
2564,Shotwell Middle School,f,f,t,f,MYP,,,,
7067,Shu Ren International School,f,f,f,t,PYP,,,,
51333,Siebert Elementary School,f,f,f,t,PYP,3900712,Siebert Elementary School,Columbus,OH 
51333,Siebert Elementary School,f,f,f,t,PYP,2606065,Siebert Elementary School,MIDLAND,MI 
3731,Sierra Elementary School,f,f,f,t,PYP,0800781,Sierra Elementary School,ARVADA,CO 
4087,Signal Mountain Middle/High School,t,f,t,f,"MYP, DP",4700523,Signal Mountain Middle/High School,Signal Mountain,TN 
2840,Signature School,t,f,f,f,DP,,,,
3497,Silicon Valley International School,t,f,t,t,"PYP, MYP, DP",,,,
60810,Silver Creek Middle School,f,f,t,f,MYP,1801537,Silver Creek Middle School,Sellersburg,IN 
60810,Silver Creek Middle School,f,f,t,f,MYP,3605588,SILVER CREEK MIDDLE SCHOOL,SILVER CREEK,NY 
3194,Silver Spring International Middle School,f,f,t,f,MYP,,,,
60884,Sinagua Middle School,f,f,t,f,MYP,0402961,Sinagua Middle School,FLAGSTAFF,AZ 
52454,Skyline High School,f,f,f,f,,0801284,Skyline High School,LONGMONT,CO 
52454,Skyline High School,f,f,f,f,,2607761,Skyline High School,ANN ARBOR,MI 
52454,Skyline High School,f,f,f,f,,0100668,Skyline High School,Scottsboro,AL 
52454,Skyline High School,f,f,f,f,,0401830,Skyline High School,MESA,AZ 
52454,Skyline High School,f,f,f,f,,5302567,Skyline High School,SAMMAMISH,WA 
52454,Skyline High School,f,f,f,f,,5600559,Skyline High School,Pinedale,WY 
1064,Skyline High School,t,t,f,f,"DP, CP",0801284,Skyline High School,LONGMONT,CO 
1064,Skyline High School,t,t,f,f,"DP, CP",2607761,Skyline High School,ANN ARBOR,MI 
1064,Skyline High School,t,t,f,f,"DP, CP",0100668,Skyline High School,Scottsboro,AL 
1064,Skyline High School,t,t,f,f,"DP, CP",0401830,Skyline High School,MESA,AZ 
1064,Skyline High School,t,t,f,f,"DP, CP",5302567,Skyline High School,SAMMAMISH,WA 
1064,Skyline High School,t,t,f,f,"DP, CP",5600559,Skyline High School,Pinedale,WY 
2140,Skyline High School,t,f,f,f,DP,0801284,Skyline High School,LONGMONT,CO 
2140,Skyline High School,t,f,f,f,DP,2607761,Skyline High School,ANN ARBOR,MI 
2140,Skyline High School,t,f,f,f,DP,0100668,Skyline High School,Scottsboro,AL 
2140,Skyline High School,t,f,f,f,DP,0401830,Skyline High School,MESA,AZ 
2140,Skyline High School,t,f,f,f,DP,5302567,Skyline High School,SAMMAMISH,WA 
2140,Skyline High School,t,f,f,f,DP,5600559,Skyline High School,Pinedale,WY 
60930,Smithfield Middle School,f,f,t,f,MYP,,,,
44013,Smithfield-Selma High School,t,t,t,f,"MYP, DP, CP",,,,
6329,Smith Magnet Elementary School,f,f,f,t,PYP,,,,
631,Smoky Hill High School,t,f,t,f,"MYP, DP",0800203,Smoky Hill High School,AURORA,CO 
6107,Snowden International School at Copley,t,f,f,f,DP,,,,
958,Socastee High School,t,f,f,f,DP,,,,
1149,Sol C. Johnson High School,t,t,f,f,"DP, CP",,,,
50838,Somers High School,t,f,t,f,"MYP, DP",0900819,Somers High School,Somers,CT 
60654,Somers Middle School,f,f,t,f,MYP,3603702,SOMERS MIDDLE SCHOOL,SOMERS,NY 
60654,Somers Middle School,f,f,t,f,MYP,3000965,Somers Middle School,Somers,MT 
423,Sonora High School,t,f,f,f,DP,,,,
3390,Soundview School,f,f,t,t,"PYP, MYP",,,,
3990,South Dade Senior High School,t,f,f,f,DP,1200612,SOUTH DADE SENIOR HIGH SCHOOL,HOMESTEAD,FL 
1065,Southeast High School,t,f,f,f,DP,3903534,Southeast High School,Ravenna,OH 
1065,Southeast High School,t,f,f,f,DP,5600483,Southeast High School,Yoder,WY 
1065,Southeast High School,t,f,f,f,DP,2903097,SOUTHEAST HIGH SCHOOL,KANSAS CITY,MO 
1065,Southeast High School,t,f,f,f,DP,1201236,SOUTHEAST HIGH SCHOOL,BRADENTON,FL 
51378,Southeast Middle School,f,f,t,f,MYP,1900901,Southeast Middle School,Iowa City,IA 
51378,Southeast Middle School,f,f,t,f,MYP,2801174,Southeast Middle School,Meridian,MS 
51378,Southeast Middle School,f,f,t,f,MYP,2000185,Southeast Middle School,Cherokee,KS 
51378,Southeast Middle School,f,f,t,f,MYP,2200432,Southeast Middle School,Baton Rouge,LA 
61391,Southeast Raleigh Magnet High School,t,f,f,f,DP,,,,
106,Southfield High School for the Arts and Technology,t,f,f,f,DP,2608774,Southfield High School for the Arts and Technology,SOUTHFIELD,MI 
783,South Fork High School,t,f,f,f,DP,1202344,SOUTH FORK HIGH SCHOOL,STUART,FL 
1242,South Forsyth High School,t,t,f,f,"DP, CP",1301897,South Forsyth High School,Cumming,GA 
49410,Southgate Elementary School,f,f,f,t,PYP,5300608,Southgate Elementary School,KENNEWICK,WA 
49608,South Hills High School,t,f,f,f,DP,,,,
6087,South Hills Middle School,f,f,t,f,MYP,2604242,South Hills Middle School,BLOOMFIELD HILLS,MI 
6087,South Hills Middle School,f,f,t,f,MYP,1601093,SOUTH HILLS MIDDLE SCHOOL,TWIN FALLS,ID 
7021,South Iredell High School,t,t,t,f,"MYP, DP, CP",,,,
1094,South Lakes High School,t,t,t,f,"MYP, DP, CP",,,,
4703,South Ridge Elementary School,f,f,f,t,PYP,,,,
1184,Southridge High School,t,t,f,f,"DP, CP",4101432,Southridge High School,Beaverton,OR 
1184,Southridge High School,t,t,f,f,"DP, CP",1801779,Southridge High School,Huntingburg,IN 
1184,Southridge High School,t,t,f,f,"DP, CP",5302009,Southridge High School,KENNEWICK,WA 
61739,Southridge Tech Middle School,f,f,t,f,MYP,,,,
394,South Saint Paul Secondary,t,f,f,f,DP,,,,
1095,South Salem High School,t,t,t,f,"MYP, DP, CP",4100820,South Salem High School,Salem,OR 
49775,South Shore Elementary School,f,f,f,t,PYP,4100674,South Shore Elementary School,Albany,OR 
49634,South Shore International College Prep High School,t,t,t,f,"MYP, DP, CP",,,,
193,South Side High School,t,f,f,f,DP,1800562,South Side High School,Fort Wayne,IN 
193,South Side High School,t,f,f,f,DP,4700925,South Side High School,Jackson,TN 
193,South Side High School,t,f,f,f,DP,0501014,SOUTH SIDE HIGH SCHOOL,BEE BRANCH,AR 
193,South Side High School,t,f,f,f,DP,3603431,SOUTH SIDE HIGH SCHOOL,ROCKVILLE CENTRE,NY 
503,Southside High School,t,f,f,f,DP,0100506,Southside High School,Southside,AL 
503,Southside High School,t,f,f,f,DP,2202442,Southside High School,Youngsville,LA 
503,Southside High School,t,f,f,f,DP,0500373,SOUTHSIDE HIGH SCHOOL,FORT SMITH,AR 
503,Southside High School,t,f,f,f,DP,0100406,Southside High School,Selma,AL 
784,"South Side High School, Fort Wayne",t,f,f,f,DP,,,,
50639,South Side Middle School,f,f,t,f,MYP,3902177,South Side Middle School,Columbiana,OH 
50639,South Side Middle School,f,f,t,f,MYP,3603430,SOUTH SIDE MIDDLE SCHOOL,ROCKVILLE CENTRE,NY 
49179,Southside Middle School,f,f,t,f,MYP,1801252,Southside Middle School,Muncie,IN 
49179,Southside Middle School,f,f,t,f,MYP,0101236,Southside Middle School,Tallassee,AL 
49179,Southside Middle School,f,f,t,f,MYP,1200737,SOUTHSIDE MIDDLE SCHOOL,JACKSONVILLE,FL 
49179,Southside Middle School,f,f,t,f,MYP,3300258,Southside Middle School,Manchester,NH 
49179,Southside Middle School,f,f,t,f,MYP,0500100,SOUTHSIDE MIDDLE SCHOOL,SOUTHSIDE,AR 
60829,South Smithfield Elementary School,f,f,f,t,PYP,,,,
7118,South Texas ISD World Scholars,t,f,f,f,DP,4804181,SOUTH TEXAS ISD WORLD SCHOLARS,EDINBURG,TX 
1151,South View High School,t,t,f,f,"DP, CP",,,,
50925,Southwest High School,t,f,f,f,DP,1301944,Southwest High School,Macon,GA 
50925,Southwest High School,t,f,f,f,DP,3101033,SOUTHWEST HIGH SCHOOL,LINCOLN,NE 
3021,Spartanburg Day School,f,f,f,t,PYP,,,,
52104,Speas Global Elementary School,f,f,f,t,PYP,,,,
2418,Spicewood Elementary School,f,f,f,t,PYP,,,,
50624,Spotsylvania High School,t,f,f,f,DP,,,,
1063,Springbrook High School,t,f,t,f,"MYP, DP",,,,
2323,Springdale High School,t,f,f,f,DP,0501025,SPRINGDALE HIGH SCHOOL,SPRINGDALE,AR 
61071,Springdale Preparatory School,t,f,f,f,DP,,,,
2324,Springfield High School,t,f,f,f,DP,1703838,Springfield High School,Springfield,IL 
2324,Springfield High School,t,f,f,f,DP,3903154,Springfield High School,Holland,OH 
2324,Springfield High School,t,f,f,f,DP,2502724,Springfield High School,Springfield,MA 
2324,Springfield High School,t,f,f,f,DP,4701503,Springfield High School,Springfield,TN 
2324,Springfield High School,t,f,f,f,DP,2200773,Springfield High School,Springfield,LA 
2324,Springfield High School,t,f,f,f,DP,4100594,Springfield High School,Springfield,OR 
2324,Springfield High School,t,f,f,f,DP,5000300,Springfield High School,Springfield,VT 
2324,Springfield High School,t,f,f,f,DP,3903229,Springfield High School,New Middletown,OH 
2324,Springfield High School,t,f,f,f,DP,3901701,Springfield High School,Springfield,OH 
49115,Spring Park Elementary School,f,f,f,t,PYP,1200668,SPRING PARK ELEMENTARY SCHOOL,JACKSONVILLE,FL 
3284,Springstead High School,t,f,f,f,DP,,,,
51690,Spring Valley High School,t,t,t,f,"MYP, DP, CP",5401023,Spring Valley High School,Huntington,WV 
51690,Spring Valley High School,t,t,t,f,"MYP, DP, CP",3603782,SPRING VALLEY HIGH SCHOOL,SPRING VALLEY,NY 
61315,Springwoods Village Middle School,f,f,t,f,MYP,,,,
536,Spruce Creek High School,t,f,f,f,DP,1201995,SPRUCE CREEK HIGH SCHOOL,PORT ORANGE,FL 
646,S.S. Murphy High School,t,t,f,f,"DP, CP",,,,
52462,Stamford High School,t,f,t,f,"MYP, DP",0900867,Stamford High School,Stamford,CT 
4830,Standley Lake High School,t,f,t,f,"MYP, DP",0801487,Standley Lake High School,WESTMINSTER,CO 
3348,St. Andrew's School,t,f,f,f,DP,,,,
61116,St. Andrew's School (RI),t,f,t,f,"MYP, DP",,,,
4154,Stanley G. Oswalt Academy,f,f,f,t,PYP,0608956,Stanley G. Oswalt Academy,Walnut,CA 
5001,Stanley Makowski Early Childhood Center,f,f,f,t,PYP,3601549,STANLEY MAKOWSKI EARLY CHILDHOOD CENTER,BUFFALO,NY 
4095,St. Anthony Academy,f,f,f,t,PYP,,,,
251,Stanton College Preparatory School,t,f,f,f,DP,,,,
6694,Starbuck International K-8 School,f,f,t,t,"PYP, MYP",,,,
371,"State College Area High School, Pennsylvania",t,f,f,f,DP,,,,
7020,Statesville High School,f,t,t,f,"MYP, CP",,,,
2430,Statesville Road Elementary,f,f,f,t,PYP,3701277,Statesville Road Elementary,Charlotte,NC 
6877,St. Cecelia Interparochial Catholic School,f,f,t,t,"PYP, MYP",,,,
8002,St. Edward High School,t,f,t,f,"MYP, DP",,,,
63214,Steele Elementary,f,f,f,t,PYP,,,,
1153,Steinmetz College Prep High School,t,f,t,f,"MYP, DP",,,,
50377,Stemmers Run Middle School,f,f,t,f,MYP,,,,
49891,St. Francis of Assisi,f,f,t,f,MYP,,,,
60239,St. Francis of Assisi Elementary School,f,f,t,t,"PYP, MYP",,,,
61810,St. Frederick High School,t,f,t,f,"MYP, DP",,,,
61342,St. Laurence High School,t,f,f,f,DP,,,,
1243,St. Louis Park High School,t,f,f,f,DP,,,,
6339,St. Louis Park Middle School,f,f,t,f,MYP,2701533,ST. LOUIS PARK MIDDLE SCHOOL,SAINT LOUIS PARK,MN 
60062,St. Luke School,f,f,t,t,"PYP, MYP",,,,
3151,St. Mary School,f,f,t,t,"PYP, MYP",,,,
49678,St. Matthias School,f,f,t,t,"PYP, MYP",,,,
6653,Stockton Collegiate International Elementary School,f,f,f,t,PYP,,,,
6537,Stockton Collegiate International Secondary School,t,f,t,f,"MYP, DP",,,,
6575,Stoneleigh-Burnham School,t,f,f,f,DP,,,,
60421,Stonewall Tell Elementary,f,f,f,t,PYP,,,,
3323,Stony Point High School,t,f,t,f,"MYP, DP",,,,
6453,Stowers Magnet School of International Studies,f,f,f,t,PYP,,,,
2288,St. Paul's School,t,f,f,f,DP,,,,
250,St. Petersburg High School,t,f,f,f,DP,1201675,ST. PETERSBURG HIGH SCHOOL,ST PETERSBURG,FL 
6565,Strawberry Crest High School,t,f,f,f,DP,1207001,STRAWBERRY CREST HIGH SCHOOL,DOVER,FL 
1939,Streams Elementary School,f,f,f,t,PYP,,,,
3825,Strelitz International Academy,f,f,f,t,PYP,,,,
4987,Strong John Thomson Elementary School,f,f,f,t,PYP,,,,
2842,St. Timothy's School,t,f,t,f,"MYP, DP",,,,
61249,Stuart Elementary School,f,f,f,t,PYP,1901605,Stuart Elementary School,Stuart,IA 
61249,Stuart Elementary School,f,f,f,t,PYP,3101639,STUART ELEMENTARY SCHOOL,STUART,NE 
3195,Stuart M Beville Middle School,f,f,t,f,MYP,,,,
1518,Sturgis Charter Public School,t,f,f,f,DP,2501272,Sturgis Charter Public School,Hyannis,MA 
61899,Sugar Hill Elementary School,f,f,f,t,PYP,1301131,Sugar Hill Elementary School,Sugar Hill,GA 
3242,Sullivan Middle School,f,f,t,f,MYP,1703907,Sullivan Middle School,Sullivan,IL 
3242,Sullivan Middle School,f,f,t,f,MYP,1802359,Sullivan Middle School,Sullivan,IN 
3227,Summerour Middle School,f,f,t,f,MYP,1301124,Summerour Middle School,Norcross,GA 
4118,Summit Academy,f,f,t,t,"PYP, MYP",0614681,Summit Academy,Winchester Ca,CA 
4118,Summit Academy,f,f,t,t,"PYP, MYP",0403229,Summit Academy,CHANDLER,AZ 
4118,Summit Academy,f,f,t,t,"PYP, MYP",0806491,Summit Academy,DENVER,CO 
4118,Summit Academy,f,f,t,t,"PYP, MYP",0806893,Summit Academy,BROOMFIELD,CO 
4118,Summit Academy,f,f,t,t,"PYP, MYP",4501804,Summit Academy,Pickens,SC 
49434,Summit Charter Academy,f,f,f,t,PYP,0611526,Summit Charter Academy,Porterville,CA 
6884,Summit Charter Intermediate Academy,f,f,t,f,MYP,,,,
2168,Summit High School,t,f,f,f,DP,4702275,Summit High School,Spring Hill,TN 
2168,Summit High School,t,f,f,f,DP,4101451,Summit High School,Bend,OR 
2168,Summit High School,t,f,f,f,DP,3405708,Summit High School,SUMMIT,NJ 
2168,Summit High School,t,f,f,f,DP,0801164,Summit High School,BRECKENRIDGE,CO 
2168,Summit High School,t,f,f,f,DP,0401158,Summit High School,FLAGSTAFF,AZ 
60879,Summit Ridge Middle School,f,f,t,f,MYP,0801054,Summit Ridge Middle School,LITTLETON,CO 
445,Sumner Academy of Arts and Science,t,t,f,f,"DP, CP",,,,
2948,Sumner High School,t,f,f,f,DP,5301446,Sumner High School,Sumner,WA 
1331,Sumter High School,t,f,f,f,DP,4501065,Sumter High School,Sumter,SC 
560,Suncoast Community High School,t,t,t,f,"MYP, DP, CP",1201484,SUNCOAST COMMUNITY HIGH SCHOOL,RIVIERA BEACH,FL 
384,Sunny Hills High School,t,f,f,f,DP,,,,
60979,Sunnyside Elementary 3-5,f,f,f,t,PYP,,,,
50894,Sunset Elementary School,f,f,f,t,PYP,0800983,Sunset Elementary School,CRAIG,CO 
50894,Sunset Elementary School,f,f,f,t,PYP,5300427,Sunset Elementary School,Vancouver,WA 
50894,Sunset Elementary School,f,f,f,t,PYP,4702097,Sunset Elementary School,Brentwood,TN 
50894,Sunset Elementary School,f,f,f,t,PYP,1300594,Sunset Elementary School,Moultrie,GA 
50894,Sunset Elementary School,f,f,f,t,PYP,4101094,Sunset Elementary School,Hermiston,OR 
50894,Sunset Elementary School,f,f,f,t,PYP,1200523,SUNSET ELEMENTARY SCHOOL,MIAMI,FL 
1244,Sunset High School,t,f,f,f,DP,4101241,Sunset High School,Portland,OR 
50322,Sunset Middle School,f,f,t,f,MYP,4702098,Sunset Middle School,Brentwood,TN 
50322,Sunset Middle School,f,f,t,f,MYP,2201213,Sunset Middle School,Sunset,LA 
50322,Sunset Middle School,f,f,t,f,MYP,0800908,Sunset Middle School,LONGMONT,CO 
