ceeb,school_name,state,sector,rigor_tier_label,rigor_score,ap_score_nu,ap_tests_offered,ap_efficiency,ap_efficiency_quadrant,stem_advanced_offered,calculus_offered,physics_offered,grad_rate_2021
,PSJA SOUTHWEST EARLY COLLEGE H S,TX,public,Demanding,0.0474163901095001,,,,,,,,96.0
,RAYMONDVILLE OPTIONS ACADEMIC ACADEMY,TX,public,Below Average,-1.1124970905961775,,,,,,,,64.5
,RICE CHALLENGE ACADEMY,TX,public,Below Average,-1.3241475550941832,,,,,,,,
,RICHARD MILBURN ACADEMY CORPUS CHRISTI,TX,public,Below Average,-1.3241475550941832,,,,,,,,22.0
,RICHARD MILBURN ACADEMY FORT WORTH,TX,public,Below Average,-1.3241475550941832,,,,,,,,12.0
,RICHARD MILBURN ACADEMY HOUSTON (SUBURBAN),TX,public,Below Average,-1.3241475550941832,,,,,,,,7.5
,RICHARD MILBURN ACADEMY MIDLAND,TX,public,Below Average,-1.3241475550941832,,,,,,,,12.0
,RICHARD MILBURN ACADEMY ODESSA,TX,public,Below Average,-1.3241475550941832,,,,,,,,19.0
,RICHARD MILBURN ACADEMY PASADENA,TX,public,Below Average,-1.3241475550941832,,,,,,,,12.0
,RICHARD MILBURN ALTER H S (KILLEEN),TX,public,Below Average,-1.3241475550941832,,,,,,,,22.0
,RISE,TX,public,Average,-0.4816392430213415,,,,,,,,90.0
,RISE ACADEMY,TX,public,,,,,,,,,,
,ROBERT TURNER COLLEGE AND CAREER H S,TX,public,Very Demanding,0.6870951661150733,,,,,,,,99.5
,ROCK HILL H S,TX,public,Very Demanding,0.6750346447605913,,,,,,,,
,ROCKDALE INSPIRE ACADEMY,TX,public,Below Average,-1.3241475550941832,,,,,,,,
,ROCKWALL QUEST ACADEMY,TX,public,,,,,,,,,,
,ROUGHRIDER ACADEMY,TX,public,Below Average,-0.8818499569909295,,,,,,,,90.0
,ROUSE H S,TX,public,Demanding,0.125590732791994,,,,,,,,97.0
,RRISD EARLY COLLEGE H S,TX,public,Very Demanding,1.5411671023967126,,,,,,,,
,RUTH JONES MCCLENDON MIDDLE,TX,public,Below Average,-1.3241475550941832,,,,,,,,75.0
,SAN ANTONIO STEAM ACADEMY,TX,public,Below Average,-1.3241475550941832,,,,,,,,
,SAN BENITO VETERANS MEMORIAL ACADEMY,TX,public,,,,,,,,,,
,SECONDARY ALTER CTR,TX,public,Below Average,-1.3241475550941832,,,,,,,,
,SECONDARY DAEP,TX,public,Below Average,-1.3241475550941832,,,,,,,,
,SEMINOLE SUCCESS CTR,TX,public,Below Average,-0.9453536084539748,,,,,,,,95.0
,SER-NINOS CHARTER HIGH,TX,public,,,,,,,,,,
,SHADOW CREEK H S,TX,public,Demanding,0.3623363384282636,,,,,,,,98.0
,SHARYLAND ADVANCED ACADEMIC ACADEMY,TX,public,Very Demanding,1.710411647303075,,,,,,,,97.5
,SHARYLAND PIONEER H S,TX,public,Average,-0.0891282885990031,,,,,,,,96.0
,SHIRLEEN ZACHARIAS EARLY CLGE LEADERSHIP ACADEMY,TX,public,Most Demanding,2.442535758270161,,,,,,,,95.0
,SOTOMAYOR H S,TX,public,,,,,,,,,,
,SOUTH EARLY COLLEGE H S,TX,public,Very Demanding,1.079303671126752,,,,,,,,97.5
,SOUTH TEXAS ISD VIRTUAL ACADEMY,TX,public,,,,,,,,,,
,SOUTHWEST LEGACY H S,TX,public,Average,-0.0172736821457829,,,,,,,,94.0
,SPRING EARLY COLLEGE ACADEMY,TX,public,Very Demanding,1.7298127201848943,,,,,,,,97.5
,SST HILL COUNTRY COLLEGE PREP H S,TX,public,,,,,,,,,,
,SST SUGAR LAND COLLEGE PREP H S,TX,public,,,,,,,,,,
,ST PHILIP'S COLLEGE EARLY COLLEGE H S,TX,public,Very Demanding,1.0795672832018812,,,,,,,,95.0
,STEAM AT THE FINE ARTS ACADEMY,TX,public,Very Demanding,1.683291722307643,,,,,,,,
,STEPHENS ACADEMY,TX,public,Below Average,-0.6101448852251818,,,,,,,,62.0
,STEVENS H S,TX,public,Demanding,0.6161317830225901,,,,,,,,88.0
,STILES,TX,public,,,,,,,,,,
,STUART CAREER TECH H S,TX,public,Very Demanding,0.7641019461421156,,,,,,,,
,STUBBLEFIELD LRN CTR,TX,public,Below Average,-1.3241475550941832,,,,,,,,54.5
,SUCCESS H S,TX,public,Below Average,-0.9766107281252414,,,,,,,,67.0
,SUMMER CREEK H S,TX,public,Average,-0.1253903353916612,,,,,,,,94.0
,TALKINGTON SCHOOL FOR YOUNG WOMEN LEADERS,TX,public,Very Demanding,1.3792426431351814,,,,,,,,95.0
,TARRANT CO COLLEGE SOUTH/FORT WORTH COLLEGIATE H S,TX,public,Most Demanding,1.9260027753027955,,,,,,,,95.0
,TCCSE EARLY COLLEGE H S AT TIMBERVIEW,TX,public,Most Demanding,2.6260171825708083,,,,,,,,
,TEGELER COMMUNITY SCHOOL,TX,public,Demanding,0.0460575685115666,,,,,,,,
,TEKOA ACADEMY OF ACCELERATED STUDIES,TX,public,,,,,,,,,,90.0
,TERRELL ALTERNATIVE EDUCATION CENTER/PHOENIX SCH,TX,public,,,,,,,,,,
,TEXANS CAN ACADEMY - AUSTIN,TX,public,Below Average,-0.8505743556912743,,,,,,,,7.0
,TEXANS CAN ACADEMY - CARROLLTON-FARMERS BRANCH,TX,public,Demanding,0.1629608093859794,,,,,,,,13.0
,TEXANS CAN ACADEMY - DALLAS NORTH,TX,public,Below Average,-0.8964040201496206,,,,,,,,7.5
,TEXANS CAN ACADEMY - FORT WORTH LANCASTER AVENUE,TX,public,Below Average,-0.8045531356866031,,,,,,,,7.0
,TEXANS CAN ACADEMY - FORT WORTH WESTCREEK,TX,public,Below Average,-1.2412722451986742,,,,,,,,17.0
,TEXANS CAN ACADEMY - GRANT EAST,TX,public,Below Average,-1.1624396333468487,,,,,,,,12.0
,TEXANS CAN ACADEMY - HOUSTON HOBBY,TX,public,Below Average,-0.8505743556912743,,,,,,,,5.0
,TEXANS CAN ACADEMY - HOUSTON SOUTHWEST,TX,public,Below Average,-1.0492440881237144,,,,,,,,4.0
,TEXANS CAN ACADEMY - PLEASANT GROVE,TX,public,Below Average,-1.1110843765348406,,,,,,,,16.0
,TEXAS EARLY COLLEGE H S,TX,public,Most Demanding,1.8669323430946656,,,,,,,,95.0
,TEXAS ONLINE PREPARATORY H S,TX,public,Below Average,-0.7886980733609203,,,,,,,,92.0
,TEXASWORKS - ABILENE,TX,public,,,,,,,,,,
,TEXASWORKS - EDINBURG-CTE,TX,public,,,,,,,,,,
,TEXASWORKS - IRVING,TX,public,,,,,,,,,,
,TEXASWORKS - LAREDO,TX,public,,,,,,,,,,
,TEXASWORKS - SAN ANGELO,TX,public,,,,,,,,,,
,THE ACADEMY OF VIOLA DEWALT H S,TX,public,Below Average,-0.754697572990072,,,,,,,,82.0
,THE EAST AUSTIN COLLEGE PREP AT MLK,TX,public,Average,-0.1093743753258415,,,,,,,,95.0
,THE EXCEL CENTER (FOR ADULTS),TX,public,,,,,,,,,,12.0
,THE EXCEL CENTER FOR ADULTS - LOCKHART,TX,public,,,,,,,,,,
,THE EXCEL CENTER FOR ADULTS - SOUTH AUSTIN,TX,public,,,,,,,,,,
,THE LAGRONE ACADEMY,TX,public,,,,,,,,,,
,THE MARY CATHERINE HARRIS SCHOOL-SCHOOL OF CHOICE,TX,public,Below Average,-1.1496732184720588,,,,,,,,67.0
,THE OAKS,TX,public,,,,,,,,,,
,THE PHOENIX ACADEMY,TX,public,,,,,,,,,,
,THE PRO-VISION ACADEMY,TX,public,Average,-0.2262204479276177,,,,,,,,84.5
,THE SUMMIT (HIGH SCHOOL),TX,public,Below Average,-1.2829672768852347,,,,,,,,
,THELMA ROSA SALINAS STEM EARLY COLLEGE H S,TX,public,Most Demanding,2.450292609573975,,,,,,,,97.5
,THOMAS BUZBEE VOCATIONAL SCHOOL,TX,public,Below Average,-1.3241475550941832,,,,,,,,15.0
,THREE WAY JH/HS,TX,public,Very Demanding,0.7612766279540908,,,,,,,,
,THRIVE ACADEMY,TX,public,,,,,,,,,,
,TOMBALL STAR ACADEMY,TX,public,Very Demanding,1.43714561248534,,,,,,,,
,TOMPKINS H S,TX,public,Demanding,0.5537835397143062,,,,,,,,97.0
,TRANSITION CTR,TX,public,,,,,,,,,,
,TRAVIS H S OF CHOICE,TX,public,Below Average,-1.3241475550941832,,,,,,,,84.5
,TRINITY BASIN PREPARATORY - TITAN ACADEMY,TX,public,,,,,,,,,,
,TRINITY CHARTER SCHOOLS - LOCKHART CAMPUS,TX,public,Below Average,-1.3241475550941832,,,,,,,,
,TRINITY CHARTER SCHOOLS - VIRTUAL RECLAIM ACADEMY,TX,public,Below Average,-1.3241475550941832,,,,,,,,
,TRIUMPH PUBLIC HIGH SCHOOLS-ABILENE,TX,public,,,,,,,,,,
,TRIUMPH PUBLIC HIGH SCHOOLS-BROWNSVILLE,TX,public,Below Average,-1.3241475550941832,,,,,,,,
,TRIUMPH PUBLIC HIGH SCHOOLS-EL PASO EAST,TX,public,Below Average,-0.8778272908142225,,,,,,,,64.5
,TRIUMPH PUBLIC HIGH SCHOOLS-EL PASO WEST,TX,public,Below Average,-1.3241475550941832,,,,,,,,54.5
,TRIUMPH PUBLIC HIGH SCHOOLS-LAREDO SOUTH,TX,public,Below Average,-1.1699609320327715,,,,,,,,84.5
,TRIUMPH PUBLIC HIGH SCHOOLS-MCALLEN,TX,public,Very Demanding,1.035691777523703,,,,,,,,74.5
,TRIUMPH PUBLIC HIGH SCHOOLS-MERCEDES,TX,public,Below Average,-1.202495724054904,,,,,,,,74.5
,TRIUMPH PUBLIC HIGH SCHOOLS-SAN ANTONIO,TX,public,,,,,,,,,,
,TRIUMPH PUBLIC HIGH SCHOOLS-SAN BENITO,TX,public,Very Demanding,1.6225301300794732,,,,,,,,74.5
,TULOSO-MIDWAY ACADEMIC CAREER CENTER,TX,public,Below Average,-1.3241475550941832,,,,,,,,95.0
,TWO RIVERS H S,TX,public,,,,,,,,,,
,TYLER ISD EARLY COLLEGE H S,TX,public,Demanding,0.369545067509902,,,,,,,,97.5
,UME DALLAS SECONDARY,TX,public,,,,,,,,,,
,UNITED STEP ACADEMY,TX,public,Below Average,-1.095526010554848,,,,,,,,
,UNIVERSITY OF TEXAS AT AUSTIN H S,TX,public,Below Average,-0.7669416454424897,,,,,,,,
,UPLIFT ASCEND PREP H S,TX,public,,,,,,,,,,
,UPLIFT ATLAS PREP H S,TX,public,Average,-0.3695737291377396,,,,,,,,97.5
,UPLIFT ELEVATE PREP H S,TX,public,,,,,,,,,,
,UPLIFT GRAND PREP H S,TX,public,Below Average,-1.3241475550941832,,,,,,,,
,UPLIFT HAMPTON PREP H S,TX,public,Below Average,-1.186822289300402,,,,,,,,95.0
,UPLIFT HEIGHTS HEALTHCARE INSTITUTE,TX,public,Below Average,-1.3241475550941832,,,,,,,,97.5
,UPLIFT INFINITY PREP H S,TX,public,Below Average,-1.0569350360021967,,,,,,,,97.5
,UPLIFT LUNA PREP H S,TX,public,Below Average,-1.1205351179835703,,,,,,,,97.5
,UPLIFT MIGHTY PREP H S,TX,public,Below Average,-1.3241475550941832,,,,,,,,92.0
,UPLIFT SUMMIT PREP H S,TX,public,Demanding,0.187629618759382,,,,,,,,97.5
,UPLIFT WISDOM PREP H S,TX,public,Below Average,-1.3241475550941832,,,,,,,,
,VENTURE ALTER H S,TX,public,Average,-0.5276835379165636,,,,,,,,65.0
,VETERANS MEMORIAL EARLY COLLEGE H S,TX,public,Demanding,0.3511227705068426,,,,,,,,98.0
,VETERANS MEMORIAL H S,TX,public,Average,-0.1044827543805361,,,,,,,,91.0
,VICTORIA EAST H S,TX,public,Average,-0.5233103632551549,,,,,,,,98.0
,VICTORIA WEST H S,TX,public,Average,-0.224127753801704,,,,,,,,95.0
,VICTORY EARLY COLLEGE H S,TX,public,Demanding,0.6591880396305738,,,,,,,,97.5
,VROONLAND - VANGUARD H S,TX,public,Below Average,-0.9454064787988602,,,,,,,,
,WACO CTR FOR YOUTH,TX,public,Below Average,-1.3241475550941832,,,,,,,,
,WAKELAND H S,TX,public,Very Demanding,0.8934118786187722,,,,,,,,99.5
,WAXAHACHIE GLOBAL H S,TX,public,Most Demanding,2.4981947682266115,,,,,,,,92.0
,WAXAHACHIE H S OF CHOICE,TX,public,,,,,,,,,,
,WAYSIDE SCI-TECH MIDDLE AND H S,TX,public,Most Demanding,2.1875181184443377,,,,,,,,95.0
,WEISS H S,TX,public,Demanding,0.2988670326649817,,,,,,,,
,WEST FORK H S,TX,public,,,,,,,,,,
,WEST PLAINS H S,TX,public,,,,,,,,,,
,WINFREE ACADEMY CHARTER SCHOOL (IRVING),TX,public,Below Average,-1.1325283414629488,,,,,,,,37.0
,WINFREE ACADEMY CHARTER SCHOOL (LEWISVILLE),TX,public,Average,-0.5047540877993616,,,,,,,,42.0
,WINFREE ACADEMY CHARTER SCHOOL - GRAND PRAIRIE,TX,public,Below Average,-0.9892978181426316,,,,,,,,47.0
,WINFREE ACADEMY CHARTER SCHOOL DALLAS,TX,public,Below Average,-0.9452889955718564,,,,,,,,22.0
,WINFREE ACADEMY NORTH RICHLAND HILLS,TX,public,Below Average,-0.8778958864260576,,,,,,,,27.0
,WOODROW WILSON DAEP,TX,public,Below Average,-1.3241475550941832,,,,,,,,
,WOODSON CENTER FOR EXCELLENCE,TX,public,Demanding,0.365858764343649,,,,,,,,92.0
,WORLD LANGUAGES INSTITUTE,TX,public,Most Demanding,2.4208288992557723,,,,,,,,
,YES PREP - 5TH WARD,TX,public,Very Demanding,1.6162115132205417,,,,,,,,97.5
,YES PREP - HOBBY,TX,public,,,,,,,,,,
,YES PREP - NORTHLINE,TX,public,Below Average,-1.013778854835334,,,,,,,,
,YES PREP - NORTHWEST,TX,public,Below Average,-1.3241475550941832,,,,,,,,
,YES PREP - SOUTHSIDE,TX,public,Very Demanding,1.2926738987898596,,,,,,,,
,YES PREP - SOUTHWEST,TX,public,Very Demanding,1.8012834539211038,,,,,,,,97.5
,YES PREP - WEST,TX,public,Very Demanding,0.9308458231154216,,,,,,,,97.5
,YES PREP - WHITE OAK,TX,public,Very Demanding,0.910816281678316,,,,,,,,
,YOUNG MEN'S LEADERSHIP ACADEMY,TX,public,Average,-0.0247601366929939,,,,,,,,95.0
,YOUNG MEN'S LEADERSHIP ACADEMY,TX,public,Most Demanding,2.8530336191940853,,,,,,,,
,YOUNG WOMEN'S COLLEGE PREP ACADEMY,TX,public,Most Demanding,1.9742945237054856,,,,,,,,95.0
,YOUNG WOMEN'S LEADERSHIP ACADEMY,TX,public,Most Demanding,2.006054948283104,,,,,,,,95.0
,YOUNG WOMEN'S LEADERSHIP ACADEMY,TX,public,Most Demanding,3.0104772080228215,,,,,,,,
,YOUNG WOMEN'S LEADERSHIP ACADEMY,TX,public,Average,-0.2468755871959852,,,,,,,,
,YOUNG WOMEN'S STEAM RESEARCH & PREPARATORY ACADEMY,TX,public,Very Demanding,1.3106626790476312,,,,,,,,
,American Academy of Innovation,UT,public,Average,-0.5307156094827201,,,,,,,,84.5
,American Preparatory Academy - Draper #3,UT,public,Demanding,0.1925980470297935,,,,,,,,95.0
,Ashley Valley Educ. Ctr.,UT,public,Demanding,0.1543248723100207,,,,,,,,82.0
,Bear River Middle,UT,public,,,,,,,,,,
,Beehive Science & Technology Academy,UT,public,Demanding,0.2020005648110675,,,,,,,,90.0
,Box Elder Middle,UT,public,,,,,,,,,,
,Cedar Valley High,UT,public,Average,-0.5679456001694733,,,,,,,,92.0
,Crimson Cliffs High,UT,public,,,,,,,,,,
,Crimson Cliffs Middle,UT,public,,,,,,,,,,
,Davis Connect 7-12,UT,public,Below Average,-0.920855891540136,,,,,,,,87.0
,Desert Hills High,UT,public,,,,,,,,,,
,Desert Hills Middle,UT,public,,,,,,,,,,
,Diamond Ridge High School,UT,public,Average,-0.567459943004753,,,,,,,,87.0
,Dixie Middle,UT,public,,,,,,,,,,
,East Hollywood High,UT,public,Average,-0.5127106520988441,,,,,,,,72.0
,Farmington High,UT,public,,,,,,,,,,
,Granite Technical Institute,UT,public,Below Average,-1.3241475550941832,,,,,,,,
,Green Canyon High School,UT,public,Demanding,0.4322365416500867,,,,,,,,95.0
,Horizon Academy,UT,public,Demanding,0.4922975933005364,,,,,,,,42.0
,Innovations Early College High School,UT,public,Demanding,0.099744981219737,,,,,,,,87.0
,Kings Peak High,UT,public,Average,-0.5620190642696068,,,,,,,,
,Launch High,UT,public,Average,-0.4411665382789282,,,,,,,,75.0
,Leadership Academy of Utah,UT,public,Average,-0.5626703250227482,,,,,,,,64.5
,Life Skills Academy,UT,public,,,,,,,,,,
,Malan's Peak Secondary,UT,public,Very Demanding,0.94900380203978,,,,,,,,10.0
,Mountain Heights Academy,UT,public,Average,-0.2782122183148632,,,,,,,,77.0
,Mountain High,UT,public,,,,,,,,,,
,Mountain Ridge High,UT,public,,,,,,,,,,
,No. UT. Acad. for Math Engineering & Science,UT,public,Most Demanding,2.5387941243535384,,,,,,,,99.5
,No. UT. Acad. of Math Engineering & Science Ogden,UT,public,Most Demanding,2.422276952643093,,,,,,,,97.5
,Oak Canyon Jr High,UT,public,,,,,,,,,,
,Ogden High,UT,public,,,,,,,,,,
,Paradigm High School,UT,public,Average,-0.1733460331620647,,,,,,,,82.0
,Pine View Middle,UT,public,,,,,,,,,,
,Polaris High School,UT,public,Demanding,0.2504833329204894,,,,,,,,72.0
,Ridgeline High School,UT,public,Demanding,0.3005063001180861,,,,,,,,96.0
,Roots Charter High School,UT,public,Demanding,0.1356744173771694,,,,,,,,87.0
,Salem Hills High,UT,public,Very Demanding,0.7732823355911388,,,,,,,,97.0
,Salt Lake Academy High School,UT,public,Average,-0.5465956532723221,,,,,,,,77.0
,South Valley School,UT,public,,,,,,,,,,75.0
,St. George Academy,UT,public,Very Demanding,0.9391013612681494,,,,,,,,84.5
,Success DSU,UT,public,,,,,,,,,,
,Treasure Mtn. Junior High School,UT,public,,,,,,,,,,
,Utah Career Path High School,UT,public,Demanding,0.6469408964746818,,,,,,,,84.5
,Utah International Charter School,UT,public,Average,-0.3958546024488795,,,,,,,,64.5
,Utah Military Academy - Camp Williams,UT,public,Average,-0.1498936102902571,,,,,,,,92.0
,Utah Online 7-12,UT,public,Below Average,-0.7797417617866923,,,,,,,,93.0
,Vanguard Academy,UT,public,Very Demanding,1.678622614378197,,,,,,,,97.5
,Vista Education Campus,UT,public,,,,,,,,,,
,Vista Heights Middle,UT,public,,,,,,,,,,
,Water Canyon High,UT,public,Demanding,0.0397327697482647,,,,,,,,67.0
,Weber Innovation High School,UT,public,Demanding,0.2689485175005788,,,,,,,,95.0
,West Field High School,UT,public,,,,,,,,,,
,Winter Sports School,UT,public,Very Demanding,0.94900380203978,,,,,,,,90.0
,Arlington Community High,VA,public,Below Average,-0.9307024041903852,,,,,,,,44.5
,Bland County High,VA,public,Below Average,-0.7796199839304803,,,,,,,,92.0
,Fairfax County Adult High,VA,public,Below Average,-1.265474769327452,,,,,,,,7.5
,Freedom High,VA,public,Below Average,-0.9595105084756184,,,,,,,,75.0
,Gainesville High,VA,public,Below Average,-1.2091256741210956,,,,,,,,
,Green Run Collegiate,VA,public,Below Average,-0.8535274020687846,,,,,,,,97.5
,Independence High,VA,public,Demanding,0.3489003509570081,,,,,,,,97.0
,Kettle Run High,VA,public,Average,-0.2507856482029726,,,,,,,,96.0
,Lightridge High,VA,public,Average,-0.031383594257336,,,,,,,,
,Mecklenburg County High,VA,public,,,,,,,,,,
,R.I.S.E Academy at the John M. Langston Campus,VA,public,,,,,,,,,,
,Richmond Alternative School,VA,public,Below Average,-1.2068019835607195,,,,,,,,64.0
,Richmond Career Education and Employment Charter School,VA,public,Below Average,-1.3241475550941832,,,,,,,,
,Ridgeview High,VA,public,Below Average,-1.0658292666467204,,,,,,,,87.0
,Rocktown High,VA,public,,,,,,,,,,
,Skyline High,VA,public,Below Average,-0.6220043883823909,,,,,,,,97.0
,Southwestern Va Mental Health Institute,VA,public,,,,,,,,,,
,W.O. Robey High,VA,public,Below Average,-1.3241475550941832,,,,,,,,
,York River Academy,VA,public,Below Average,-1.1399801997708303,,,,,,,,90.0
,St. Croix Central High School,VI,public,,,,,,,,,,
,St. Croix Educational Complex High School,VI,public,,,,,,,,,,
,Bellows Free Academy Middle/High School (Fairfax),VT,public,Demanding,0.1047252657614659,,,,,,,,97.5
,U-32 Middle & High School,VT,public,Average,-0.2656070741205876,,,,,,,,77.0
,White River Valley High School,VT,public,Average,-0.5709279516222993,,,,,,,,95.0
,Acceleration Academy,WA,public,Below Average,-1.2210138361131058,,,,,,,,
,Arlington Open Doors,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,Auburn Opportunity Project,WA,public,Below Average,-1.2520820682285232,,,,,,,,
,Bates Technical High School,WA,public,Very Demanding,1.7886359028467085,,,,,,,,
,Bellingham Re-Engagement Program,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,Benton/Franklin Juvenile Justice Center,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,Big Picture School,WA,public,Very Demanding,0.7904887669489409,,,,,,,,
,Bridgeport Aurora High School,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,CHOICE Academy,WA,public,Very Demanding,1.4147597255826654,,,,,,,,
,CLIP,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,CPSD Open Doors Program,WA,public,Average,-0.4793433365737292,,,,,,,,
,CVSD Open Doors Programs,WA,public,,,,,,,,,,
,Cap Sante High School,WA,public,Below Average,-1.1915470592613688,,,,,,,,
,Career Academy at Truman High School,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,Cascade Public Schools,WA,public,,,,,,,,,,
,Cascadia High School,WA,public,Below Average,-0.8164425608939189,,,,,,,,
,Cavelero Mid High School,WA,public,,,,,,,,,,
,Cedar High School,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,Central Valley Virtual Learning High School,WA,public,,,,,,,,,,
,Chelan School of Innovation,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,Chewelah Open Doors Reengagement Program,WA,public,,,,,,,,,,
,Chiawana Senior High School,WA,public,Demanding,0.0090598800015096,,,,,,,,
,Choice Academy,WA,public,Below Average,-1.051275937849106,,,,,,,,
,Choice Middle and High School,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,College Place High School,WA,public,Most Demanding,2.2294204710326944,,,,,,,,
,Columbia Basin Technical Skills Center,WA,public,,,,,,,,,,
,Columbia Junior High School,WA,public,,,,,,,,,,
,Columbia Virtual Academy - Kettle Falls,WA,public,Very Demanding,1.7042603859146963,,,,,,,,
,Comm Based Trans Program,WA,public,,,,,,,,,,
,Computer Academy Toppenish High School,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,Contract Learning Center,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,Coupeville Open Academy,WA,public,,,,,,,,,,
,Cowlitz Prairie Academy,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,Crossroads High School,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,Curtis Junior High,WA,public,,,,,,,,,,
,Deer Park Achievement High School,WA,public,,,,,,,,,,
,Desert Oasis High School,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,Digital Learning Center,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,Discovery,WA,public,Below Average,-0.8505743556912743,,,,,,,,
,Discovery High School,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,Discovery High School,WA,public,Average,-0.4440088939263898,,,,,,,,
,Discovery High School-Achieve,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,Dishman Hills High School,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,ESD 105 Open Doors,WA,public,,,,,,,,,,
,ESD 112 Open Doors Reengagement,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,ESD 113 Consortium Reengagement Program,WA,public,,,,,,,,,,
,ESD New Beginnings,WA,public,,,,,,,,,,
,East Grays Harbor Open Doors,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,Echo Glen School,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,Edmonds Career Access Program,WA,public,Very Demanding,0.6742654300481358,,,,,,,,
,Edmonds eLearning Academy,WA,public,Below Average,-0.9999036774541704,,,,,,,,
,Educational Opportunity Center,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,Ellensburg Open Doors,WA,public,,,,,,,,,,
,Employment Transition Program,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,Endeavor High School,WA,public,,,,,,,,,,
,Envision Career Academy,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,Everett Reengagement Academy,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,Everett Virtual Academy,WA,public,,,,,,,,,,
,Ferndale Re-Engagement,WA,public,,,,,,,,,,
,Ferry County Open Doors - Youth Reengagement,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,Futurus High School,WA,public,Below Average,-1.1124970905961775,,,,,,,,
,Garfield at Palouse High School,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,Gate Work Study Program,WA,public,,,,,,,,,,
,General William H. Harrison Preparatory School,WA,public,Very Demanding,1.3747638296290623,,,,,,,,
,Gibson Ek High School,WA,public,Below Average,-1.0337235418876076,,,,,,,,
,Granite Falls Open Doors,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,Green Hill Academic School,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,H.e.a.r.t. High School,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,Harbor Junior/Senior High School,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,Harbor Open Doors,WA,public,,,,,,,,,,
,Hayes Freedom High School,WA,public,Below Average,-1.2417869986762862,,,,,,,,
,Heritage School,WA,public,Below Average,-1.0691466015695403,,,,,,,,
,High School Re Entry,WA,public,,,,,,,,,,
,Highline Open Doors 1418,WA,public,Below Average,-1.1860220386016682,,,,,,,,
,Individualized Graduation & Degree Program,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,Industrial Design Engineering and Arts,WA,public,Demanding,0.2942609778089337,,,,,,,,
,Innovation Heights Academy,WA,public,Average,-0.2805299376290647,,,,,,,,
,Innovation High School,WA,public,Below Average,-1.1526813966896818,,,,,,,,
,Innovation Lab High School,WA,public,Below Average,-0.6810819840691423,,,,,,,,
,Interagency Detention School,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,Interagency Open Doors,WA,public,Below Average,-1.0624070565303916,,,,,,,,
,Interagency Programs,WA,public,Below Average,-0.8197646408457329,,,,,,,,
,Intergenerational High School,WA,public,,,,,,,,,,
,James A. Taylor High School,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,Kent Virtual Academy,WA,public,,,,,,,,,,
,Lake Roosevelt Alternative School,WA,public,,,,,,,,,,
,Lake Washington Technical Academy,WA,public,,,,,,,,,,
,Leaders In Learning,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,Legacy High School,WA,public,Below Average,-1.1532366810813055,,,,,,,,
,Lewis County Alternative School,WA,public,Below Average,-1.3241475550941832,,,,,,,,
,Lincoln High School,WA,public,Very Demanding,0.7462126393102104,,,,,,,,
,Lincoln High School,WA,public,Below Average,-1.110275787621902,,,,,,,,
,Lincoln High School,WA,public,Demanding,0.1483653524086378,,,,,,,,
