destinationtable,rcdts,level,school_name,district,city,county,district_type,school_type,grades_served,summative_designation,summative_designation_student_group_s,title_i_status,state_senate_district,state_house_district,ebf_tier,pct_ebf_capacity_to_meet_expectations,count_school_enrollment,site_level_per_pupil_expenditures_federal,site_level_per_pupil_expenditures_state_local,site_level_per_pupil_expenditures_subtotal,district_centralized_per_pupil_expenditure_federal,district_centralized_per_pupil_expenditure_state_local,district_centralized_per_pupil_expenditure_subtotal,total_per_pupil_expenditures_federal,total_per_pupil_expenditures_state_local,total_per_pupil_expenditures_subtotal,exclusions,total_expenditures_sber,local_property_taxes,pct_local_property_taxes,other_local_funding,pct_other_local_funding,evidence_based_funding,pct_evidence_based_funding,other_state_funding,pct_other_state_funding,federal_funding,pct_federal_funding,total_revenue_source,eav_per_pupil,total_school_tax_rate_per_100,instructional_expenditure_per_pupil,operating_expenditures,instruction,pct_instruction,general_admin,pct_general_admin,supporting_services,pct_supporting_services,other_expenditures,pct_other_expenditures,education_fund,pct_education_fund,operations_b_m,pct_operations_b_m,transportation,pct_transportation,debt_service,pct_debt_service,tort,pct_tort,munic_ret_soc_security,pct_munic_ret_soc_security,fire_prev_safety,pct_fire_prev_safety,capital_projects_fund,pct_capital_projects_fund,total_expenditures_afr,per_pupil_pension_obligation_amount,total_pension_obligation_amount
Finance1,07-016-2280-16-0002,School,Tinley Park High School,Bremen CHSD 228,Tinley Park,Cook,High School District,High School,9 - 12,Commendable,All Students,Title 1 Targeted,19,38,,,996.52,48.59,12464.79,12513.38,495.39,11256.58,11751.97,543.98,23721.37,24265.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,48-072-3090-26-2002,School,Brimfield Grade School,Brimfield CUSD 309,Brimfield,Peoria,Unit District,Elementary School,PK - 8,Commendable,All Students,Title 1 Targeted,47,93,,,381.15,348.6,9501.9,9850.5,121.4,8456.2,8577.6,470,17958.1,18428.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,48-072-3090-26-0003,School,Brimfield High School,Brimfield CUSD 309,Brimfield,Peoria,Unit District,High School,9 - 12,Exemplary,All Students,Title 1 Targeted,47,93,,,188.5,4.32,9007.32,9011.64,121.4,8456.2,8577.6,125.72,17463.52,17589.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,06-016-0950-02-2002,School,Brook Park Elem School,Brookfield Lagrange Park SD 95,La Grange Park,Cook,Elementary District,Elementary School,K - 5,Commendable,All Students,Title 1 Targeted,11,21,,,888,630.78,10512.66,11143.44,0,2835.69,2835.69,630.78,13348.35,13979.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,06-016-0950-02-1001,School,S E Gross  Middle School,Brookfield Lagrange Park SD 95,Brookfield,Cook,Elementary District,Middle/Junior High School,PK - 8,Commendable,All Students,Title 1 Targeted,1,2,,,481.75,49.49,11007.53,11057.02,0,2835.69,2835.69,49.49,13843.22,13892.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,50-082-1880-22-2001,School,Lovejoy Elementary School,Brooklyn UD 188,Lovejoy,Saint Clair,Unit District,Elementary School,PK - 5,Comprehensive,All Students,Title 1 Schoolwide,57,113,,,68.5,0,909.17,909.17,5702.54,15501.09,21203.63,5702.54,16410.26,22112.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,50-082-1880-22-1001,School,Lovejoy Middle School,Brooklyn UD 188,Lovejoy,Saint Clair,Unit District,Middle/Junior High School,6 - 8,Intensive,"All Students, From Comprehensive",Title 1 Schoolwide,57,113,,,22,0,1847.71,1847.71,5702.54,12467.9,18170.43,5702.54,14315.61,20018.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,50-082-1880-22-0001,School,Lovejoy Technology Academy,Brooklyn UD 188,Lovejoy,Saint Clair,Unit District,High School,9 - 12,Comprehensive,All Students,Title 1 Schoolwide,57,113,,,24,0,4231.27,4231.27,5702.54,12467.9,18170.43,5702.54,16699.16,22401.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,07-016-1670-02-1002,School,Brookwood Jr High School,Brookwood SD 167,Glenwood,Cook,Elementary District,Middle/Junior High School,7 - 8,Commendable,All Students,Title 1 Schoolwide,15,29,,,225.5,376.16,7574.61,7950.76,1785.96,9941.18,11727.15,2162.12,17515.79,19677.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,07-016-1670-02-2001,School,Brookwood Middle School,Brookwood SD 167,Glenwood,Cook,Elementary District,Elementary School,5 - 6,Targeted,"Children with Disabilities, English Learner, Low Income",Title 1 Schoolwide,15,29,,,232,393.28,6855.84,7249.12,1785.96,9941.18,11727.15,2179.24,16797.02,18976.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,07-016-1670-02-2004,School,Hickory Bend Elem School,Brookwood SD 167,Glenwood,Cook,Elementary District,Elementary School,K - 4,Commendable,All Students,Title 1 Schoolwide,15,29,,,279.5,192.68,8197.48,8390.16,1785.96,9941.18,11727.15,1978.65,18138.66,20117.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,07-016-1670-02-2003,School,Longwood Elem School,Brookwood SD 167,Glenwood,Cook,Elementary District,Elementary School,PK - 4,Commendable,All Students,Title 1 Schoolwide,15,29,,,347.5,299.01,7798.12,8097.13,1785.96,9941.18,11727.15,2084.97,17739.3,19824.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,01-005-0010-26-2002,School,Brown County Elementary School,Brown County CUSD 1,Mount Sterling,Brown,Unit District,Elementary School,PK - 4,Commendable,All Students,Title 1 Schoolwide,50,99,,,259.3,70.18,8719.81,8789.98,883.13,2958.71,3841.84,953.3,11678.52,12631.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,01-005-0010-26-0001,School,Brown County High School,Brown County CUSD 1,Mount Sterling,Brown,Unit District,High School,9 - 12,Commendable,All Students,Title 1 Eligible but Not Served,50,99,,,219.51,0,11450.13,11450.13,512.19,2958.71,3470.91,512.19,14408.84,14921.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,01-005-0010-26-1002,School,Brown County Middle School,Brown County CUSD 1,Mount Sterling,Brown,Unit District,Middle/Junior High School,5 - 8,Targeted,Children with Disabilities,Title 1 Schoolwide,50,99,,,178.51,4.03,10479.6,10483.64,963.97,2958.71,3922.68,968,13438.31,14406.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,03-026-2010-26-2001,School,Brownstown Elem School,Brownstown CUSD 201,Brownstown,Fayette,Unit District,Elementary School,PK - 6,Commendable,All Students,Title 1 Schoolwide,55,110,,,254,695.13,1254.49,1949.62,884.46,7316.37,8200.83,1579.59,8570.86,10150.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,03-026-2010-26-0003,School,Brownstown High School,Brownstown CUSD 201,Brownstown,Fayette,Unit District,High School,9 - 12,Commendable,All Students,Title 1 Schoolwide,55,110,,,99.6,1.82,1468.15,1469.97,1139.5,10992.93,12132.43,1141.32,12461.08,13602.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,03-026-2010-26-1001,School,Brownstown Jr High School,Brownstown CUSD 201,Brownstown,Fayette,Unit District,Middle/Junior High School,7 - 8,Commendable,All Students,Title 1 Schoolwide,55,110,,,62,0,56.26,56.26,1326.27,12261.02,13587.29,1326.27,12317.28,13643.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,40-007-0420-26-2001,School,Brussels Grade School,Brussels CUSD 42,Brussels,Calhoun,Unit District,Elementary School,K - 6,Commendable,All Students,Title 1 Targeted,50,100,,,49.04,793.09,9719.66,10512.75,1228.02,11036.82,12264.84,2021.11,20756.48,22777.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,40-007-0420-26-0001,School,Brussels High School,Brussels CUSD 42,Brussels,Calhoun,Unit District,High School,7 - 12,Exemplary,All Students,Title 1 Eligible but Not Served,50,100,,,41.58,117.98,13973.31,14091.29,1228.02,11036.82,12264.84,1346,25010.14,26356.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,21-044-0430-03-2001,School,Buncombe Cons School,Buncombe Cons SD 43,Buncombe,Johnson,Elementary District,Elementary School,K - 8,Commendable,All Students,Title 1 Schoolwide,59,117,,,51.5,1351.87,16133.26,17485.13,1190.84,9551.07,10741.91,2542.71,25684.33,28227.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,40-056-0080-26-0001,School,Bunker Hill High School,Bunker Hill CUSD 8,Bunker Hill,Macoupin,Unit District,High School,9 - 12,Commendable,All Students,Title 1 Targeted,50,100,,,157.06,33.01,11448.52,11481.52,669.47,4595.48,5264.95,702.48,16044,16746.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,40-056-0080-26-2003,School,Wolf Ridge Education Center,Bunker Hill CUSD 8,Bunker Hill,Macoupin,Unit District,Elementary School,PK - 8,Commendable,All Students,Title 1 Schoolwide,50,100,,,382.25,32.03,6554.76,6586.79,669.47,4595.48,5264.95,701.5,11150.25,11851.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,07-016-1110-02-2010,School,Edward J Tobin Elem School,Burbank SD 111,Burbank,Cook,Elementary District,Elementary School,K - 5,Commendable,All Students,Title 1 Schoolwide,16,32,,,336.95,89.69,9179.73,9269.42,786.83,9077.91,9864.74,876.52,18257.64,19134.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,07-016-1110-02-2007,School,F B Mccord Elem School,Burbank SD 111,Burbank,Cook,Elementary District,Elementary School,PK,,,Title 1 Schoolwide,16,32,,,110.54,59.15,17776.79,17835.94,740.13,5952.79,6692.92,799.28,23729.58,24528.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,07-016-1110-02-2011,School,Harry E Fry School,Burbank SD 111,Burbank,Cook,Elementary District,Elementary School,K - 5,Commendable,All Students,Title 1 Schoolwide,11,22,,,260.5,166.98,8055.15,8222.13,786.82,9077.33,9864.15,953.8,17132.47,18086.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,07-016-1110-02-2005,School,J B Kennedy Elem School,Burbank SD 111,Burbank,Cook,Elementary District,Elementary School,K - 5,Commendable,All Students,Title 1 Schoolwide,11,22,,,298,33.72,8840.97,8874.69,786.82,9077.33,9864.15,820.54,17918.3,18738.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,07-016-1110-02-1001,School,Liberty Junior High School,Burbank SD 111,Burbank,Cook,Elementary District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Schoolwide,11,22,,,1091.5,215.13,7368.38,7583.5,740.13,5144.98,5885.11,955.26,12513.36,13468.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,07-016-1110-02-2001,School,Luther Burbank Elem School,Burbank SD 111,Burbank,Cook,Elementary District,Elementary School,K - 5,Targeted,Children with Disabilities,Title 1 Schoolwide,16,32,,,461.5,135.93,8485.83,8621.75,786.82,9077.33,9864.15,922.75,17563.15,18485.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,07-016-1110-02-2006,School,Maddock Elementary School,Burbank SD 111,Burbank,Cook,Elementary District,Elementary School,K - 5,Commendable,All Students,Title 1 Schoolwide,11,22,,,358.01,215.93,8259.41,8475.34,786.82,9077.27,9864.09,1002.75,17336.68,18339.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,07-016-1110-02-2002,School,Richard Byrd Elementary School,Burbank SD 111,Burbank,Cook,Elementary District,Elementary School,K - 5,Commendable,All Students,Title 1 Schoolwide,16,32,,,265,79.38,7690.21,7769.59,786.82,9077.33,9864.15,866.2,16767.54,17633.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,28-006-3400-26-2006,School,Bureau Valley Elementary and Junior High,Bureau Valley CUSD 340,Manlius,Bureau,Unit District,Elementary School,3 - 8,Exemplary,All Students,Title 1 Schoolwide,37,73,,,305.5,201.9,9747.86,9949.77,109.63,5513.53,5623.16,311.53,15261.39,15572.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,28-006-3400-26-2005,School,Bureau Valley Elemntry-Wyanet,Bureau Valley CUSD 340,Wyanet,Bureau,Unit District,Elementary School,PK - 2,Commendable,All Students,Title 1 Schoolwide,37,73,,,109.27,369.59,11120.49,11490.09,109.63,5513.53,5623.16,479.22,16634.02,17113.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,28-006-3400-26-0001,School,Bureau Valley High School,Bureau Valley CUSD 340,Manlius,Bureau,Unit District,High School,9 - 12,Commendable,All Students,Title 1 Eligible but Not Served,37,73,,,275.5,290.12,14867.8,15157.92,109.63,5513.53,5623.16,399.74,20381.33,20781.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,28-006-3400-26-2001,School,Bureau Valley North,Bureau Valley CUSD 340,Walnut,Bureau,Unit District,Elementary School,PK - 5,Commendable,All Students,Title 1 Schoolwide,37,73,,,170.25,435.78,13828.75,14264.53,109.63,5513.53,5623.16,545.41,19342.28,19887.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,07-016-1545-02-2001,School,Burnham Elem School,Burnham SD 154-5,Burnham,Cook,Elementary District,Elementary School,K - 8,Commendable,All Students,Title 1 Schoolwide,17,33,,,146.75,3194.97,17213.75,20408.72,0,4639.28,4639.28,3194.97,21853.03,25048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,26-062-1700-26-2003,School,Bushnell-Prairie City Elem Sch,Bushnell Prairie City CUSD 170,Bushnell,McDonough,Unit District,Elementary School,PK - 5,Comprehensive,All Students,Title 1 Schoolwide,36,71,,,263.75,1145.03,6875.61,8020.63,1298.34,7493.29,8791.63,2443.36,14368.9,16812.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,26-062-1700-26-0001,School,Bushnell-Prairie City High Sch,Bushnell Prairie City CUSD 170,Bushnell,McDonough,Unit District,High School,9 - 12,Commendable,All Students,Title 1 Schoolwide,36,71,,,171.9,1286.69,9950.62,11237.32,1298.34,7493.29,8791.63,2585.03,17443.91,20028.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,26-062-1700-26-1002,School,Bushnell-Prairie City Jr High Sch,Bushnell Prairie City CUSD 170,Bushnell,McDonough,Unit District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Schoolwide,36,71,,,129.1,181.83,7900.22,8082.05,1298.34,7493.29,8791.63,1480.16,15393.51,16873.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,19-022-0530-02-2002,School,Brook Forest Elem School,Butler SD 53,Oak Brook,Dupage,Elementary District,Elementary School,K - 5,Commendable,All Students,Title 1 Targeted,23,45,,,292.5,0,13488.58,13488.58,30.04,14282.55,14312.59,30.04,27771.13,27801.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,19-022-0530-02-1001,School,Butler Junior High School,Butler SD 53,Oak Brook,Dupage,Elementary District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Targeted,4,7,,,163,0,17411.12,17411.12,35.49,18229.04,18264.53,35.49,35640.16,35675.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,47-071-2260-26-0001,School,Byron High School 9-12,Byron CUSD 226,Byron,Ogle,Unit District,High School,9 - 12,Exemplary,All Students,Title 1 Eligible but Not Served,45,89,,,452.25,210.93,15932.1,16143.03,90.67,4096.98,4187.65,301.6,20029.08,20330.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,47-071-2260-26-1001,School,Byron Middle School,Byron CUSD 226,Byron,Ogle,Unit District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Eligible but Not Served,45,89,,,366,200.44,13469.82,13670.26,90.67,4096.98,4187.65,291.11,17566.8,17857.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
