school_id,our_name,our_city,state,sector,bob_ceeb,bob_name,bob_city,match_rule,score,confidence
1600990,JCC - LEWISTON,LEWISTON,ID,public,130355,Lewiston High School,LEWISTON,subset_same_city,97.0,high
1600926,JCC - NAMPA,NAMPA,ID,public,130440,Nampa High School,NAMPA,subset_same_city,97.0,high
1600920,JCC - ST ANTHONY,ST ANTHONY,ID,public,,,,unmatched,,
1600626,JEFFERSON HIGH SCHOOL,MENAN,ID,public,130627,West Jefferson High School,Terreton,ceeb_exact,100.0,high
1600284,JEROME HIGH SCHOOL,JEROME,ID,public,130300,Jerome High School,Jerome,ceeb_exact,100.0,high
1600457,KAMIAH SENIOR HIGH,KAMIAH,ID,public,130305,Kamiah High School,KAMIAH,exact_normalized_name,99.0,high
1600293,KELLOGG HIGH SCHOOL,KELLOGG,ID,public,130310,Kellogg High School,Kellogg,ceeb_exact,100.0,high
1600299,KENDRICK JR/SR HIGH SCHOOL,KENDRICK,ID,public,130315,Kendrick Senior High School,Kendrick,ceeb_exact,100.0,high
1600635,KIMBERLY HIGH SCHOOL,KIMBERLY,ID,public,130320,Kimberly High School,Kimberly,ceeb_exact,100.0,high
1600992,KOOTENAI BRIDGE ACADEMY,COEUR D'ALENE,ID,public,130128,Kootenai Bridge Academy,COEUR D ALENE,exact_normalized_name,99.0,high
1600303,KOOTENAI JR/SR HIGH SCHOOL,HARRISON,ID,public,130280,Kootenai Jr Sr High School,Harrison,ceeb_exact,100.0,high
1601068,KTEC School,RATHDRUM,ID,public,,,,unmatched,,
1601052,KUNA CAREER TECHNICAL SCHOOL,KUNA,ID,public,130335,Kuna High School,KUNA,subset_same_city,97.0,high
1600307,KUNA HIGH SCHOOL,KUNA,ID,public,130335,Kuna High School,Kuna,ceeb_exact,100.0,high
1600291,LAKE CITY HIGH SCHOOL,COEUR D'ALENE,ID,public,130119,Lake City High School,Coeur D Alene,ceeb_exact,100.0,high
1600691,LAKE PEND OREILLE HIGH SCHOOL,SANDPOINT,ID,public,130591,Lake Pend Oreille High School,Sandpoint,ceeb_exact,100.0,high
1600311,LAKELAND SENIOR HIGH SCHOOL,RATHDRUM,ID,public,130525,Lakeland High School,Rathdrum,ceeb_exact,100.0,high
1600720,LAKESIDE HIGH SCHOOL,PLUMMER,ID,public,130495,Lakeside High School,Plummer,ceeb_exact,100.0,high
1600854,LAPWAI MIDDLE/HIGH SCHOOL,LAPWAI,ID,public,130340,Lapwai High School,LAPWAI,exact_normalized_name,99.0,high
1600323,LEWISTON HIGH SCHOOL,LEWISTON,ID,public,130355,Lewiston High School,Lewiston,ceeb_exact,100.0,high
1600361,LINCOLN HIGH SCHOOL,IDAHO FALLS,ID,public,130297,Lincoln High School,Idaho Falls,ceeb_exact,100.0,high
1600332,MACKAY JR/SR HIGH SCHOOL,MACKAY,ID,public,130360,Mackay Jr/Sr High School,Mackay,ceeb_exact,100.0,high
1600341,MADISON SENIOR HIGH SCHOOL,REXBURG,ID,public,130535,Madison Senior High School,Rexburg,ceeb_exact,100.0,high
1600703,MAGIC VALLEY HIGH SCHOOL,TWIN FALLS,ID,public,130180,Valley High School,Hazelton,ceeb_exact,100.0,high
1600433,MALAD SENIOR HIGH SCHOOL,MALAD CITY,ID,public,130365,Malad High School,Malad City,ceeb_exact,100.0,high
1600347,MARSH VALLEY HIGH SCHOOL,ARIMO,ID,public,130015,Marsh Valley High School,Arimo,ceeb_exact,100.0,high
1600352,MARSING HIGH SCHOOL,MARSING,ID,public,130375,Marsing High School,Marsing,ceeb_exact,100.0,high
1600354,MCCALL-DONNELLY HIGH SCHOOL,MCCALL,ID,public,130380,Mccall Donnelly High School,Mccall,ceeb_exact,100.0,high
1600836,MELBA HIGH SCHOOL,MELBA,ID,public,130385,Melba Jr-Sr High School,Melba,ceeb_exact,100.0,high
1600714,MERIDIAN ACADEMY,MERIDIAN,ID,public,130391,Meridian Academy,Meridian,ceeb_exact,100.0,high
1600372,MERIDIAN HIGH SCHOOL,MERIDIAN,ID,public,130392,Meridian Technical Charter HS,Meridian,ceeb_exact,100.0,high
1600804,MERIDIAN MEDICAL ARTS CHARTER,MERIDIAN,ID,public,130397,Meridian Medical Arts Charter,Meridian,ceeb_exact,100.0,high
1600759,MERIDIAN TECHNICAL CHARTER HIGH SCHOOL,MERIDIAN,ID,public,130392,Meridian Technical Charter HS,Meridian,ceeb_exact,100.0,high
1600777,MIDDLETON ACADEMY,MIDDLETON,ID,public,130401,Middleton Academy,MIDDLETON,exact_normalized_name,99.0,high
1600377,MIDDLETON HIGH SCHOOL,MIDDLETON,ID,public,130395,Middleton High School,Middleton,ceeb_exact,100.0,high
1600939,MIDVALE ALTERNATIVE SCHOOL,MIDVALE,ID,public,130400,Midvale Senior High School,MIDVALE,subset_same_city,97.0,high
1600385,MINICO SENIOR HIGH SCHOOL,RUPERT,ID,public,130575,Minico Senior High School,Rupert,ceeb_exact,100.0,high
1600394,MOSCOW HIGH SCHOOL,MOSCOW,ID,public,130415,Moscow Senior High School,Moscow,ceeb_exact,100.0,high
1600397,MOUNTAIN HOME SR HIGH SCHOOL,MOUNTAIN HOME,ID,public,130420,Mountain Home High School,Mountain Home,ceeb_exact,100.0,high
1600802,MOUNTAIN VIEW HIGH SCHOOL,MERIDIAN,ID,public,130396,Mountain View High School,Meridian,ceeb_exact,100.0,high
1600437,MOUNTAINVIEW ALTERNATIVE HIGH SCHOOL,RATHDRUM,ID,public,130526,Mountain View Alternative HS,RATHDRUM,fuzzy90_same_city,92.0,high
1600158,MT HARRISON HIGH SCHOOL,HEYBURN,ID,public,130574,Mount Harrison Jr/Sr High Schl,HEYBURN,exact_normalized_name,99.0,high
1601185,NAMPA ACADEMY,NAMPA,ID,public,130440,Nampa High School,NAMPA,subset_same_city,97.0,high
1600514,NAMPA SENIOR HIGH SCHOOL,NAMPA,ID,public,130440,Nampa High School,Nampa,ceeb_exact,100.0,high
1600468,NEW HORIZON HIGH SCHOOL,POCATELLO,ID,public,130501,New Horizon Center,POCATELLO,subset_same_city,97.0,high
1600736,NEW PLYMOUTH HIGH SCHOOL,NEW PLYMOUTH,ID,public,130450,New Plymouth High School,New Plymouth,ceeb_exact,100.0,high
1600705,NEW VISION HIGH SCHOOL,POST FALLS,ID,public,130512,New Vision Alternative HS,POST FALLS,subset_same_city,97.0,high
1600203,NORTH FREMONT JR/SR HIGH SCHOOL,ASHTON,ID,public,130020,North Fremont High School,Ashton,ceeb_exact,100.0,high
1600428,NORTH GEM HIGH SCHOOL,BANCROFT,ID,public,130025,North Gem High School,Bancroft,ceeb_exact,100.0,high
1600431,NOTUS JR/SR HIGH SCHOOL,CALDWELL,ID,public,130460,Notus Jr Sr High School,NOTUS,exact_normalized_name,99.0,high
1600132,OAKLEY JR/SR HIGH SCHOOL,OAKLEY,ID,public,130465,Oakley High School,Oakley,ceeb_exact,100.0,high
1600440,OROFINO HIGH SCHOOL,OROFINO,ID,public,130470,Orofino High School,Orofino,ceeb_exact,100.0,high
1601158,OWYHEE HIGH SCHOOL,MERIDIAN,ID,public,,,,unmatched,,
1600154,PARADISE CREEK REGIONAL HIGH SCHOOL,MOSCOW,ID,public,,,,unmatched,,
1600451,PARMA HIGH SCHOOL,PARMA,ID,public,130480,Parma High School,Parma,ceeb_exact,100.0,high
1601193,PATHWAYS IN EDUCATION - WEST ADA,MERIDIAN,ID,public,,,,unmatched,,
1601098,PATHWAYS IN EDUCATION: NAMPA,NAMPA,ID,public,130014,Pathways In Education - Nampa,NAMPA,exact_normalized_name,99.0,high
1601146,PAYETTE ACADEMY,PAYETTE,ID,public,130485,Payette High School,PAYETTE,subset_same_city,97.0,high
1600454,PAYETTE HIGH SCHOOL,PAYETTE,ID,public,130485,Payette High School,Payette,ceeb_exact,100.0,high
1601009,PAYETTE RIVER TECHNICAL ACADEMY,EMMETT,ID,public,,,,unmatched,,
1600478,POCATELLO HIGH SCHOOL,POCATELLO,ID,public,130500,Pocatello High School,Pocatello,ceeb_exact,100.0,high
1600788,PORTNEUF VALLEY TECHNICAL AND CAREER CENTER,POCATELLO,ID,public,,,,unmatched,,
1600488,POST FALLS HIGH SCHOOL,POST FALLS,ID,public,130505,Post Falls High School,Post Falls,ceeb_exact,100.0,high
1600495,POTLATCH JR/SR HIGH SCHOOL,POTLATCH,ID,public,130510,Potlatch Junior-Senior HS,Potlatch,ceeb_exact,100.0,high
1600161,PRAIRIE JR/SR HIGH SCHOOL,COTTONWOOD,ID,public,130125,Prairie Jr-Sr High School,Cottonwood,ceeb_exact,100.0,high
1601171,PRAXIUM MASTERY ACADEMY,IDAHO FALLS,ID,public,,,,unmatched,,
1600182,PRESTON HIGH SCHOOL,PRESTON,ID,public,130515,Preston High School,Preston,ceeb_exact,100.0,high
1600084,PRIEST RIVER LAMANNA HIGH,PRIEST RIVER,ID,public,130520,Priest River Lamanna High Schl,Priest River,ceeb_exact,100.0,high
1601182,PROMISE ACADEMY,CALDWELL,ID,public,,,,unmatched,,
1600134,RAFT RIVER JR/SR HIGH SCHOOL,MALTA,ID,public,130370,Raft River High School,Malta,ceeb_exact,100.0,high
1601025,REBOUND SCHOOL OF OPPORTUNITY,MERIDIAN,ID,public,130387,Rebound School Of Opportunity,MERIDIAN,exact_normalized_name,99.0,high
1601000,RENAISSANCE HIGH SCHOOL,MERIDIAN,ID,public,130398,Renaissance High School,Meridian,ceeb_exact,100.0,high
1600862,RICHARD MCKENNA CHARTER SCHOOL - ONLINE,MOUNTAIN HOME,ID,public,,,,unmatched,,
1601056,RICHARD MCKENNA CHARTER SCHOOL - ONLINE ALTERNATIVE,MOUNTAIN HOME,ID,public,,,,unmatched,,
1601108,RICHARD MCKENNA CHARTER SCHOOL - ONSITE,MOUNTAIN HOME,ID,public,,,,unmatched,,
1601078,RIDGEVUE HIGH SCHOOL,NAMPA,ID,public,130001,Ridgevue High School,NAMPA,exact_normalized_name,99.0,high
1600277,RIGBY HIGH SCHOOL,RIGBY,ID,public,130545,Rigby High School,Rigby,ceeb_exact,100.0,high
1600100,RIMROCK JR/SR HIGH SCHOOL,BRUNEAU,ID,public,130245,Rimrock Jr-Sr High School,Bruneau,ceeb_exact,100.0,high
1600429,RIRIE JR/SR HIGH SCHOOL,RIRIE,ID,public,130555,Ririe High School,Ririe,ceeb_exact,100.0,high
1600985,ROCKY MOUNTAIN HIGH SCHOOL,MERIDIAN,ID,public,130399,Rocky Mountain High School,MERIDIAN,exact_normalized_name,99.0,high
1600921,Robert Janss School,BOISE,ID,public,130053,Robert Janss School,BOISE,exact_normalized_name,99.0,high
1600700,SALMON ALTERNATIVE HIGH SCHOOL,SALMON,ID,public,130590,Salmon High School,Salmon,ceeb_exact,100.0,high
1600504,SALMON JR/SR HIGH SCHOOL,SALMON,ID,public,130590,Salmon High School,Salmon,ceeb_exact,100.0,high
1600944,SALMON RIVER JR/SR HIGH SCHOOL,RIGGINS,ID,public,130550,Salmon River Jr/Sr High School,RIGGINS,exact_normalized_name,99.0,high
1600087,SANDPOINT HIGH SCHOOL,SANDPOINT,ID,public,130595,Sandpoint High School,Sandpoint,ceeb_exact,100.0,high
1600604,SANDPOINT JUVENILE DETENTION,SANDPOINT,ID,public,130595,Sandpoint High School,SANDPOINT,subset_same_city,97.0,high
1600510,SHELLEY SENIOR HIGH SCHOOL,SHELLEY,ID,public,130600,Shelley High School,Shelley,ceeb_exact,100.0,high
1601159,SHELLEY WORK BASED ACADEMY,SHELLEY,ID,public,130600,Shelley High School,SHELLEY,subset_same_city,97.0,high
1600851,SHOSHONE HIGH SCHOOL,SHOSHONE,ID,public,130605,Shoshone High School,Shoshone,ceeb_exact,100.0,high
1600197,SILVER CREEK HIGH SCHOOL,HAILEY,ID,public,130271,Silver Creek High School,Hailey,ceeb_exact,100.0,high
1600268,SKYLINE SENIOR HIGH SCHOOL,IDAHO FALLS,ID,public,130292,Skyline High School,Idaho Falls,ceeb_exact,100.0,high
1600515,SKYVIEW HIGH SCHOOL,NAMPA,ID,public,130443,Skyview High School,Nampa,ceeb_exact,100.0,high
1600521,SNAKE RIVER HIGH SCHOOL,BLACKFOOT,ID,public,130410,Snake River High School,Blackfoot,ceeb_exact,100.0,high
1601169,SNAKE RIVER OPPORTUNITIES ALTERNATIVE HIGH SCHOOL,BLACKFOOT,ID,public,130410,Snake River High School,BLACKFOOT,subset_same_city,97.0,high
1601168,SNAKE RIVER OPPORTUNITIES HIGH SCHOOL,BLACKFOOT,ID,public,130410,Snake River High School,Blackfoot,ceeb_exact,100.0,high
1600526,SODA SPRINGS HIGH SCHOOL,SODA SPRINGS,ID,public,130610,Soda Springs High School,Soda Springs,ceeb_exact,100.0,high
1600205,SOUTH FREMONT HIGH SCHOOL,ST ANTHONY,ID,public,130580,South Fremont High School,St. Anthony,ceeb_exact,100.0,high
1600491,ST MARIES COMMUNITY EDUCATION ALTERNATIVE,ST MARIES,ID,public,130585,St Maries High School,SAINT MARIES,subset_multi_token,90.0,review
1600532,ST MARIES HIGH SCHOOL,ST MARIES,ID,public,130585,St Maries High School,Saint Maries,ceeb_exact,100.0,high
1600538,SUGAR-SALEM HIGH SCHOOL,SUGAR CITY,ID,public,130625,Sugar-Salem High School,Sugar City,ceeb_exact,100.0,high
1601127,SWAN FALLS HIGH SCHOOL,MERIDIAN,ID,public,130635,Twin Falls High School,Twin Falls,ceeb_exact,100.0,high
5900128,Shoshone-Bannock School,POCATELLO,ID,public,130212,Shoshone Bannock High School,FORT HALL,exact_normalized_name,99.0,high
1600711,TAMMANY HIGH SCHOOL,LEWISTON,ID,public,130353,Tammany Alternative Center,LEWISTON,subset_same_city,97.0,high
1601063,TECHNICAL CAREERS HIGH SCHOOL,IDAHO FALLS,ID,public,,,,unmatched,,
1600543,TETON HIGH SCHOOL,DRIGGS,ID,public,130170,Teton High School,Driggs,ceeb_exact,100.0,high
1601097,THUNDER RIDGE HIGH SCHOOL,IDAHO FALLS,ID,public,130092,Thunder Ridge High School,IDAHO FALLS,exact_normalized_name,99.0,high
1600843,TIMBERLAKE SENIOR HIGH SCHOOL,SPIRIT LAKE,ID,public,130619,Timberlake High School,Spirit Lake,ceeb_exact,100.0,high
1600643,TIMBERLINE HIGH SCHOOL,BOISE,ID,public,130054,Timberline High School,Boise,ceeb_exact,100.0,high
1600445,TIMBERLINE HIGH SCHOOL,WEIPPE,ID,public,130054,Timberline High School,Boise,ceeb_exact,100.0,high
1600582,TROY JR/SR HIGH SCHOOL,TROY,ID,public,130630,Troy Jr/Sr High School,TROY,exact_normalized_name,99.0,high
1600555,TWIN FALLS HIGH SCHOOL,TWIN FALLS,ID,public,130635,Twin Falls High School,Twin Falls,ceeb_exact,100.0,high
1600762,UNION HIGH SCHOOL,NAMPA,ID,public,130439,Union High School,NAMPA,exact_normalized_name,99.0,high
1600853,VALLEY VIEW ALTERNATIVE HIGH SCHOOL,SUGAR CITY,ID,public,,,,unmatched,,
1600914,VALLIVUE ACADEMY,CALDWELL,ID,public,130086,Vallivue Academy,CALDWELL,exact_normalized_name,99.0,high
1600118,VALLIVUE HIGH SCHOOL,CALDWELL,ID,public,130080,Vallivue Senior High School,Caldwell,ceeb_exact,100.0,high
1600694,VENTURE ACADEMY,COEUR D'ALENE,ID,public,,,,unmatched,,
1601156,VIRTUAL PREPARATORY ACADEMY OF IDAHO - SECONDARY,IDAHO FALLS,ID,public,130028,Idaho Virtual Academy,MERIDIAN,subset_multi_token,90.0,review
1601106,WAKAPA ACADEMY,BUHL,ID,public,,,,unmatched,,
1600565,WALLACE JR/SR HIGH SCHOOL,WALLACE,ID,public,130647,Wallace Jr Sr High School,Wallace,ceeb_exact,100.0,high
1600568,WEISER HIGH SCHOOL,WEISER,ID,public,130655,Weiser High School,Weiser,ceeb_exact,100.0,high
1600271,WENDELL HIGH SCHOOL,WENDELL,ID,public,130660,Wendell High School,Wendell,ceeb_exact,100.0,high
1600281,WEST JEFFERSON HIGH SCHOOL,TERRETON,ID,public,130627,West Jefferson High School,Terreton,ceeb_exact,100.0,high
1600388,WEST SIDE SENIOR HIGH SCHOOL,DAYTON,ID,public,130150,West Side High School,Dayton,ceeb_exact,100.0,high
1600530,WILDER HIGH SCHOOL,WILDER,ID,public,130665,Wilder Middle/High School,Wilder,ceeb_exact,100.0,high
1600038,WOOD RIVER HIGH SCHOOL,HAILEY,ID,public,130270,Wood River High School,Hailey,ceeb_exact,100.0,high
1600967,iSUCCEED VIRTUAL HIGH SCHOOL,BOISE,ID,public,130083,Isucceed Virtual High School,BOISE,exact_normalized_name,99.0,high
1601111,iSucceed Academy,BOISE,ID,public,,,,unmatched,,
1700339,A B Shepard High Sch (Campus),Palos Heights,IL,public,,,,unmatched,,
1705357,A-C Central High School,Ashland,IL,public,140115,A-C Central High School,Ashland,ceeb_exact,100.0,high
1208738,ACCELERATION ACADEMIES LLC HOMESTEAD,CHICAGO,IL,public,,,,unmatched,,
1706709,ACDC Penniman,Cahokia,IL,public,,,,unmatched,,
1706424,ACE Amandla Charter School,Chicago,IL,public,140626,Amandla Charter School,Chicago,ceeb_exact,100.0,high
1706783,ALOP,Burlington,IL,public,,,,unmatched,,
1703208,ARC,Jacksonville,IL,public,,,,unmatched,,
1706473,ASPIRA Charter - Early College Pr,Chicago,IL,public,140624,Aspira Early College HS,CHICAGO,subset_same_city,97.0,high
1706215,ASSIST RSSP 12,Olney,IL,public,,,,unmatched,,
1702440,ASSIST TAOEP 12,Olney,IL,public,,,,unmatched,,
1706274,Abingdon-Avon High Sch,Abingdon,IL,public,140021,Abingdon-Avon High School,ABINGDON,exact_normalized_name,99.0,high
1706156,Academic Behavior&Community Acad,Quincy,IL,public,,,,unmatched,,
1706467,Acero Chtr Netrk -  Major Garcia,Chicago,IL,public,,,,unmatched,,
1706483,Acero Chtr Sch Netwrk- Victoria,Chicago,IL,public,,,,unmatched,,
1705082,Adams Co Juvenile Detention Cntr,Quincy,IL,public,,,,unmatched,,
1706022,Adams County RSSP,Quincy,IL,public,,,,unmatched,,
1701737,Addison Trail High School,Addison,IL,public,140003,Addison Trail High School,Addison,ceeb_exact,100.0,high
1703385,Adlai E Stevenson High School,Lincolnshire,IL,public,143550,Adlai E Stevenson High School,Lincolnshire,ceeb_exact,100.0,high
1706055,Air Force Acad High School,Chicago,IL,public,,,,unmatched,,
1700058,AlWood  Middle/High School,Woodhull,IL,public,144455,Alwood High School,Woodhull,ceeb_exact,100.0,high
1706072,Alcott College Prep,Chicago,IL,public,141074,Alcott College Prep,Chicago,ceeb_exact,100.0,high
1700017,Alden-Hebron High School,Hebron,IL,public,142225,Alden Hebron High School,Hebron,ceeb_exact,100.0,high
1705136,Allendale School,Lake Villa,IL,public,140046,Allendale School,LAKE VILLA,exact_normalized_name,99.0,high
1700034,Altamont High School,Altamont,IL,public,140030,Altamont High School,Altamont,ceeb_exact,100.0,high
1700035,Alton High School,Alton,IL,public,140040,Alton High School,Alton,ceeb_exact,100.0,high
1700060,Amboy High School,Amboy,IL,public,140055,Amboy High School,Amboy,ceeb_exact,100.0,high
1700458,Amos Alonzo Stagg High School,Palos Hills,IL,public,143357,Amos Alonzo Stagg High School,Palos Hills,ceeb_exact,100.0,high
1700587,Amundsen High School,Chicago,IL,public,140655,Amundsen High School,Chicago,ceeb_exact,100.0,high
1700067,Anna-Jonesboro High School,Anna,IL,public,140060,Anna Jonesboro Community HS,Anna,ceeb_exact,100.0,high
1700069,Annawan High School,Annawan,IL,public,140065,Annawan High School,Annawan,ceeb_exact,100.0,high
1700075,Antioch Comm High School,Antioch,IL,public,140070,Antioch Community High School,Antioch,ceeb_exact,100.0,high
1700083,Arcola High School,Arcola,IL,public,140075,Arcola Community High School,Arcola,ceeb_exact,100.0,high
1700085,Argenta-Oreana High School,Argenta,IL,public,140085,Argenta-Oreana High School,Argenta,ceeb_exact,100.0,high
1700088,Argo Community High School,Summit,IL,public,142765,Marengo Community High School,Marengo,ceeb_exact,100.0,high
1700119,Armstrong High School,Armstrong,IL,public,140105,Armstrong Township High School,Armstrong,ceeb_exact,100.0,high
1706770,Art in Motion Charter School,Chicago,IL,public,140390,Art in Motion Charter School,CHICAGO,exact_normalized_name,99.0,high
1700121,Arthur-Lovington-Atwood-Hammond,Arthur,IL,public,140155,Atwood Hammond HS,ATWOOD,subset_multi_token,90.0,review
1700127,Ashton-Franklin Center HS,Ashton,IL,public,140125,Ashton Franklin Center HS,Ashton,ceeb_exact,100.0,high
1706453,Aspira Charter - Bus and Fin,Chicago,IL,public,,,,unmatched,,
1705759,Aspire Alternative High School,Effingham,IL,public,140158,Aspire Alternative High School,EFFINGHAM,exact_normalized_name,99.0,high
1700130,Astoria High School,Astoria,IL,public,140135,Astoria High School,Astoria,ceeb_exact,100.0,high
1700131,Athens Sr High School,Athens,IL,public,140140,Athens Community High School,Athens,ceeb_exact,100.0,high
1700142,Auburn High School,Auburn,IL,public,140160,Auburn High School,Auburn,ceeb_exact,100.0,high
1703599,Auburn High School,Rockford,IL,public,140160,Auburn High School,Auburn,ceeb_exact,100.0,high
1705984,Austin College and Career Acad HS,Chicago,IL,public,140747,Austin College Career Academy,CHICAGO,exact_normalized_name,99.0,high
1706554,B H R A Cooperative HS,Bismarck,IL,public,,,,unmatched,,
1706282,Back of The Yards IB HS,Chicago,IL,public,,,,unmatched,,
1700188,Barrington High School,Barrington,IL,public,140205,Barrington Community High Schl,Barrington,ceeb_exact,100.0,high
1702108,Bartlett High School,Bartlett,IL,public,140213,Bartlett High School,Bartlett,ceeb_exact,100.0,high
1700202,Batavia Sr High School,Batavia,IL,public,140212,Batavia High School,Batavia,ceeb_exact,100.0,high
