name,school_id,offers_pyp,offers_myp,offers_dp,offers_cp,programmes,offers_any_ib,languages,ibo_url
Barry Goldwater High School,001131,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/001131/
Basic Academy of International Studies,050613,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/050613/
Bay Port High School,006532,false,false,true,false,DP,true,English,https://ibo.org/school/006532/
Bay Shore High School,003928,false,false,true,false,DP,true,English,https://ibo.org/school/003928/
Beacon Academy,050937,false,false,true,false,DP,true,English,https://ibo.org/school/050937/
Beacon Hill Middle School,004082,false,true,false,false,MYP,true,English,https://ibo.org/school/004082/
Bearden Middle School,050942,false,true,false,false,MYP,true,English,https://ibo.org/school/050942/
Beaumont School,051012,false,false,true,false,DP,true,English,https://ibo.org/school/051012/
Bedford High School,003321,false,false,true,false,DP,true,English,https://ibo.org/school/003321/
Beecher Hills Elementary School,004104,true,false,false,false,PYP,true,English,https://ibo.org/school/004104/
Beechwood School,003124,false,true,false,false,MYP,true,English,https://ibo.org/school/003124/
Bel Aire Park Magnet School,049146,true,false,false,false,PYP,true,English,https://ibo.org/school/049146/
BELA Charter School,060012,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/060012/
Belding School,061153,false,true,false,false,MYP,true,"English, Spanish",https://ibo.org/school/061153/
Bellaire High School,000139,false,false,true,false,DP,true,English,https://ibo.org/school/000139/
Bellevue Children's Academy,051663,true,false,false,false,PYP,true,English,https://ibo.org/school/051663/
Bellevue Middle School,002568,false,true,false,false,MYP,true,English,https://ibo.org/school/002568/
Belvedere Elementary School,050302,true,false,false,false,PYP,true,English,https://ibo.org/school/050302/
Ben L. Smith High School,001500,false,false,true,false,DP,true,English,https://ibo.org/school/001500/
Bend Senior High School,006208,false,false,true,false,DP,true,English,https://ibo.org/school/006208/
Benito Juarez Community Academy,050203,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/050203/
Benjamin A Banneker Academic High School,001318,false,false,true,false,DP,true,English,https://ibo.org/school/001318/
Benjamin E. Mays High School,060237,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/060237/
Benjamin E. Mays International Magnet School,002428,true,false,false,false,PYP,true,English,https://ibo.org/school/002428/
Benjamin Franklin Elementary School,006091,true,false,false,false,PYP,true,English,https://ibo.org/school/006091/
Benjamin H Hardaway High School,001351,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/001351/
"Benjamin O. Davis, Jr. Senior High School",064125,false,true,false,false,MYP,true,English,https://ibo.org/school/064125/
Bennett Elementary School,002037,true,false,false,false,PYP,true,English,https://ibo.org/school/002037/
Benteen Elementary School,060225,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060225/
Bentonville High School,002903,false,false,true,false,DP,true,English,https://ibo.org/school/002903/
Bergen County Academies,001501,false,false,true,false,DP,true,English,https://ibo.org/school/001501/
Berkeley High School,003143,false,false,true,false,DP,true,English,https://ibo.org/school/003143/
Berta Palacios Elementary,060319,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060319/
Bess Streeter Aldrich Elementary,003186,true,false,false,false,PYP,true,English,https://ibo.org/school/003186/
Bethesda-Chevy Chase High School,000941,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/000941/
Betty H. Fairfax High School,006470,false,false,true,false,DP,true,English,https://ibo.org/school/006470/
Bhaktivedanta Academy,050094,false,true,false,false,MYP,true,English,https://ibo.org/school/050094/
Big Sky High School,050070,false,false,true,false,DP,true,English,https://ibo.org/school/050070/
Billingsville Elementary School,060606,true,false,false,false,PYP,true,English,https://ibo.org/school/060606/
"Binghamton High School, IB World School",000952,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/000952/
Biotechnology High School,002904,false,false,true,false,DP,true,English,https://ibo.org/school/002904/
Birchwood Elementary School,051799,true,false,false,false,PYP,true,English,https://ibo.org/school/051799/
Biscayne Beach Elementary School,006186,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/006186/
Bishop Amat Memorial High School,002263,false,false,true,false,DP,true,English,https://ibo.org/school/002263/
Bishop Ludden-Grimes Jr/Sr High School,060804,false,false,true,false,DP,true,English,https://ibo.org/school/060804/
Black Elk Elementary,060191,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060191/
Blair High School,002028,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/002028/
Bloomfield High School,002776,false,false,true,false,DP,true,English,https://ibo.org/school/002776/
Bloomfield Hills High School,006061,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/006061/
Bob Holcomb Elementary School,051724,true,false,false,false,PYP,true,English,https://ibo.org/school/051724/
Bob Lanier Middle School,002052,false,true,false,false,MYP,true,English,https://ibo.org/school/002052/
Boca Prep International School,002520,true,true,true,false,"PYP, MYP, DP",true,English,https://ibo.org/school/002520/
Bogan Computer Technical High School,002081,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/002081/
Bolton Academy,002453,true,false,false,false,PYP,true,English,https://ibo.org/school/002453/
Bon View Elementary School,049016,true,false,false,false,PYP,true,English,https://ibo.org/school/049016/
Bonita Vista High School,000381,false,false,true,false,DP,true,English,https://ibo.org/school/000381/
Booker T. Washington High School,000297,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/000297/
Borman Elementary School,050417,true,false,false,false,PYP,true,English,https://ibo.org/school/050417/
Boulder Country Day School,002509,false,true,false,false,MYP,true,English,https://ibo.org/school/002509/
Boulevard Elementary School,004835,true,false,false,false,PYP,true,English,https://ibo.org/school/004835/
Bowman School,062586,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/062586/
Boyce Middle School,002044,false,true,false,false,MYP,true,English,https://ibo.org/school/002044/
Boyd Anderson High School,000398,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/000398/
Boyd Elementary School,003185,true,false,false,false,PYP,true,English,https://ibo.org/school/003185/
Bradley International School,002891,true,false,false,false,PYP,true,English,https://ibo.org/school/002891/
Bramlette STEAM Academy,061937,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/061937/
Brentwood Middle School,060193,false,true,false,false,MYP,true,English,https://ibo.org/school/060193/
Briargrove Elementary School,050189,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/050189/
Briarmeadow Charter School,049750,true,false,false,false,PYP,true,English,https://ibo.org/school/049750/
Brien McMahon High School,051107,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/051107/
Brigham Academy,060361,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060361/
Bright Academy,060842,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060842/
Briscoe Elementary School,060442,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060442/
British International School Chicago South Loop,003362,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/003362/
British International School of Boston,002905,false,false,true,false,DP,true,English,https://ibo.org/school/002905/
British International School of Charlotte,050352,false,false,true,false,DP,true,English,https://ibo.org/school/050352/
British International School of New York,004105,true,true,false,false,"PYP, MYP",true,English,https://ibo.org/school/004105/
British International School of Washington,001428,false,false,true,false,DP,true,English,https://ibo.org/school/001428/
Broad Ripple Middle School,064359,false,true,false,false,MYP,true,English,https://ibo.org/school/064359/
Brockton High School,002906,false,false,true,false,DP,true,English,https://ibo.org/school/002906/
Brody Middle School,049389,false,true,false,false,MYP,true,English,https://ibo.org/school/049389/
Bronx Early College Academy,049302,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/049302/
Bronx Park Middle School,062295,false,true,false,false,MYP,true,"English, Spanish",https://ibo.org/school/062295/
Bronzeville Scholastic Institute,050072,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/050072/
Brooke Point High School,004821,false,false,true,false,DP,true,English,https://ibo.org/school/004821/
Brooklyn Friends School,002909,false,false,true,false,DP,true,English,https://ibo.org/school/002909/
Brooklyn Prospect Charter School,049097,false,false,true,false,DP,true,English,https://ibo.org/school/049097/
Brookside Middle School,002499,false,true,false,false,MYP,true,English,https://ibo.org/school/002499/
Brown Academy of International Studies,049834,false,true,false,false,MYP,true,English,https://ibo.org/school/049834/
Brown International Academy,003198,true,false,false,false,PYP,true,English,https://ibo.org/school/003198/
Bryker Woods Elementary School,063063,true,false,false,false,PYP,true,English,https://ibo.org/school/063063/
Buckland Mills Elementary School,036013,true,false,false,false,PYP,true,English,https://ibo.org/school/036013/
Buffalo Academy of the Sacred Heart,061429,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/061429/
Buist Academy for Advanced Studies,002475,true,true,false,false,"PYP, MYP",true,English,https://ibo.org/school/002475/
Burgess-Peterson Academy,052517,true,false,false,false,PYP,true,English,https://ibo.org/school/052517/
Burke County High School,060485,false,false,false,true,CP,true,English,https://ibo.org/school/060485/
Burton Magnet Elementary School,002445,true,false,false,false,PYP,true,English,https://ibo.org/school/002445/
C Leon King High School,000776,false,false,true,false,DP,true,English,https://ibo.org/school/000776/
Cache La Poudre Elementary School,051565,true,false,false,false,PYP,true,English,https://ibo.org/school/051565/
Cache La Poudre Middle School,049572,false,true,false,false,MYP,true,English,https://ibo.org/school/049572/
Cactus Shadows High School,002813,false,false,true,false,DP,true,English,https://ibo.org/school/002813/
Cajon High School,000438,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/000438/
Caldwell Heights Elementary,007035,true,false,false,false,PYP,true,English,https://ibo.org/school/007035/
Caleb Greenwood Elementary School,050089,true,false,false,false,PYP,true,English,https://ibo.org/school/050089/
Calhoun Middle School,003629,false,true,false,false,MYP,true,English,https://ibo.org/school/003629/
Camerado Springs Middle School,061486,false,true,false,false,MYP,true,"English, Spanish",https://ibo.org/school/061486/
Campbell High School,000985,false,false,true,false,DP,true,English,https://ibo.org/school/000985/
Campbell Middle School,004033,false,true,false,false,MYP,true,English,https://ibo.org/school/004033/
Campus High School,026017,false,false,true,false,DP,true,English,https://ibo.org/school/026017/
Campus International High School,060434,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/060434/
Campus International School,007018,true,true,false,false,"PYP, MYP",true,English,https://ibo.org/school/007018/
Canandaigua Academy,001356,false,false,true,false,DP,true,English,https://ibo.org/school/001356/
Canyon del Oro High School,006955,false,false,true,false,DP,true,English,https://ibo.org/school/006955/
Canyon High School,000500,false,false,true,false,DP,true,English,https://ibo.org/school/000500/
Canyon Springs High School,051388,false,false,true,false,DP,true,English,https://ibo.org/school/051388/
Cape Coral High School,003086,false,false,true,false,DP,true,English,https://ibo.org/school/003086/
Capistrano Valley High School,002304,false,false,true,false,DP,true,English,https://ibo.org/school/002304/
Capital High School,000986,false,false,true,false,DP,true,English,https://ibo.org/school/000986/
Capuchino High School,001477,false,false,true,false,DP,true,English,https://ibo.org/school/001477/
Carl Cozier Elementary School,050888,true,false,false,false,PYP,true,English,https://ibo.org/school/050888/
Carl Hankey K-8 School,006647,true,true,false,false,"PYP, MYP",true,English,https://ibo.org/school/006647/
Carl Schurz High School,050266,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/050266/
Carmel High School,002814,false,false,true,false,DP,true,English,https://ibo.org/school/002814/
Carolina Preparatory Academy,052224,false,false,true,false,DP,true,"English, Spanish",https://ibo.org/school/052224/
Carpenter Elementary,061390,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/061390/
Carrollton High School,006989,false,false,true,false,DP,true,English,https://ibo.org/school/006989/
Carrollton School of the Sacred Heart,002307,false,false,true,false,DP,true,English,https://ibo.org/school/002307/
Carrollwood Day School,002247,true,true,true,false,"PYP, MYP, DP",true,English,https://ibo.org/school/002247/
Carson Junior High School,062685,false,true,false,false,MYP,true,English,https://ibo.org/school/062685/
Carver Middle School,002016,false,true,false,false,MYP,true,English,https://ibo.org/school/002016/
Carver Middle School,003149,false,false,false,false,,false,,https://ibo.org/school/003149/
Carver Middle School,002041,false,true,false,false,MYP,true,English,https://ibo.org/school/002041/
Cascade Elementary School,052482,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/052482/
Case Elementary School,051004,true,false,false,false,PYP,true,English,https://ibo.org/school/051004/
Casimir Pulaski High School,052515,false,true,true,true,"MYP, DP, CP",true,"English, Spanish",https://ibo.org/school/052515/
Casita Center,050947,true,false,false,false,PYP,true,English,https://ibo.org/school/050947/
Cass Technical High School,049557,false,false,true,false,DP,true,English,https://ibo.org/school/049557/
Castle Park High School,000531,false,false,true,false,DP,true,English,https://ibo.org/school/000531/
Castle Rock Elementary School,003016,true,false,false,false,PYP,true,English,https://ibo.org/school/003016/
Castor Gardens Middle School,006256,false,true,false,false,MYP,true,English,https://ibo.org/school/006256/
Cathedral City High School,050306,false,false,true,false,DP,true,English,https://ibo.org/school/050306/
Catholic Memorial High School,002290,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/002290/
Cedar Park Middle School,003102,false,true,false,false,MYP,true,English,https://ibo.org/school/003102/
Cedar Ridge High School,002128,false,false,true,false,DP,true,English,https://ibo.org/school/002128/
Celebration High School,006226,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/006226/
Centaurus High School,002779,false,false,true,false,DP,true,English,https://ibo.org/school/002779/
Centennial High School,000872,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/000872/
Centennial High School,006475,false,false,true,false,DP,true,English,https://ibo.org/school/006475/
Center for Global Studies,063038,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/063038/
Center for Inquiry at School 84,006422,true,false,false,false,PYP,true,English,https://ibo.org/school/006422/
Center for Inquiry School 2,002416,true,false,false,false,PYP,true,English,https://ibo.org/school/002416/
Center for Inquiry School 70,060089,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060089/
Center Moriches High School,060346,false,false,true,false,DP,true,English,https://ibo.org/school/060346/
Center Moriches Middle School,051843,false,true,false,false,MYP,true,"English, French",https://ibo.org/school/051843/
Central Academy,049573,true,false,false,false,PYP,true,English,https://ibo.org/school/049573/
Central Academy of Technology and Arts,062711,false,false,true,false,DP,true,English,https://ibo.org/school/062711/
Central Elementary School,006108,true,false,false,false,PYP,true,English,https://ibo.org/school/006108/
Central High School,002291,false,false,true,false,DP,true,English,https://ibo.org/school/002291/
"Central High School, Capitol Heights",000542,false,false,true,false,DP,true,English,https://ibo.org/school/000542/
"Central High School, Macon",000727,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/000727/
"Central High School, Springfield",001016,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/001016/
"Central High School, St. Paul",000501,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/000501/
Central Middle School,015016,false,true,false,false,MYP,true,English,https://ibo.org/school/015016/
Central Park Elementary School,060672,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060672/
Cesar E. Chavez High School,051434,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/051434/
Chambersburg Area Senior High School,050424,false,false,true,false,DP,true,English,https://ibo.org/school/050424/
Champlin Park High School,002815,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/002815/
Chandler High School,000229,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/000229/
Chandler Oaks Elementary,049209,true,false,false,false,PYP,true,English,https://ibo.org/school/049209/
Channing Hall,003899,true,true,false,false,"PYP, MYP",true,English,https://ibo.org/school/003899/
Chappell Elementary School,008007,true,false,false,false,PYP,true,English,https://ibo.org/school/008007/
Charles A. Brown Elementary School,051421,true,false,false,false,PYP,true,English,https://ibo.org/school/051421/
Charles Hay World School,003422,true,false,false,false,PYP,true,English,https://ibo.org/school/003422/
Charter Oak High School,000509,false,false,true,false,DP,true,English,https://ibo.org/school/000509/
Charter Oak International Academy,006291,true,false,false,false,PYP,true,English,https://ibo.org/school/006291/
Charyl Stockwell Preparatory Academy,051579,false,false,true,false,DP,true,English,https://ibo.org/school/051579/
Cherokee Trail High School,002292,false,false,true,false,DP,true,English,https://ibo.org/school/002292/
Cheshire Academy,006727,false,false,true,false,DP,true,English,https://ibo.org/school/006727/
Chesterton High School,003337,false,false,true,false,DP,true,English,https://ibo.org/school/003337/
Cheyenne East High School,001316,false,false,true,false,DP,true,English,https://ibo.org/school/001316/
Chief Sealth International High School,002912,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/002912/
Childs Elementary School,051166,true,false,false,false,PYP,true,English,https://ibo.org/school/051166/
Chimborazo Elementary School,049411,true,false,false,false,PYP,true,English,https://ibo.org/school/049411/
Choctawhatchee High School,000774,false,false,true,false,DP,true,English,https://ibo.org/school/000774/
Cholla High School,003325,false,false,true,true,"DP, CP",true,"English, Spanish",https://ibo.org/school/003325/
Christ Church Episcopal School,001081,true,false,true,false,"PYP, DP",true,English,https://ibo.org/school/001081/
Christian Ebinger Elementary School,051491,true,true,false,false,"PYP, MYP",true,"English, Spanish",https://ibo.org/school/051491/
Churchville-Chili Senior High School,032015,false,false,true,false,DP,true,English,https://ibo.org/school/032015/
Citrus Hill High School,060065,false,false,true,false,DP,true,English,https://ibo.org/school/060065/
City High Middle School,003937,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/003937/
City Honors School,000532,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/000532/
Clarence A. Piggott Academy of International Studies,051655,true,false,false,false,PYP,true,English,https://ibo.org/school/051655/
Clarence W. Bailey Elementary,061933,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/061933/
Clarke County High School,000873,false,false,true,false,DP,true,English,https://ibo.org/school/000873/
Clarkston High School,003326,false,false,true,false,DP,true,English,https://ibo.org/school/003326/
Clarkstown High School North,002809,false,false,true,false,DP,true,English,https://ibo.org/school/002809/
Clarkstown Senior High School South,002810,false,false,true,false,DP,true,English,https://ibo.org/school/002810/
Clary Middle School,061419,false,true,false,false,MYP,true,English,https://ibo.org/school/061419/
Classen School of Advanced Studies,000841,false,false,true,false,DP,true,English,https://ibo.org/school/000841/
Clay International Academy,060823,true,true,false,false,"PYP, MYP",true,"English, Spanish",https://ibo.org/school/060823/
Clayton Huey Elementary School,061207,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/061207/
Clearfield High School,002811,false,false,true,false,DP,true,English,https://ibo.org/school/002811/
Clearwater Central Catholic High School,002812,false,false,true,false,DP,true,English,https://ibo.org/school/002812/
Cleveland High School,001229,false,false,true,false,DP,true,English,https://ibo.org/school/001229/
Cleveland Middle School,063979,false,true,false,false,MYP,true,"English, Spanish",https://ibo.org/school/063979/
Cloverleaf Elementary School,060458,true,false,false,false,PYP,true,English,https://ibo.org/school/060458/
Clubview Elementary School,002957,true,false,false,false,PYP,true,English,https://ibo.org/school/002957/
Cocoa Beach Junior/Senior High School,001017,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/001017/
Coconino High School,060883,false,false,true,false,DP,true,"English, Spanish",https://ibo.org/school/060883/
Coddle Creek Elementary School,051955,true,false,false,false,PYP,true,English,https://ibo.org/school/051955/
Coit Creative Arts Academy,051014,true,false,false,false,PYP,true,English,https://ibo.org/school/051014/
Colfax High School,060376,false,false,true,false,DP,true,English,https://ibo.org/school/060376/
College Gardens Elementary School,003023,true,false,false,false,PYP,true,English,https://ibo.org/school/003023/
College View Elementary School,039013,true,false,false,false,PYP,true,English,https://ibo.org/school/039013/
Columbia Elementary,061119,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/061119/
Columbia River High School,000744,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/000744/
Columbus Alternative High School,001502,false,false,true,false,DP,true,English,https://ibo.org/school/001502/
Commack High School,001082,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/001082/
Commack Middle School,003378,false,true,false,false,MYP,true,English,https://ibo.org/school/003378/
Community Lab School,061309,false,false,true,false,DP,true,English,https://ibo.org/school/061309/
Competitive Edge Charter Academy,049086,true,true,false,false,"PYP, MYP",true,"English, Spanish",https://ibo.org/school/049086/
Conant Elementary School,004209,true,false,false,false,PYP,true,English,https://ibo.org/school/004209/
Concord High School,049605,false,true,true,true,"MYP, DP, CP",true,"English, Spanish",https://ibo.org/school/049605/
Conklin Academy,063042,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/063042/
Connecticut IB Academy,001230,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/001230/
Conniston Middle School,003394,false,true,false,false,MYP,true,English,https://ibo.org/school/003394/
Continental Colony Elementary School,060241,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060241/
Cook Elementary,051722,true,false,false,false,PYP,true,English,https://ibo.org/school/051722/
Cookeville High School,001503,false,false,true,false,DP,true,English,https://ibo.org/school/001503/
Cooper Academy,050019,false,true,false,false,MYP,true,English,https://ibo.org/school/050019/
Copeland Elementary School,060043,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060043/
Coppell High School,003939,false,false,true,false,DP,true,English,https://ibo.org/school/003939/
Coral Gables Senior High School,000419,false,false,true,false,DP,true,English,https://ibo.org/school/000419/
Coral Reef High School,001018,false,false,true,false,DP,true,English,https://ibo.org/school/001018/
Corbett Preparatory School of IDS,002414,true,true,false,false,"PYP, MYP",true,English,https://ibo.org/school/002414/
Cordova High School,049181,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/049181/
Coretta Scott King Magnet School,003474,true,false,false,false,PYP,true,English,https://ibo.org/school/003474/
Cornerstone Learning Community,050135,false,true,false,false,MYP,true,English,https://ibo.org/school/050135/
Cornerstone Schools of Alabama,006308,true,false,false,false,PYP,true,English,https://ibo.org/school/006308/
Corning-Painted Post High School,002309,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/002309/
Corning-Painted Post Middle School,002978,false,true,false,false,MYP,true,English,https://ibo.org/school/002978/
Corona Fundamental Intermediate,002020,false,true,false,false,MYP,true,English,https://ibo.org/school/002020/
Coronado High School,001192,false,false,true,false,DP,true,English,https://ibo.org/school/001192/
Corrales International School,004905,true,true,false,false,"PYP, MYP",true,English,https://ibo.org/school/004905/
Corwin International Magnet School,004620,true,true,false,false,"PYP, MYP",true,English,https://ibo.org/school/004620/
Cotswold Elementary School,005000,true,false,false,false,PYP,true,English,https://ibo.org/school/005000/
Cottonwood Classical Preparatory School,004826,false,false,true,false,DP,true,English,https://ibo.org/school/004826/
Country Day World School,064369,false,true,false,false,MYP,true,English,https://ibo.org/school/064369/
Coyote Ridge Elementary School,006568,true,false,false,false,PYP,true,English,https://ibo.org/school/006568/
Creation Village World School,061491,true,true,false,true,"PYP, MYP, CP",true,"English, Spanish",https://ibo.org/school/061491/
CREC Academy of International Studies 6-12,006019,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/006019/
CREC Academy of International Studies Elementary School,006272,true,false,false,false,PYP,true,English,https://ibo.org/school/006272/
Crete-Monee Middle School,052459,false,true,false,false,MYP,true,"English, Spanish",https://ibo.org/school/052459/
Crockett Middle School,063481,false,true,false,false,MYP,true,"English, Spanish",https://ibo.org/school/063481/
Crow Leadership Academy,061113,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/061113/
Cultural Arts Academy Charter School,050882,true,false,false,false,PYP,true,English,https://ibo.org/school/050882/
Cunae International School LLC,006570,true,false,true,false,"PYP, DP",true,English,https://ibo.org/school/006570/
Curtis High School,002930,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/002930/
Cypress Creek High School,001019,false,false,true,false,DP,true,English,https://ibo.org/school/001019/
Cypress Elementary School,061611,true,false,false,false,PYP,true,English,https://ibo.org/school/061611/
Cypress Hills Collegiate Preparatory High School,060236,false,false,true,false,DP,true,"English, Spanish",https://ibo.org/school/060236/
Cyrus J. Morris Elementary School,003017,true,false,false,false,PYP,true,English,https://ibo.org/school/003017/
D.M. Therrell High School,052423,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/052423/
Dailey Elementary Charter School,006888,true,false,false,false,PYP,true,English,https://ibo.org/school/006888/
Dakota Ridge High School,006372,false,false,true,false,DP,true,English,https://ibo.org/school/006372/
Dallas International School,002817,false,false,true,false,DP,true,English,https://ibo.org/school/002817/
Dalton High School,001084,false,false,true,false,DP,true,English,https://ibo.org/school/001084/
Damien High School,006401,false,false,false,true,CP,true,English,https://ibo.org/school/006401/
Daniel Ortiz Middle School,051910,false,true,false,false,MYP,true,English,https://ibo.org/school/051910/
Daphne High School,003328,false,false,true,false,DP,true,English,https://ibo.org/school/003328/
Darrell Lynn Hines College Preparatory Academy of Excellence,001945,true,false,false,false,PYP,true,English,https://ibo.org/school/001945/
David G. Farragut Career Academy High School,050185,false,true,true,true,"MYP, DP, CP",true,"English, Spanish",https://ibo.org/school/050185/
David Paterson School,060946,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060946/
Davis Ninth Grade School,064023,false,true,false,false,MYP,true,English,https://ibo.org/school/064023/
Daystar Academy,052106,true,true,true,false,"PYP, MYP, DP",true,"English, Spanish",https://ibo.org/school/052106/
DC International School,051074,false,true,true,true,"MYP, DP, CP",true,"English, Spanish",https://ibo.org/school/051074/
Decatur High School,006778,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/006778/
Deerfield Beach High School,000533,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/000533/
Deerfield Beach Middle School,002622,false,true,false,false,MYP,true,English,https://ibo.org/school/002622/
Deerwood Academy,003730,true,false,false,false,PYP,true,English,https://ibo.org/school/003730/
Del Mar High School,050777,false,false,true,false,DP,true,English,https://ibo.org/school/050777/
Deland High School,000534,false,false,true,false,DP,true,English,https://ibo.org/school/000534/
Delevan Drive Elementary,061501,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/061501/
Denton High School,003333,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/003333/
DePaul College Prep,050431,false,false,true,false,DP,true,English,https://ibo.org/school/050431/
Desert Garden Montessori,051732,false,true,false,false,MYP,true,English,https://ibo.org/school/051732/
Desert Mountain High School,001020,false,true,true,false,"MYP, DP",true,"English, Spanish",https://ibo.org/school/001020/
Detroit Edison Public School Academy,006536,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/006536/
Dexter High School,006542,false,false,true,false,DP,true,English,https://ibo.org/school/006542/
Diamond Bar High School,001355,false,false,true,false,DP,true,English,https://ibo.org/school/001355/
Dimmitt Middle School,061588,false,true,false,false,MYP,true,English,https://ibo.org/school/061588/
Dina Link Elementary School,004741,true,false,false,false,PYP,true,English,https://ibo.org/school/004741/
Discovery Canyon Campus,003099,true,true,true,true,"PYP, MYP, DP, CP",true,English,https://ibo.org/school/003099/
Discovery School,050373,true,false,false,false,PYP,true,English,https://ibo.org/school/050373/
Dobbs Ferry High School,001054,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/001054/
Dobbs Ferry Middle School,050332,false,true,false,false,MYP,true,English,https://ibo.org/school/050332/
Dogwood Elementary School,060471,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060471/
Dolores Huerta International Academy,060132,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060132/
Doral Academy Preparatory High School,051760,false,false,true,false,DP,true,"English, Spanish",https://ibo.org/school/051760/
Doral Performing Arts and Entertainment Academy,062851,false,false,true,false,DP,true,"English, Spanish",https://ibo.org/school/062851/
Dorothy C. York Innovation Academy,063162,true,true,false,false,"PYP, MYP",true,"English, Spanish",https://ibo.org/school/063162/
Dos Pueblos High School,001468,false,false,true,false,DP,true,English,https://ibo.org/school/001468/
Dos Rios Elementary School,051686,true,false,false,false,PYP,true,English,https://ibo.org/school/051686/
Douglas County High School,000988,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/000988/
